# ---$x/\lambda_\mathrm{l}$---	---$z/\lambda_\mathrm{l}$---
-1.62891 0.0302022
-1.62793 0.0301579
-1.62695 0.0301142
-1.62598 0.0300711
-1.625 0.0300285
-1.62402 0.0299866
-1.62305 0.0299453
-1.62207 0.0299046
-1.62109 0.0298645
-1.62012 0.0298249
-1.61914 0.029786
-1.61816 0.0297477
-1.61719 0.0297099
-1.61621 0.0296728
-1.61523 0.0296362
-1.61426 0.0296002
-1.61328 0.0295648
-1.6123 0.0295299
-1.61133 0.0294956
-1.61035 0.0294619
-1.60938 0.0294287
-1.6084 0.0293961
-1.60742 0.029364
-1.60645 0.0293324
-1.60547 0.0293014
-1.60449 0.0292709
-1.60352 0.0292409
-1.60254 0.0292114
-1.60156 0.0291824
-1.60059 0.0291538
-1.59961 0.0291258
-1.59863 0.0290982
-1.59766 0.0290711
-1.59668 0.0290445
-1.5957 0.0290183
-1.59473 0.0289925
-1.59375 0.0289672
-1.59277 0.0289423
-1.5918 0.0289178
-1.59082 0.0288937
-1.58984 0.02887
-1.58887 0.0288467
-1.58789 0.0288238
-1.58691 0.0288012
-1.58594 0.028779
-1.58496 0.0287572
-1.58398 0.0287357
-1.58301 0.0287146
-1.58203 0.0286938
-1.58105 0.0286733
-1.58008 0.0286532
-1.5791 0.0286333
-1.57812 0.0286138
-1.57715 0.0285945
-1.57617 0.0285755
-1.5752 0.0285569
-1.57422 0.0285384
-1.57324 0.0285203
-1.57227 0.0285024
-1.57129 0.0284848
-1.57031 0.0284674
-1.56934 0.0284502
-1.56836 0.0284333
-1.56738 0.0284166
-1.56641 0.0284001
-1.56543 0.0283838
-1.56445 0.0283677
-1.56348 0.0283518
-1.5625 0.0283361
-1.56152 0.0283206
-1.56055 0.0283053
-1.55957 0.0282901
-1.55859 0.0282751
-1.55762 0.0282602
-1.55664 0.0282455
-1.55566 0.028231
-1.55469 0.0282165
-1.55371 0.0282022
-1.55273 0.028188
-1.55176 0.028174
-1.55078 0.02816
-1.5498 0.0281461
-1.54883 0.0281324
-1.54785 0.0281187
-1.54688 0.0281051
-1.5459 0.0280916
-1.54492 0.0280782
-1.54395 0.0280648
-1.54297 0.0280515
-1.54199 0.0280382
-1.54102 0.028025
-1.54004 0.0280119
-1.53906 0.0279988
-1.53809 0.0279857
-1.53711 0.0279727
-1.53613 0.0279597
-1.53516 0.0279468
-1.53418 0.0279338
-1.5332 0.0279209
-1.53223 0.027908
-1.53125 0.0278952
-1.53027 0.0278823
-1.5293 0.0278695
-1.52832 0.0278566
-1.52734 0.0278438
-1.52637 0.027831
-1.52539 0.0278182
-1.52441 0.0278054
-1.52344 0.0277926
-1.52246 0.0277798
-1.52148 0.027767
-1.52051 0.0277542
-1.51953 0.0277414
-1.51855 0.0277286
-1.51758 0.0277158
-1.5166 0.027703
-1.51562 0.0276902
-1.51465 0.0276774
-1.51367 0.0276646
-1.5127 0.0276518
-1.51172 0.027639
-1.51074 0.0276262
-1.50977 0.0276134
-1.50879 0.0276007
-1.50781 0.0275879
-1.50684 0.0275751
-1.50586 0.0275623
-1.50488 0.0275495
-1.50391 0.0275367
-1.50293 0.0275239
-1.50195 0.0275112
-1.50098 0.0274984
-1.5 0.0274856
-1.49902 0.0274729
-1.49805 0.0274602
-1.49707 0.0274474
-1.49609 0.0274347
-1.49512 0.027422
-1.49414 0.0274093
-1.49316 0.0273967
-1.49219 0.027384
-1.49121 0.0273714
-1.49023 0.0273587
-1.48926 0.0273461
-1.48828 0.0273335
-1.4873 0.027321
-1.48633 0.0273084
-1.48535 0.0272959
-1.48438 0.0272834
-1.4834 0.027271
-1.48242 0.0272585
-1.48145 0.0272461
-1.48047 0.0272337
-1.47949 0.0272213
-1.47852 0.027209
-1.47754 0.0271967
-1.47656 0.0271844
-1.47559 0.0271722
-1.47461 0.02716
-1.47363 0.0271478
-1.47266 0.0271357
-1.47168 0.0271236
-1.4707 0.0271115
-1.46973 0.0270995
-1.46875 0.0270875
-1.46777 0.0270755
-1.4668 0.0270636
-1.46582 0.0270517
-1.46484 0.0270399
-1.46387 0.0270281
-1.46289 0.0270163
-1.46191 0.0270046
-1.46094 0.0269929
-1.45996 0.0269813
-1.45898 0.0269697
-1.45801 0.0269582
-1.45703 0.0269467
-1.45605 0.0269353
-1.45508 0.0269239
-1.4541 0.0269125
-1.45312 0.0269012
-1.45215 0.0268899
-1.45117 0.0268787
-1.4502 0.0268675
-1.44922 0.0268564
-1.44824 0.0268453
-1.44727 0.0268343
-1.44629 0.0268233
-1.44531 0.0268124
-1.44434 0.0268015
-1.44336 0.0267907
-1.44238 0.0267799
-1.44141 0.0267692
-1.44043 0.0267585
-1.43945 0.0267479
-1.43848 0.0267373
-1.4375 0.0267268
-1.43652 0.0267163
-1.43555 0.0267059
-1.43457 0.0266955
-1.43359 0.0266852
-1.43262 0.0266749
-1.43164 0.0266647
-1.43066 0.0266545
-1.42969 0.0266444
-1.42871 0.0266344
-1.42773 0.0266243
-1.42676 0.0266144
-1.42578 0.0266044
-1.4248 0.0265946
-1.42383 0.0265848
-1.42285 0.026575
-1.42188 0.0265653
-1.4209 0.0265556
-1.41992 0.026546
-1.41895 0.0265364
-1.41797 0.0265269
-1.41699 0.0265174
-1.41602 0.026508
-1.41504 0.0264986
-1.41406 0.0264893
-1.41309 0.02648
-1.41211 0.0264708
-1.41113 0.0264616
-1.41016 0.0264525
-1.40918 0.0264434
-1.4082 0.0264343
-1.40723 0.0264253
-1.40625 0.0264164
-1.40527 0.0264075
-1.4043 0.0263986
-1.40332 0.0263898
-1.40234 0.026381
-1.40137 0.0263723
-1.40039 0.0263636
-1.39941 0.026355
-1.39844 0.0263464
-1.39746 0.0263378
-1.39648 0.0263293
-1.39551 0.0263209
-1.39453 0.0263124
-1.39355 0.026304
-1.39258 0.0262957
-1.3916 0.0262874
-1.39062 0.0262791
-1.38965 0.0262709
-1.38867 0.0262627
-1.3877 0.0262546
-1.38672 0.0262465
-1.38574 0.0262384
-1.38477 0.0262304
-1.38379 0.0262224
-1.38281 0.0262144
-1.38184 0.0262065
-1.38086 0.0261986
-1.37988 0.0261908
-1.37891 0.026183
-1.37793 0.0261752
-1.37695 0.0261674
-1.37598 0.0261597
-1.375 0.0261521
-1.37402 0.0261444
-1.37305 0.0261368
-1.37207 0.0261293
-1.37109 0.0261217
-1.37012 0.0261142
-1.36914 0.0261067
-1.36816 0.0260993
-1.36719 0.0260919
-1.36621 0.0260845
-1.36523 0.0260772
-1.36426 0.0260699
-1.36328 0.0260626
-1.3623 0.0260553
-1.36133 0.0260481
-1.36035 0.0260409
-1.35938 0.0260337
-1.3584 0.0260266
-1.35742 0.0260195
-1.35645 0.0260124
-1.35547 0.0260053
-1.35449 0.0259983
-1.35352 0.0259913
-1.35254 0.0259843
-1.35156 0.0259774
-1.35059 0.0259705
-1.34961 0.0259636
-1.34863 0.0259567
-1.34766 0.0259499
-1.34668 0.0259431
-1.3457 0.0259363
-1.34473 0.0259295
-1.34375 0.0259228
-1.34277 0.025916
-1.3418 0.0259093
-1.34082 0.0259027
-1.33984 0.025896
-1.33887 0.0258894
-1.33789 0.0258828
-1.33691 0.0258762
-1.33594 0.0258697
-1.33496 0.0258631
-1.33398 0.0258566
-1.33301 0.0258501
-1.33203 0.0258437
-1.33105 0.0258372
-1.33008 0.0258308
-1.3291 0.0258244
-1.32812 0.025818
-1.32715 0.0258116
-1.32617 0.0258053
-1.3252 0.0257989
-1.32422 0.0257926
-1.32324 0.0257863
-1.32227 0.0257801
-1.32129 0.0257738
-1.32031 0.0257676
-1.31934 0.0257614
-1.31836 0.0257552
-1.31738 0.025749
-1.31641 0.0257428
-1.31543 0.0257367
-1.31445 0.0257305
-1.31348 0.0257244
-1.3125 0.0257183
-1.31152 0.0257122
-1.31055 0.0257062
-1.30957 0.0257001
-1.30859 0.0256941
-1.30762 0.0256881
-1.30664 0.025682
-1.30566 0.0256761
-1.30469 0.0256701
-1.30371 0.0256641
-1.30273 0.0256582
-1.30176 0.0256522
-1.30078 0.0256463
-1.2998 0.0256404
-1.29883 0.0256345
-1.29785 0.0256286
-1.29688 0.0256227
-1.2959 0.0256169
-1.29492 0.025611
-1.29395 0.0256052
-1.29297 0.0255993
-1.29199 0.0255935
-1.29102 0.0255877
-1.29004 0.0255819
-1.28906 0.0255761
-1.28809 0.0255703
-1.28711 0.0255646
-1.28613 0.0255588
-1.28516 0.025553
-1.28418 0.0255473
-1.2832 0.0255415
-1.28223 0.0255358
-1.28125 0.0255301
-1.28027 0.0255244
-1.2793 0.0255186
-1.27832 0.0255129
-1.27734 0.0255072
-1.27637 0.0255015
-1.27539 0.0254958
-1.27441 0.0254902
-1.27344 0.0254845
-1.27246 0.0254788
-1.27148 0.0254731
-1.27051 0.0254675
-1.26953 0.0254618
-1.26855 0.0254561
-1.26758 0.0254505
-1.2666 0.0254448
-1.26562 0.0254391
-1.26465 0.0254335
-1.26367 0.0254278
-1.2627 0.0254222
-1.26172 0.0254165
-1.26074 0.0254108
-1.25977 0.0254052
-1.25879 0.0253995
-1.25781 0.0253939
-1.25684 0.0253882
-1.25586 0.0253825
-1.25488 0.0253769
-1.25391 0.0253712
-1.25293 0.0253655
-1.25195 0.0253599
-1.25098 0.0253542
-1.25 0.0253485
-1.24902 0.0253428
-1.24805 0.0253371
-1.24707 0.0253314
-1.24609 0.0253257
-1.24512 0.02532
-1.24414 0.0253143
-1.24316 0.0253086
-1.24219 0.0253029
-1.24121 0.0252971
-1.24023 0.0252914
-1.23926 0.0252856
-1.23828 0.0252799
-1.2373 0.0252741
-1.23633 0.0252683
-1.23535 0.0252626
-1.23438 0.0252568
-1.2334 0.025251
-1.23242 0.0252452
-1.23145 0.0252394
-1.23047 0.0252335
-1.22949 0.0252277
-1.22852 0.0252218
-1.22754 0.025216
-1.22656 0.0252101
-1.22559 0.0252042
-1.22461 0.0251983
-1.22363 0.0251924
-1.22266 0.0251865
-1.22168 0.0251806
-1.2207 0.0251746
-1.21973 0.0251686
-1.21875 0.0251627
-1.21777 0.0251567
-1.2168 0.0251506
-1.21582 0.0251446
-1.21484 0.0251385
-1.21387 0.0251325
-1.21289 0.0251264
-1.21191 0.0251203
-1.21094 0.0251141
-1.20996 0.025108
-1.20898 0.0251018
-1.20801 0.0250956
-1.20703 0.0250893
-1.20605 0.025083
-1.20508 0.0250767
-1.2041 0.0250704
-1.20312 0.025064
-1.20215 0.0250576
-1.20117 0.0250512
-1.2002 0.0250447
-1.19922 0.0250382
-1.19824 0.0250316
-1.19727 0.025025
-1.19629 0.0250184
-1.19531 0.0250117
-1.19434 0.0250049
-1.19336 0.0249981
-1.19238 0.0249913
-1.19141 0.0249844
-1.19043 0.0249775
-1.18945 0.0249705
-1.18848 0.0249634
-1.1875 0.0249563
-1.18652 0.0249492
-1.18555 0.0249419
-1.18457 0.0249346
-1.18359 0.0249271
-1.18262 0.0249196
-1.18164 0.0249118
-1.18066 0.0249039
-1.17969 0.0248957
-1.17871 0.0248872
-1.17773 0.0248783
-1.17676 0.024869
-1.17578 0.0248592
-1.1748 0.0248486
-1.17383 0.0248373
-1.17285 0.0248249
-1.17188 0.0248111
-1.1709 0.0247955
-1.16992 0.0247775
-1.16895 0.0247559
-1.16797 0.0247295
-1.16699 0.024697
-1.16602 0.0246585
-1.16504 0.0246246
-1.16406 0.0246045
-1.16309 0.0245988
-1.16211 0.0246022
-1.16113 0.0246062
-1.16016 0.0246061
-1.15918 0.0246016
-1.1582 0.0245919
-1.15723 0.024572
-1.15625 0.0245272
-1.15527 0.0245118
-1.1543 0.0245408
-1.15332 0.0245901
-1.15234 0.0246086
-1.15137 0.0246149
-1.15039 0.0246162
-1.14941 0.0246132
-1.14844 0.0246072
-1.14746 0.0245982
-1.14648 0.0245865
-1.14551 0.0245719
-1.14453 0.0245546
-1.14355 0.024534
-1.14258 0.0245101
-1.1416 0.0244823
-1.14062 0.0244501
-1.13965 0.0244126
-1.13867 0.0243692
-1.1377 0.0243189
-1.13672 0.0242612
-1.13574 0.0241953
-1.13477 0.0241173
-1.13379 0.0240125
-1.13281 0.0238848
-1.13184 0.0237838
-1.13086 0.023719
-1.12988 0.0236918
-1.12891 0.0236983
-1.12793 0.0237032
-1.12695 0.0236783
-1.12598 0.0236366
-1.125 0.0235799
-1.12402 0.0235039
-1.12305 0.0234012
-1.12207 0.0232578
-1.12109 0.023035
-1.12012 0.0226845
-1.11914 0.022348
-1.11816 0.0220857
-1.11719 0.0219229
-1.11621 0.0218499
-1.11523 0.0218249
-1.11426 0.0217918
-1.11328 0.0217032
-1.1123 0.0215406
-1.11133 0.0213215
-1.11035 0.0210916
-1.10938 0.0209043
-1.1084 0.0207968
-1.10742 0.0207741
-1.10645 0.0208088
-1.10547 0.0208548
-1.10449 0.020871
-1.10352 0.0208418
-1.10254 0.0207856
-1.10156 0.0207482
-1.10059 0.0207832
-1.09961 0.02093
-1.09863 0.0211989
-1.09766 0.0215701
-1.09668 0.0220052
-1.0957 0.0224652
-1.09473 0.0229003
-1.09375 0.0231982
-1.09277 0.023427
-1.0918 0.0236164
-1.09082 0.0237762
-1.08984 0.0239143
-1.08887 0.0240347
-1.08789 0.024141
-1.08691 0.0242354
-1.08594 0.02432
-1.08496 0.0243958
-1.08398 0.0244643
-1.08301 0.0245262
-1.08203 0.0245824
-1.08105 0.0246333
-1.08008 0.0246797
-1.0791 0.0247218
-1.07812 0.0247601
-1.07715 0.0247949
-1.07617 0.0248266
-1.0752 0.0248552
-1.07422 0.0248811
-1.07324 0.0249043
-1.07227 0.0249252
-1.07129 0.0249438
-1.07031 0.0249603
-1.06934 0.0249746
-1.06836 0.0249871
-1.06738 0.0249977
-1.06641 0.0250065
-1.06543 0.0250135
-1.06445 0.0250189
-1.06348 0.0250226
-1.0625 0.0250248
-1.06152 0.0250254
-1.06055 0.0250244
-1.05957 0.0250219
-1.05859 0.0250178
-1.05762 0.0250122
-1.05664 0.025005
-1.05566 0.0249962
-1.05469 0.0249857
-1.05371 0.0249735
-1.05273 0.0249596
-1.05176 0.0249437
-1.05078 0.0249259
-1.0498 0.024906
-1.04883 0.0248839
-1.04785 0.0248595
-1.04688 0.0248328
-1.0459 0.0248038
-1.04492 0.0247728
-1.04395 0.0247406
-1.04297 0.0247089
-1.04199 0.0246813
-1.04102 0.0246615
-1.04004 0.0246514
-1.03906 0.0246502
-1.03809 0.0246551
-1.03711 0.0246637
-1.03613 0.0246741
-1.03516 0.0246854
-1.03418 0.0246968
-1.0332 0.0247079
-1.03223 0.0247188
-1.03125 0.0247293
-1.03027 0.0247394
-1.0293 0.024749
-1.02832 0.0247579
-1.02734 0.0247661
-1.02637 0.0247735
-1.02539 0.0247802
-1.02441 0.0247861
-1.02344 0.0247913
-1.02246 0.0247958
-1.02148 0.0247996
-1.02051 0.0248028
-1.01953 0.0248053
-1.01855 0.0248073
-1.01758 0.0248087
-1.0166 0.0248095
-1.01562 0.0248098
-1.01465 0.0248096
-1.01367 0.0248089
-1.0127 0.0248076
-1.01172 0.0248058
-1.01074 0.0248034
-1.00977 0.0248005
-1.00879 0.0247971
-1.00781 0.0247931
-1.00684 0.0247885
-1.00586 0.0247834
-1.00488 0.0247776
-1.00391 0.0247712
-1.00293 0.0247641
-1.00195 0.0247564
-1.00098 0.0247479
-1 0.0247387
-0.999023 0.0247288
-0.998047 0.024718
-0.99707 0.0247064
-0.996094 0.0246939
-0.995117 0.0246804
-0.994141 0.0246659
-0.993164 0.0246504
-0.992188 0.0246338
-0.991211 0.024616
-0.990234 0.024597
-0.989258 0.0245766
-0.988281 0.0245548
-0.987305 0.0245316
-0.986328 0.0245067
-0.985352 0.0244802
-0.984375 0.0244519
-0.983398 0.0244217
-0.982422 0.0243896
-0.981445 0.0243553
-0.980469 0.0243187
-0.979492 0.0242796
-0.978516 0.024238
-0.977539 0.0241936
-0.976562 0.024146
-0.975586 0.0240951
-0.974609 0.0240404
-0.973633 0.0239814
-0.972656 0.0239176
-0.97168 0.0238482
-0.970703 0.0237726
-0.969727 0.0236897
-0.96875 0.0235985
-0.967773 0.0234979
-0.966797 0.0233862
-0.96582 0.0232622
-0.964844 0.0231239
-0.963867 0.0229694
-0.962891 0.0227898
-0.961914 0.02256
-0.960938 0.0223964
-0.959961 0.0223301
-0.958984 0.0223363
-0.958008 0.0223878
-0.957031 0.0224666
-0.956055 0.0225647
-0.955078 0.0226783
-0.954102 0.0227974
-0.953125 0.0228871
-0.952148 0.0229539
-0.951172 0.022998
-0.950195 0.0230153
-0.949219 0.0229932
-0.948242 0.0229294
-0.947266 0.0228646
-0.946289 0.0228176
-0.945312 0.0227926
-0.944336 0.0227821
-0.943359 0.0227746
-0.942383 0.0227617
-0.941406 0.0227448
-0.94043 0.0227338
-0.939453 0.0227416
-0.938477 0.0227758
-0.9375 0.0228339
-0.936523 0.0229036
-0.935547 0.0229682
-0.93457 0.023014
-0.933594 0.0230351
-0.932617 0.0230337
-0.931641 0.0230148
-0.930664 0.0229801
-0.929688 0.0229242
-0.928711 0.0228391
-0.927734 0.0227193
-0.926758 0.0225668
-0.925781 0.0223938
-0.924805 0.022221
-0.923828 0.0220774
-0.922852 0.0219828
-0.921875 0.02194
-0.920898 0.0219342
-0.919922 0.0219385
-0.918945 0.0219252
-0.917969 0.0218757
-0.916992 0.0217872
-0.916016 0.0216708
-0.915039 0.0215444
-0.914062 0.0214248
-0.913086 0.0213217
-0.912109 0.021237
-0.911133 0.0211687
-0.910156 0.0211159
-0.90918 0.0210812
-0.908203 0.0210696
-0.907227 0.0210834
-0.90625 0.0211181
-0.905273 0.0211596
-0.904297 0.0211878
-0.90332 0.0211827
-0.902344 0.0211323
-0.901367 0.0210365
-0.900391 0.0209063
-0.899414 0.0207586
-0.898438 0.0206082
-0.897461 0.0204634
-0.896484 0.0203242
-0.895508 0.0201865
-0.894531 0.0200474
-0.893555 0.0199111
-0.892578 0.0197892
-0.891602 0.0196987
-0.890625 0.0196563
-0.889648 0.0196733
-0.888672 0.0197529
-0.887695 0.0198909
-0.886719 0.020078
-0.885742 0.0203027
-0.884766 0.0205526
-0.883789 0.0208132
-0.882812 0.021068
-0.881836 0.0212981
-0.880859 0.0214857
-0.879883 0.0216186
-0.878906 0.0216955
-0.87793 0.0217276
-0.876953 0.0217369
-0.875977 0.0217499
-0.875 0.02179
-0.874023 0.0218716
-0.873047 0.0219976
-0.87207 0.0221613
-0.871094 0.0223512
-0.870117 0.0225558
-0.869141 0.0227658
-0.868164 0.0229739
-0.867188 0.0231719
-0.866211 0.0233484
-0.865234 0.0234896
-0.864258 0.0235814
-0.863281 0.0236153
-0.862305 0.0235927
-0.861328 0.0235263
-0.860352 0.0234382
-0.859375 0.0233542
