# ---$x/\lambda_\mathrm{l}$---	---$z/\lambda_\mathrm{l}$---
0.208984 0.0211169
0.209961 0.0210174
0.210938 0.0208627
0.211914 0.0207188
0.212891 0.0206623
0.213867 0.0207512
0.214844 0.0210026
0.21582 0.0213885
0.216797 0.0218491
0.217773 0.0223167
0.21875 0.0227407
0.219727 0.0231007
0.220703 0.0234059
0.22168 0.023682
0.222656 0.0239545
0.223633 0.0242359
0.224609 0.0245234
0.225586 0.024806
0.226562 0.0250753
0.227539 0.0253344
0.228516 0.0255986
0.229492 0.0258884
0.230469 0.0262188
0.231445 0.0265889
0.232422 0.0269802
0.233398 0.0273603
0.234375 0.027694
0.235352 0.0279541
0.236328 0.0281292
0.237305 0.0282239
0.238281 0.0282535
0.239258 0.0282392
0.240234 0.0282007
0.241211 0.0281525
0.242188 0.0281045
0.243164 0.0280632
0.244141 0.028033
0.245117 0.0280174
0.246094 0.0280189
0.24707 0.0280381
0.248047 0.0280752
0.249023 0.0281301
0.25 0.0282037
0.250977 0.0282966
0.251953 0.0284079
0.25293 0.0285324
0.253906 0.0286602
0.254883 0.0287787
0.255859 0.0288775
0.256836 0.0289541
0.257812 0.0290178
0.258789 0.0290878
0.259766 0.0291871
0.260742 0.0293312
0.261719 0.029518
0.262695 0.0297132
0.263672 0.0298214
0.264648 0.0298807
0.265625 0.0299064
0.266602 0.0299002
0.267578 0.0298559
0.268555 0.0297426
0.269531 0.0295883
0.270508 0.0294861
0.271484 0.0294614
0.272461 0.0295048
0.273438 0.0295819
0.274414 0.0296404
0.275391 0.0296382
0.276367 0.0295964
0.277344 0.0295063
0.27832 0.0293798
0.279297 0.0292733
0.280273 0.0292307
0.28125 0.0292835
0.282227 0.0294372
0.283203 0.0296468
0.28418 0.0297843
0.285156 0.0298857
0.286133 0.029968
0.287109 0.0300351
0.288086 0.0300904
0.289062 0.0301353
0.290039 0.030171
0.291016 0.030198
0.291992 0.0302173
0.292969 0.0302296
0.293945 0.0302355
0.294922 0.0302358
0.295898 0.030231
0.296875 0.0302216
0.297852 0.0302081
0.298828 0.0301911
0.299805 0.0301707
0.300781 0.0301474
0.301758 0.0301215
0.302734 0.0300932
0.303711 0.0300628
0.304688 0.0300305
0.305664 0.0299965
0.306641 0.029961
0.307617 0.0299242
0.308594 0.0298862
0.30957 0.0298471
0.310547 0.0298071
0.311523 0.0297662
0.3125 0.0297247
0.313477 0.0296825
0.314453 0.0296398
0.31543 0.0295966
0.316406 0.0295531
0.317383 0.0295092
0.318359 0.0294651
0.319336 0.0294208
0.320312 0.0293763
0.321289 0.0293318
0.322266 0.0292872
0.323242 0.0292426
0.324219 0.029198
0.325195 0.0291535
0.326172 0.0291091
0.327148 0.0290648
0.328125 0.0290207
0.329102 0.0289767
0.330078 0.028933
0.331055 0.0288894
0.332031 0.0288462
0.333008 0.0288032
0.333984 0.0287604
0.334961 0.028718
0.335938 0.0286759
0.336914 0.0286341
0.337891 0.0285926
0.338867 0.0285515
0.339844 0.0285108
0.34082 0.0284704
0.341797 0.0284304
0.342773 0.0283908
0.34375 0.0283516
0.344727 0.0283127
0.345703 0.0282743
0.34668 0.0282362
0.347656 0.0281986
0.348633 0.0281614
0.349609 0.0281246
0.350586 0.0280882
0.351562 0.0280522
0.352539 0.0280166
0.353516 0.0279814
0.354492 0.0279466
0.355469 0.0279123
0.356445 0.0278783
0.357422 0.0278448
0.358398 0.0278116
0.359375 0.0277789
0.360352 0.0277465
0.361328 0.0277146
0.362305 0.027683
0.363281 0.0276518
0.364258 0.0276211
0.365234 0.0275906
0.366211 0.0275606
0.367188 0.0275309
0.368164 0.0275016
0.369141 0.0274727
0.370117 0.0274441
0.371094 0.0274159
0.37207 0.027388
0.373047 0.0273605
0.374023 0.0273333
0.375 0.0273064
0.375977 0.0272799
0.376953 0.0272537
0.37793 0.0272278
0.378906 0.0272022
0.379883 0.0271769
0.380859 0.0271519
0.381836 0.0271272
0.382812 0.0271029
0.383789 0.0270788
0.384766 0.0270549
0.385742 0.0270314
0.386719 0.0270081
0.387695 0.0269851
0.388672 0.0269624
0.389648 0.0269399
0.390625 0.0269177
0.391602 0.0268957
0.392578 0.026874
0.393555 0.0268525
0.394531 0.0268312
0.395508 0.0268102
0.396484 0.0267893
0.397461 0.0267688
0.398438 0.0267484
0.399414 0.0267282
0.400391 0.0267083
0.401367 0.0266885
0.402344 0.026669
0.40332 0.0266496
0.404297 0.0266305
0.405273 0.0266115
0.40625 0.0265928
0.407227 0.0265742
0.408203 0.0265557
0.40918 0.0265375
0.410156 0.0265194
0.411133 0.0265015
0.412109 0.0264838
0.413086 0.0264662
0.414062 0.0264488
0.415039 0.0264316
0.416016 0.0264145
0.416992 0.0263975
0.417969 0.0263807
0.418945 0.0263641
0.419922 0.0263476
0.420898 0.0263312
0.421875 0.026315
0.422852 0.0262989
0.423828 0.0262829
0.424805 0.0262671
0.425781 0.0262514
0.426758 0.0262358
0.427734 0.0262204
0.428711 0.0262051
0.429688 0.0261899
0.430664 0.0261748
0.431641 0.0261599
0.432617 0.026145
0.433594 0.0261303
0.43457 0.0261157
0.435547 0.0261012
0.436523 0.0260868
0.4375 0.0260725
0.438477 0.0260583
0.439453 0.0260442
0.44043 0.0260302
0.441406 0.0260164
0.442383 0.0260026
0.443359 0.0259889
0.444336 0.0259754
0.445312 0.0259619
0.446289 0.0259485
0.447266 0.0259352
0.448242 0.025922
0.449219 0.0259089
0.450195 0.0258959
0.451172 0.025883
0.452148 0.0258702
0.453125 0.0258574
0.454102 0.0258448
0.455078 0.0258322
0.456055 0.0258197
0.457031 0.0258073
0.458008 0.025795
0.458984 0.0257828
0.459961 0.0257707
0.460938 0.0257586
0.461914 0.0257466
0.462891 0.0257347
0.463867 0.0257229
0.464844 0.0257112
0.46582 0.0256995
0.466797 0.0256879
0.467773 0.0256764
0.46875 0.025665
0.469727 0.0256536
0.470703 0.0256423
0.47168 0.0256311
0.472656 0.02562
0.473633 0.0256089
0.474609 0.025598
0.475586 0.0255871
0.476562 0.0255762
0.477539 0.0255655
0.478516 0.0255548
0.479492 0.0255441
0.480469 0.0255336
0.481445 0.0255231
0.482422 0.0255127
0.483398 0.0255023
0.484375 0.0254921
0.485352 0.0254819
0.486328 0.0254717
0.487305 0.0254617
0.488281 0.0254517
0.489258 0.0254417
0.490234 0.0254319
0.491211 0.0254221
0.492188 0.0254123
0.493164 0.0254027
0.494141 0.0253931
0.495117 0.0253835
0.496094 0.025374
0.49707 0.0253646
0.498047 0.0253553
0.499023 0.025346
0.5 0.0253368
0.500977 0.0253277
0.501953 0.0253186
0.50293 0.0253095
0.503906 0.0253006
0.504883 0.0252917
0.505859 0.0252828
0.506836 0.0252741
0.507812 0.0252654
0.508789 0.0252567
0.509766 0.0252481
0.510742 0.0252396
0.511719 0.0252311
0.512695 0.0252227
0.513672 0.0252144
0.514648 0.0252061
0.515625 0.0251978
0.516602 0.0251897
0.517578 0.0251816
0.518555 0.0251735
0.519531 0.0251655
0.520508 0.0251576
0.521484 0.0251497
0.522461 0.0251419
0.523438 0.0251341
0.524414 0.0251264
0.525391 0.0251188
0.526367 0.0251112
0.527344 0.0251036
0.52832 0.0250962
0.529297 0.0250888
0.530273 0.0250814
0.53125 0.0250741
0.532227 0.0250668
0.533203 0.0250596
0.53418 0.0250525
0.535156 0.0250454
0.536133 0.0250384
0.537109 0.0250314
0.538086 0.0250245
0.539062 0.0250176
0.540039 0.0250108
0.541016 0.025004
0.541992 0.0249973
0.542969 0.0249907
0.543945 0.0249841
0.544922 0.0249775
0.545898 0.024971
0.546875 0.0249646
0.547852 0.0249582
0.548828 0.0249518
0.549805 0.0249455
0.550781 0.0249393
0.551758 0.0249331
0.552734 0.024927
0.553711 0.0249209
0.554688 0.0249148
0.555664 0.0249088
0.556641 0.0249029
0.557617 0.024897
0.558594 0.0248912
0.55957 0.0248854
0.560547 0.0248796
0.561523 0.0248739
0.5625 0.0248683
0.563477 0.0248627
0.564453 0.0248571
0.56543 0.0248516
0.566406 0.0248461
0.567383 0.0248407
0.568359 0.0248354
0.569336 0.02483
0.570312 0.0248248
0.571289 0.0248195
0.572266 0.0248143
0.573242 0.0248092
0.574219 0.0248041
0.575195 0.024799
0.576172 0.024794
0.577148 0.0247891
0.578125 0.0247841
0.579102 0.0247793
0.580078 0.0247744
0.581055 0.0247696
0.582031 0.0247649
0.583008 0.0247602
0.583984 0.0247555
0.584961 0.0247509
0.585938 0.0247463
0.586914 0.0247418
0.587891 0.0247372
0.588867 0.0247328
0.589844 0.0247284
0.59082 0.024724
0.591797 0.0247196
0.592773 0.0247153
0.59375 0.0247111
0.594727 0.0247069
0.595703 0.0247027
0.59668 0.0246985
0.597656 0.0246944
0.598633 0.0246904
0.599609 0.0246863
0.600586 0.0246823
0.601562 0.0246784
0.602539 0.0246745
0.603516 0.0246706
0.604492 0.0246667
0.605469 0.0246629
0.606445 0.0246592
0.607422 0.0246554
0.608398 0.0246517
0.609375 0.0246481
0.610352 0.0246444
0.611328 0.0246408
0.612305 0.0246373
0.613281 0.0246337
0.614258 0.0246303
0.615234 0.0246268
0.616211 0.0246234
0.617188 0.02462
0.618164 0.0246166
0.619141 0.0246133
0.620117 0.02461
0.621094 0.0246068
0.62207 0.0246035
0.623047 0.0246004
0.624023 0.0245972
0.625 0.0245941
0.625977 0.024591
0.626953 0.0245879
0.62793 0.0245849
0.628906 0.0245819
0.629883 0.0245789
0.630859 0.024576
0.631836 0.0245731
0.632812 0.0245702
0.633789 0.0245674
0.634766 0.0245645
0.635742 0.0245618
0.636719 0.024559
0.637695 0.0245563
0.638672 0.0245536
0.639648 0.0245509
0.640625 0.0245483
0.641602 0.0245457
0.642578 0.0245431
0.643555 0.0245405
0.644531 0.024538
0.645508 0.0245355
0.646484 0.024533
0.647461 0.0245306
0.648438 0.0245282
0.649414 0.0245258
0.650391 0.0245234
0.651367 0.0245211
0.652344 0.0245188
0.65332 0.0245165
0.654297 0.0245143
0.655273 0.0245121
0.65625 0.0245099
0.657227 0.0245077
0.658203 0.0245056
0.65918 0.0245035
0.660156 0.0245014
0.661133 0.0244993
0.662109 0.0244973
0.663086 0.0244953
0.664062 0.0244933
0.665039 0.0244913
0.666016 0.0244894
0.666992 0.0244875
0.667969 0.0244856
0.668945 0.0244837
0.669922 0.0244819
0.670898 0.0244801
0.671875 0.0244783
0.672852 0.0244765
0.673828 0.0244748
0.674805 0.0244731
0.675781 0.0244714
0.676758 0.0244697
0.677734 0.0244681
0.678711 0.0244665
0.679688 0.0244649
0.680664 0.0244633
0.681641 0.0244618
0.682617 0.0244603
0.683594 0.0244588
0.68457 0.0244573
0.685547 0.0244558
0.686523 0.0244544
0.6875 0.024453
0.688477 0.0244516
0.689453 0.0244503
0.69043 0.024449
0.691406 0.0244476
0.692383 0.0244464
0.693359 0.0244451
0.694336 0.0244438
0.695312 0.0244426
0.696289 0.0244414
0.697266 0.0244403
0.698242 0.0244391
0.699219 0.024438
0.700195 0.0244369
0.701172 0.0244358
0.702148 0.0244347
0.703125 0.0244337
0.704102 0.0244327
0.705078 0.0244317
0.706055 0.0244307
0.707031 0.0244297
0.708008 0.0244288
0.708984 0.0244279
0.709961 0.024427
0.710938 0.0244262
0.711914 0.0244253
0.712891 0.0244245
0.713867 0.0244237
0.714844 0.0244229
0.71582 0.0244222
0.716797 0.0244215
0.717773 0.0244207
0.71875 0.0244201
0.719727 0.0244194
0.720703 0.0244188
0.72168 0.0244181
0.722656 0.0244175
0.723633 0.024417
0.724609 0.0244164
0.725586 0.0244159
0.726562 0.0244154
0.727539 0.0244149
0.728516 0.0244144
0.729492 0.024414
0.730469 0.0244136
0.731445 0.0244132
0.732422 0.0244128
0.733398 0.0244125
0.734375 0.0244121
0.735352 0.0244118
0.736328 0.0244115
0.737305 0.0244113
0.738281 0.0244111
0.739258 0.0244108
0.740234 0.0244107
0.741211 0.0244105
0.742188 0.0244104
0.743164 0.0244103
0.744141 0.0244102
0.745117 0.0244101
0.746094 0.0244101
0.74707 0.0244101
0.748047 0.0244101
0.749023 0.0244101
0.75 0.0244102
0.750977 0.0244103
0.751953 0.0244104
0.75293 0.0244106
0.753906 0.0244107
0.754883 0.0244109
0.755859 0.0244112
0.756836 0.0244114
0.757812 0.0244117
0.758789 0.0244121
0.759766 0.0244124
0.760742 0.0244128
0.761719 0.0244132
0.762695 0.0244137
0.763672 0.0244142
0.764648 0.0244147
0.765625 0.0244152
0.766602 0.0244158
0.767578 0.0244164
0.768555 0.0244171
0.769531 0.0244178
0.770508 0.0244185
0.771484 0.0244193
0.772461 0.0244201
0.773438 0.0244209
0.774414 0.0244218
0.775391 0.0244227
0.776367 0.0244237
0.777344 0.0244247
0.77832 0.0244258
0.779297 0.0244269
0.780273 0.024428
0.78125 0.0244292
0.782227 0.0244304
0.783203 0.0244317
0.78418 0.024433
0.785156 0.0244344
0.786133 0.0244358
0.787109 0.0244373
0.788086 0.0244388
0.789062 0.0244404
0.790039 0.024442
0.791016 0.0244437
0.791992 0.0244454
0.792969 0.0244472
0.793945 0.024449
0.794922 0.0244509
0.795898 0.0244528
0.796875 0.0244548
0.797852 0.0244568
0.798828 0.0244589
0.799805 0.0244611
0.800781 0.0244632
0.801758 0.0244655
0.802734 0.0244677
0.803711 0.02447
0.804688 0.0244724
0.805664 0.0244748
0.806641 0.0244772
0.807617 0.0244796
0.808594 0.0244821
0.80957 0.0244846
0.810547 0.0244871
0.811523 0.0244897
0.8125 0.0244922
0.813477 0.0244947
0.814453 0.0244972
0.81543 0.0244997
0.816406 0.0245022
0.817383 0.0245046
0.818359 0.0245069
0.819336 0.0245091
0.820312 0.0245113
0.821289 0.0245133
0.822266 0.0245152
0.823242 0.0245168
0.824219 0.0245183
0.825195 0.0245194
0.826172 0.0245203
0.827148 0.0245207
0.828125 0.0245206
0.829102 0.0245198
0.830078 0.0245181
0.831055 0.0245152
0.832031 0.0245106
0.833008 0.024504
0.833984 0.0244957
0.834961 0.0244876
0.835938 0.0244825
0.836914 0.0244821
0.837891 0.0244854
0.838867 0.0244904
0.839844 0.024495
0.84082 0.0244983
0.841797 0.0245003
0.842773 0.024502
0.84375 0.0245021
0.844727 0.0244972
0.845703 0.0245115
0.84668 0.0245177
0.847656 0.0245204
0.848633 0.0245216
0.849609 0.0245208
0.850586 0.0245183
0.851562 0.024514
0.852539 0.0245078
0.853516 0.0244995
0.854492 0.024489
0.855469 0.0244761
0.856445 0.0244605
0.857422 0.0244418
0.858398 0.0244196
0.859375 0.0243933
0.860352 0.0243623
0.861328 0.0243257
0.862305 0.0242825
0.863281 0.0242318
0.864258 0.0241727
0.865234 0.0241023
0.866211 0.0240088
0.867188 0.0238828
0.868164 0.0237824
0.869141 0.023718
0.870117 0.0236912
0.871094 0.0236978
0.87207 0.0237018
0.873047 0.0236764
0.874023 0.0236346
0.875 0.0235777
0.875977 0.0235017
0.876953 0.0233987
0.87793 0.0232553
0.878906 0.023034
0.879883 0.0226836
0.880859 0.0223474
0.881836 0.0220855
0.882812 0.0219231
0.883789 0.0218504
0.884766 0.0218254
0.885742 0.0217923
0.886719 0.0217036
0.887695 0.0215408
0.888672 0.0213217
0.889648 0.021092
0.890625 0.020905
0.891602 0.0207978
0.892578 0.0207755
0.893555 0.0208104
0.894531 0.0208565
0.895508 0.0208728
0.896484 0.0208436
0.897461 0.0207876
0.898438 0.0207506
0.899414 0.0207862
0.900391 0.0209338
0.901367 0.0212035
0.902344 0.0215757
0.90332 0.0220122
0.904297 0.0224758
0.905273 0.0229345
0.90625 0.0232742
0.907227 0.0235274
0.908203 0.0237343
0.90918 0.0239088
0.910156 0.0240598
0.911133 0.0241921
0.912109 0.0243094
0.913086 0.0244142
0.914062 0.0245086
0.915039 0.024594
0.916016 0.0246717
0.916992 0.0247426
0.917969 0.0248076
0.918945 0.0248672
0.919922 0.0249221
0.920898 0.0249726
0.921875 0.0250192
0.922852 0.0250622
0.923828 0.0251019
0.924805 0.0251386
0.925781 0.0251723
0.926758 0.0252034
0.927734 0.025232
0.928711 0.0252581
0.929688 0.025282
0.930664 0.0253037
0.931641 0.0253233
0.932617 0.0253409
0.933594 0.0253565
0.93457 0.0253701
0.935547 0.0253818
0.936523 0.0253916
0.9375 0.0253995
0.938477 0.0254054
0.939453 0.0254093
0.94043 0.0254113
0.941406 0.0254111
0.942383 0.0254087
0.943359 0.025404
0.944336 0.0253968
0.945312 0.0253869
0.946289 0.025374
0.947266 0.0253576
0.948242 0.0253373
0.949219 0.0253123
0.950195 0.0252815
0.951172 0.0252434
0.952148 0.0251956
0.953125 0.0251351
0.954102 0.0250567
0.955078 0.0249499
0.956055 0.0248751
0.957031 0.024876
0.958008 0.0249255
0.958984 0.0249507
0.959961 0.0249776
0.960938 0.0250092
0.961914 0.0250454
0.962891 0.0250852
0.963867 0.0251265
0.964844 0.0251686
0.96582 0.0252116
0.966797 0.025256
0.967773 0.0253022
0.96875 0.0253498
0.969727 0.0253977
0.970703 0.025445
0.97168 0.025491
0.972656 0.0255354
0.973633 0.0255779
0.974609 0.0256184
0.975586 0.0256571
0.976562 0.0256939
0.977539 0.025729
0.978516 0.0257624
0.979492 0.0257944
0.980469 0.025825
0.981445 0.0258542
0.982422 0.0258822
0.983398 0.025909
0.984375 0.0259346
0.985352 0.025959
0.986328 0.0259824
0.987305 0.0260045
0.988281 0.0260256
0.989258 0.0260454
0.990234 0.026064
0.991211 0.0260814
0.992188 0.0260975
0.993164 0.0261121
0.994141 0.0261254
0.995117 0.0261371
0.996094 0.0261472
0.99707 0.0261556
0.998047 0.0261621
0.999023 0.0261667
1 0.0261691
1.00098 0.0261693
1.00195 0.026167
1.00293 0.026162
1.00391 0.0261541
1.00488 0.0261429
1.00586 0.0261282
1.00684 0.0261094
1.00781 0.0260861
1.00879 0.0260574
1.00977 0.0260224
1.01074 0.0259799
1.01172 0.0259302
1.0127 0.0258821
1.01367 0.0258424
1.01465 0.025808
1.01562 0.0257728
1.0166 0.0257362
1.01758 0.025697
1.01855 0.025654
1.01953 0.0256063
1.02051 0.0255527
1.02148 0.0254928
1.02246 0.025426
1.02344 0.0253522
1.02441 0.025271
1.02539 0.0251819
1.02637 0.0250846
1.02734 0.0249783
1.02832 0.0248624
1.0293 0.0247361
1.03027 0.0245977
1.03125 0.0244456
1.03223 0.024277
1.0332 0.024088
1.03418 0.0238729
1.03516 0.0236209
1.03613 0.0232929
1.03711 0.0229057
1.03809 0.0226146
1.03906 0.0224415
1.04004 0.0223714
1.04102 0.0223759
1.04199 0.0224265
1.04297 0.0225049
1.04395 0.022603
1.04492 0.0227172
1.0459 0.0228398
1.04688 0.0229557
1.04785 0.0230447
1.04883 0.0230897
1.0498 0.0230845
1.05078 0.023038
1.05176 0.0229705
1.05273 0.0229053
1.05371 0.0228586
1.05469 0.0228344
1.05566 0.022825
1.05664 0.0228182
1.05762 0.0228059
1.05859 0.0227893
1.05957 0.0227782
1.06055 0.0227857
1.06152 0.0228194
1.0625 0.022877
1.06348 0.0229463
1.06445 0.0230105
1.06543 0.0230561
1.06641 0.0230772
1.06738 0.0230761
1.06836 0.023058
1.06934 0.0230252
1.07031 0.0229731
1.07129 0.0228922
1.07227 0.022774
1.07324 0.0226194
1.07422 0.0224423
1.0752 0.0222674
1.07617 0.0221222
1.07715 0.0220263
1.07812 0.0219827
1.0791 0.0219762
1.08008 0.02198
1.08105 0.0219661
1.08203 0.0219161
1.08301 0.0218272
1.08398 0.0217104
1.08496 0.0215837
1.08594 0.0214638
1.08691 0.0213604
1.08789 0.0212755
1.08887 0.0212071
1.08984 0.0211541
1.09082 0.0211193
1.0918 0.0211076
1.09277 0.0211214
1.09375 0.0211561
1.09473 0.0211975
1.0957 0.0212255
1.09668 0.0212203
1.09766 0.0211695
1.09863 0.0210733
1.09961 0.0209426
1.10059 0.0207943
1.10156 0.0206436
1.10254 0.0204984
1.10352 0.0203588
1.10449 0.0202207
1.10547 0.0200814
1.10645 0.0199447
1.10742 0.0198226
1.1084 0.0197319
1.10938 0.0196894
1.11035 0.0197063
1.11133 0.0197858
1.1123 0.0199236
1.11328 0.0201106
1.11426 0.0203351
1.11523 0.0205847
1.11621 0.0208451
1.11719 0.0210995
1.11816 0.0213292
1.11914 0.0215163
1.12012 0.0216487
1.12109 0.0217251
1.12207 0.0217569
1.12305 0.0217658
1.12402 0.0217785
1.125 0.0218184
1.12598 0.0218998
1.12695 0.0220256
1.12793 0.0221891
1.12891 0.0223787
1.12988 0.022583
1.13086 0.0227927
1.13184 0.0230004
1.13281 0.023198
1.13379 0.0233741
1.13477 0.0235148
1.13574 0.0236061
1.13672 0.0236395
1.1377 0.0236164
1.13867 0.0235495
1.13965 0.023461
1.14062 0.0233768
1.1416 0.0233199
1.14258 0.0233052
1.14355 0.0233363
1.14453 0.023406
1.14551 0.023499
1.14648 0.0235952
1.14746 0.0236739
1.14844 0.0237173
1.14941 0.023714
1.15039 0.0236612
1.15137 0.0235662
1.15234 0.0234452
1.15332 0.0233187
1.1543 0.0232061
1.15527 0.0231186
1.15625 0.0230561
1.15723 0.0230081
1.1582 0.0229598
1.15918 0.022901
1.16016 0.0228337
1.16113 0.0227748
1.16211 0.0227514
1.16309 0.0227911
1.16406 0.0229105
1.16504 0.0231073
1.16602 0.0233599
1.16699 0.0236353
1.16797 0.023902
1.16895 0.0241413
1.16992 0.024353
1.1709 0.0245532
1.17188 0.0247632
1.17285 0.0249971
1.17383 0.025251
1.1748 0.0254854
1.17578 0.0256761
1.17676 0.0258373
1.17773 0.0259667
1.17871 0.0260646
1.17969 0.0261276
1.18066 0.0261491
1.18164 0.026187
1.18262 0.0262683
1.18359 0.0263909
1.18457 0.0265116
1.18555 0.0266391
1.18652 0.0267686
1.1875 0.0268938
1.18848 0.0270131
1.18945 0.0271272
1.19043 0.0272318
1.19141 0.0273388
1.19238 0.0274838
1.19336 0.0276291
1.19434 0.0277427
1.19531 0.0278335
1.19629 0.0279048
1.19727 0.0279579
1.19824 0.0279934
1.19922 0.0280106
1.2002 0.0280073
1.20117 0.0279797
1.20215 0.0279176
1.20312 0.027793
1.2041 0.0276403
1.20508 0.0275223
1.20605 0.0274404
1.20703 0.0273897
1.20801 0.0273729
1.20898 0.027402
1.20996 0.0274948
1.21094 0.0276646
1.21191 0.0279109
1.21289 0.0282044
1.21387 0.0284102
1.21484 0.0285554
1.21582 0.0286673
1.2168 0.0287555
1.21777 0.0288259
1.21875 0.0288818
1.21973 0.0289257
1.2207 0.0289592
1.22168 0.028984
1.22266 0.0290011
1.22363 0.0290118
1.22461 0.0290167
1.22559 0.0290168
1.22656 0.0290123
1.22754 0.0290036
1.22852 0.028991
1.22949 0.0289744
1.23047 0.0289539
1.23145 0.0289295
1.23242 0.0289014
1.2334 0.0288697
1.23438 0.0288349
1.23535 0.0287972
1.23633 0.028757
1.2373 0.0287148
