# ---X---	---Y---
0.0001 4.50074e-06
0.00016 0.000159518
0.00025 0.000405292
0.0004 0.000826108
0.00063 0.00145949
0.001 0.00252415
0.0016 0.0040367
0.0025 0.00608756
0.004 0.0090893
0.0063 0.0130255
0.01 0.0183248
0.02 0.02926
0.03 0.037646
0.04 0.0446135
0.05 0.0506452
0.06 0.056001
0.07 0.06084
0.08 0.0651804
0.09 0.0689771
0.1 0.0723114
