# ---$x/\lambda_\mathrm{l}$---	---$z/\lambda_\mathrm{l}$---
1.22656 0.0291346
1.22754 0.0291371
1.22852 0.0291357
1.22949 0.0291303
1.23047 0.0291208
1.23145 0.0291071
1.23242 0.0290892
1.2334 0.0290671
1.23438 0.0290411
1.23535 0.0290114
1.23633 0.0289783
1.2373 0.0289421
1.23828 0.0289028
1.23926 0.0288606
1.24023 0.0288153
1.24121 0.0287667
1.24219 0.0287143
1.24316 0.0286574
1.24414 0.0285953
1.24512 0.0285272
1.24609 0.0284522
1.24707 0.0283694
1.24805 0.0282776
1.24902 0.0281763
1.25 0.0280638
1.25098 0.027939
1.25195 0.0277976
1.25293 0.0276272
1.25391 0.0274422
1.25488 0.0272544
1.25586 0.0270622
1.25684 0.0268692
1.25781 0.0266835
1.25879 0.0265131
1.25977 0.0263599
1.26074 0.0262181
1.26172 0.0260765
1.2627 0.0259255
1.26367 0.0257658
1.26465 0.0256124
1.26562 0.0254923
1.2666 0.0254357
1.26758 0.0254633
1.26855 0.0255768
1.26953 0.0257576
1.27051 0.0259734
1.27148 0.0261914
1.27246 0.0263911
1.27344 0.0265701
1.27441 0.0267401
1.27539 0.0269148
1.27637 0.0270969
1.27734 0.0272653
1.27832 0.0273913
1.2793 0.0274789
1.28027 0.0275069
1.28125 0.0274469
1.28223 0.0273534
1.2832 0.0272799
1.28418 0.027271
1.28516 0.0273466
1.28613 0.0274933
1.28711 0.0276705
1.28809 0.0278277
1.28906 0.0279262
1.29004 0.0279543
1.29102 0.0279279
1.29199 0.0278818
1.29297 0.027851
1.29395 0.027855
1.29492 0.0278912
1.2959 0.0279404
1.29688 0.0279798
1.29785 0.027997
1.29883 0.0279974
1.2998 0.0279995
1.30078 0.0280236
1.30176 0.0280783
1.30273 0.0281527
1.30371 0.0282205
1.30469 0.0282525
1.30566 0.0282328
1.30664 0.0281701
1.30762 0.0280978
1.30859 0.0280621
1.30957 0.0281036
1.31055 0.02824
1.31152 0.0284582
1.3125 0.0287099
1.31348 0.028876
1.31445 0.0290003
1.31543 0.0290969
1.31641 0.02917
1.31738 0.0292217
1.31836 0.0292509
1.31934 0.0292503
1.32031 0.0291939
1.32129 0.0291396
1.32227 0.0291069
1.32324 0.0291079
1.32422 0.0291541
1.3252 0.0292509
1.32617 0.0293924
1.32715 0.0295584
1.32812 0.0297177
1.3291 0.0298366
1.33008 0.0298903
1.33105 0.0298718
1.33203 0.0297945
1.33301 0.0296869
1.33398 0.0295822
1.33496 0.0295072
1.33594 0.0294761
1.33691 0.0294892
1.33789 0.029539
1.33887 0.0296163
1.33984 0.0297159
1.34082 0.0298359
1.3418 0.0299744
1.34277 0.0301178
1.34375 0.0301834
1.34473 0.0302089
1.3457 0.0302131
1.34668 0.0302008
1.34766 0.030175
1.34863 0.0301355
1.34961 0.0300816
1.35059 0.0300107
1.35156 0.0299189
1.35254 0.0297995
1.35352 0.0296328
1.35449 0.0293747
1.35547 0.0290985
1.35645 0.0288453
1.35742 0.0286564
1.3584 0.0285654
1.35938 0.0285854
1.36035 0.0287038
1.36133 0.0288864
1.3623 0.0290902
1.36328 0.0292787
1.36426 0.0294334
1.36523 0.029557
1.36621 0.0296671
1.36719 0.0297839
1.36816 0.0299186
1.36914 0.0300667
1.37012 0.0302102
1.37109 0.0303228
1.37207 0.0303966
1.37305 0.0304468
1.37402 0.0304706
1.375 0.0304978
1.37598 0.0305524
1.37695 0.0306468
1.37793 0.0307731
1.37891 0.0308648
1.37988 0.0309363
1.38086 0.0309955
1.38184 0.0310451
1.38281 0.0310874
1.38379 0.0311231
1.38477 0.0311532
1.38574 0.0311781
1.38672 0.0311984
1.3877 0.0312141
1.38867 0.0312258
1.38965 0.0312337
1.39062 0.031238
1.3916 0.0312389
1.39258 0.0312368
1.39355 0.0312318
1.39453 0.031224
1.39551 0.0312137
1.39648 0.0312011
1.39746 0.0311863
1.39844 0.0311695
1.39941 0.0311507
1.40039 0.0311302
1.40137 0.031108
1.40234 0.0310843
1.40332 0.0310591
1.4043 0.0310327
1.40527 0.031005
1.40625 0.0309761
1.40723 0.0309462
1.4082 0.0309154
1.40918 0.0308836
1.41016 0.030851
1.41113 0.0308176
1.41211 0.0307835
1.41309 0.0307488
1.41406 0.0307135
1.41504 0.0306777
1.41602 0.0306413
1.41699 0.0306046
1.41797 0.0305674
1.41895 0.0305299
1.41992 0.0304921
1.4209 0.030454
1.42188 0.0304156
1.42285 0.0303771
1.42383 0.0303384
1.4248 0.0302995
1.42578 0.0302605
1.42676 0.0302214
1.42773 0.0301823
1.42871 0.0301431
1.42969 0.0301039
1.43066 0.0300647
1.43164 0.0300256
1.43262 0.0299864
1.43359 0.0299473
1.43457 0.0299083
1.43555 0.0298693
1.43652 0.0298305
1.4375 0.0297918
1.43848 0.0297531
1.43945 0.0297146
1.44043 0.0296763
1.44141 0.0296381
1.44238 0.0296001
1.44336 0.0295622
1.44434 0.0295245
1.44531 0.0294869
1.44629 0.0294496
1.44727 0.0294124
1.44824 0.0293755
1.44922 0.0293387
1.4502 0.0293021
1.45117 0.0292658
1.45215 0.0292296
1.45312 0.0291937
1.4541 0.029158
1.45508 0.0291225
1.45605 0.0290872
1.45703 0.0290521
1.45801 0.0290172
1.45898 0.0289826
1.45996 0.0289482
1.46094 0.028914
1.46191 0.02888
1.46289 0.0288463
1.46387 0.0288127
1.46484 0.0287794
1.46582 0.0287463
1.4668 0.0287134
1.46777 0.0286808
1.46875 0.0286484
1.46973 0.0286161
1.4707 0.0285841
1.47168 0.0285524
1.47266 0.0285208
1.47363 0.0284894
1.47461 0.0284583
1.47559 0.0284274
1.47656 0.0283967
1.47754 0.0283662
1.47852 0.0283359
1.47949 0.0283058
1.48047 0.0282759
1.48145 0.0282462
1.48242 0.0282168
1.4834 0.0281875
1.48438 0.0281584
1.48535 0.0281296
1.48633 0.0281009
1.4873 0.0280725
1.48828 0.0280442
1.48926 0.0280161
1.49023 0.0279883
1.49121 0.0279606
1.49219 0.0279331
1.49316 0.0279059
1.49414 0.0278788
1.49512 0.0278519
1.49609 0.0278252
1.49707 0.0277987
1.49805 0.0277724
1.49902 0.0277462
1.5 0.0277203
1.50098 0.0276946
1.50195 0.027669
1.50293 0.0276436
1.50391 0.0276184
1.50488 0.0275934
1.50586 0.0275686
1.50684 0.027544
1.50781 0.0275195
1.50879 0.0274952
1.50977 0.0274712
1.51074 0.0274473
1.51172 0.0274235
1.5127 0.0274
1.51367 0.0273766
1.51465 0.0273534
1.51562 0.0273304
1.5166 0.0273076
1.51758 0.027285
1.51855 0.0272625
1.51953 0.0272402
1.52051 0.0272181
1.52148 0.0271962
1.52246 0.0271744
1.52344 0.0271528
1.52441 0.0271314
1.52539 0.0271102
1.52637 0.0270891
1.52734 0.0270682
1.52832 0.0270475
1.5293 0.0270269
1.53027 0.0270066
1.53125 0.0269863
1.53223 0.0269663
1.5332 0.0269464
1.53418 0.0269268
1.53516 0.0269072
1.53613 0.0268879
1.53711 0.0268687
1.53809 0.0268496
1.53906 0.0268308
1.54004 0.0268121
1.54102 0.0267936
1.54199 0.0267752
1.54297 0.026757
1.54395 0.0267389
1.54492 0.0267211
1.5459 0.0267034
1.54688 0.0266858
1.54785 0.0266684
1.54883 0.0266512
1.5498 0.0266341
1.55078 0.0266172
1.55176 0.0266004
1.55273 0.0265838
1.55371 0.0265673
1.55469 0.0265511
1.55566 0.0265349
1.55664 0.0265189
1.55762 0.0265031
1.55859 0.0264874
1.55957 0.0264719
1.56055 0.0264565
1.56152 0.0264412
1.5625 0.0264262
1.56348 0.0264112
1.56445 0.0263964
1.56543 0.0263818
1.56641 0.0263673
1.56738 0.0263529
1.56836 0.0263387
1.56934 0.0263246
1.57031 0.0263107
1.57129 0.0262969
1.57227 0.0262833
1.57324 0.0262697
1.57422 0.0262564
1.5752 0.0262431
1.57617 0.02623
1.57715 0.026217
1.57812 0.0262042
1.5791 0.0261915
1.58008 0.0261789
1.58105 0.0261665
1.58203 0.0261542
1.58301 0.026142
1.58398 0.0261299
1.58496 0.026118
1.58594 0.0261062
1.58691 0.0260945
1.58789 0.0260829
1.58887 0.0260715
1.58984 0.0260602
1.59082 0.026049
1.5918 0.0260379
1.59277 0.0260269
1.59375 0.0260161
1.59473 0.0260054
1.5957 0.0259947
1.59668 0.0259842
1.59766 0.0259739
1.59863 0.0259636
1.59961 0.0259534
1.60059 0.0259434
1.60156 0.0259334
1.60254 0.0259236
1.60352 0.0259138
1.60449 0.0259042
1.60547 0.0258947
1.60645 0.0258853
1.60742 0.025876
1.6084 0.0258668
1.60938 0.0258577
1.61035 0.0258486
1.61133 0.0258397
1.6123 0.0258309
1.61328 0.0258222
1.61426 0.0258136
1.61523 0.0258051
1.61621 0.0257967
1.61719 0.0257884
1.61816 0.0257801
1.61914 0.025772
1.62012 0.025764
1.62109 0.025756
1.62207 0.0257482
1.62305 0.0257404
1.62402 0.0257328
1.625 0.0257252
1.62598 0.0257177
1.62695 0.0257104
1.62793 0.0257031
1.62891 0.0256959
1.62988 0.0256887
1.63086 0.0256817
1.63184 0.0256748
1.63281 0.0256679
1.63379 0.0256612
1.63477 0.0256545
1.63574 0.0256479
1.63672 0.0256414
1.6377 0.025635
1.63867 0.0256286
1.63965 0.0256224
1.64062 0.0256162
1.6416 0.0256101
1.64258 0.025604
1.64355 0.0255981
1.64453 0.0255922
1.64551 0.0255863
1.64648 0.0255806
1.64746 0.0255749
1.64844 0.0255693
1.64941 0.0255637
1.65039 0.0255582
1.65137 0.0255528
1.65234 0.0255475
1.65332 0.0255421
1.6543 0.0255369
1.65527 0.0255317
1.65625 0.0255266
1.65723 0.0255215
1.6582 0.0255165
1.65918 0.0255115
1.66016 0.0255066
1.66113 0.0255017
1.66211 0.0254969
1.66309 0.0254921
1.66406 0.0254874
1.66504 0.0254827
1.66602 0.025478
1.66699 0.0254735
1.66797 0.0254689
1.66895 0.0254644
1.66992 0.02546
1.6709 0.0254556
1.67188 0.0254512
1.67285 0.0254469
1.67383 0.0254426
1.6748 0.0254383
1.67578 0.0254341
1.67676 0.02543
1.67773 0.0254258
1.67871 0.0254218
1.67969 0.0254177
1.68066 0.0254137
1.68164 0.0254098
1.68262 0.0254058
1.68359 0.0254019
1.68457 0.0253981
1.68555 0.0253943
1.68652 0.0253905
1.6875 0.0253867
1.68848 0.025383
1.68945 0.0253794
1.69043 0.0253757
1.69141 0.0253721
1.69238 0.0253685
1.69336 0.025365
1.69434 0.0253615
1.69531 0.025358
1.69629 0.0253546
1.69727 0.0253512
1.69824 0.0253478
1.69922 0.0253445
1.7002 0.0253412
1.70117 0.0253379
1.70215 0.0253346
1.70312 0.0253314
1.7041 0.0253282
1.70508 0.0253251
1.70605 0.0253219
1.70703 0.0253188
1.70801 0.0253158
1.70898 0.0253127
1.70996 0.0253097
1.71094 0.0253067
1.71191 0.0253037
1.71289 0.0253008
1.71387 0.0252979
1.71484 0.025295
1.71582 0.0252921
1.7168 0.0252892
1.71777 0.0252864
1.71875 0.0252836
1.71973 0.0252809
1.7207 0.0252781
1.72168 0.0252754
1.72266 0.0252727
1.72363 0.02527
1.72461 0.0252673
1.72559 0.0252647
1.72656 0.025262
1.72754 0.0252594
1.72852 0.0252568
1.72949 0.0252542
1.73047 0.0252517
1.73145 0.0252492
1.73242 0.0252466
1.7334 0.0252441
1.73438 0.0252416
1.73535 0.0252392
1.73633 0.0252367
1.7373 0.0252343
1.73828 0.0252318
1.73926 0.0252294
1.74023 0.025227
1.74121 0.0252246
1.74219 0.0252222
1.74316 0.0252199
1.74414 0.0252175
1.74512 0.0252152
1.74609 0.0252128
1.74707 0.0252105
1.74805 0.0252082
1.74902 0.0252059
1.75 0.0252036
1.75098 0.0252013
1.75195 0.025199
1.75293 0.0251967
1.75391 0.0251945
1.75488 0.0251922
1.75586 0.02519
1.75684 0.0251877
1.75781 0.0251855
1.75879 0.0251832
1.75977 0.025181
1.76074 0.0251787
1.76172 0.0251765
1.7627 0.0251743
1.76367 0.025172
1.76465 0.0251698
1.76562 0.0251676
1.7666 0.0251654
1.76758 0.0251631
1.76855 0.0251609
1.76953 0.0251587
1.77051 0.0251565
1.77148 0.0251542
1.77246 0.025152
1.77344 0.0251498
1.77441 0.0251475
1.77539 0.0251453
1.77637 0.025143
1.77734 0.0251408
1.77832 0.0251385
1.7793 0.0251362
1.78027 0.025134
1.78125 0.0251317
1.78223 0.0251294
1.7832 0.0251271
1.78418 0.0251248
1.78516 0.0251225
1.78613 0.0251202
1.78711 0.0251178
1.78809 0.0251155
1.78906 0.0251131
1.79004 0.0251107
1.79102 0.0251084
1.79199 0.025106
1.79297 0.0251035
1.79395 0.0251011
1.79492 0.0250987
1.7959 0.0250962
1.79688 0.0250937
1.79785 0.0250912
1.79883 0.0250887
1.7998 0.0250862
1.80078 0.0250836
1.80176 0.0250811
1.80273 0.0250785
1.80371 0.0250759
1.80469 0.0250732
1.80566 0.0250706
1.80664 0.0250679
1.80762 0.0250652
1.80859 0.0250624
1.80957 0.0250597
1.81055 0.0250569
1.81152 0.0250541
1.8125 0.0250512
1.81348 0.0250484
1.81445 0.0250455
1.81543 0.0250425
1.81641 0.0250396
1.81738 0.0250366
1.81836 0.0250335
1.81934 0.0250305
1.82031 0.0250274
1.82129 0.0250242
1.82227 0.0250211
1.82324 0.0250179
1.82422 0.0250146
1.8252 0.0250113
1.82617 0.025008
1.82715 0.0250046
1.82812 0.0250012
1.8291 0.0249978
1.83008 0.0249943
1.83105 0.0249907
1.83203 0.0249872
1.83301 0.0249835
1.83398 0.0249799
1.83496 0.0249761
1.83594 0.0249724
1.83691 0.0249685
1.83789 0.0249647
1.83887 0.0249607
1.83984 0.0249568
1.84082 0.0249527
1.8418 0.0249487
1.84277 0.0249445
1.84375 0.0249403
1.84473 0.0249361
1.8457 0.0249318
1.84668 0.0249274
1.84766 0.024923
1.84863 0.0249185
1.84961 0.024914
1.85059 0.0249094
1.85156 0.0249048
1.85254 0.0249
1.85352 0.0248953
1.85449 0.0248904
1.85547 0.0248855
1.85645 0.0248805
1.85742 0.0248755
1.8584 0.0248704
1.85938 0.0248653
1.86035 0.02486
1.86133 0.0248548
1.8623 0.0248494
1.86328 0.024844
1.86426 0.0248385
1.86523 0.024833
1.86621 0.0248274
1.86719 0.0248217
1.86816 0.0248159
1.86914 0.0248101
1.87012 0.0248043
1.87109 0.0247983
1.87207 0.0247923
1.87305 0.0247863
1.87402 0.0247802
1.875 0.024774
1.87598 0.0247677
1.87695 0.0247614
1.87793 0.024755
1.87891 0.0247486
1.87988 0.0247421
1.88086 0.0247356
1.88184 0.024729
1.88281 0.0247223
1.88379 0.0247156
1.88477 0.0247088
1.88574 0.024702
1.88672 0.0246951
1.8877 0.0246882
1.88867 0.0246812
1.88965 0.0246742
1.89062 0.0246671
1.8916 0.0246599
1.89258 0.0246527
1.89355 0.0246455
1.89453 0.0246382
1.89551 0.0246309
1.89648 0.0246235
1.89746 0.024616
1.89844 0.0246085
1.89941 0.024601
1.90039 0.0245933
1.90137 0.0245857
1.90234 0.0245779
1.90332 0.0245701
1.9043 0.0245623
1.90527 0.0245543
1.90625 0.0245463
1.90723 0.0245382
1.9082 0.02453
1.90918 0.0245218
1.91016 0.0245134
1.91113 0.0245049
1.91211 0.0244962
1.91309 0.0244875
1.91406 0.0244786
1.91504 0.0244695
1.91602 0.0244602
1.91699 0.0244508
1.91797 0.0244411
1.91895 0.0244312
1.91992 0.024421
1.9209 0.0244105
1.92188 0.0243997
1.92285 0.0243886
1.92383 0.0243771
1.9248 0.0243651
1.92578 0.0243527
1.92676 0.0243398
1.92773 0.0243264
1.92871 0.0243124
1.92969 0.0242977
1.93066 0.0242823
1.93164 0.0242662
1.93262 0.0242492
1.93359 0.0242313
1.93457 0.0242124
1.93555 0.0241924
1.93652 0.0241713
1.9375 0.024149
1.93848 0.0241252
1.93945 0.0241
1.94043 0.0240733
1.94141 0.0240448
1.94238 0.0240145
1.94336 0.0239821
1.94434 0.0239477
1.94531 0.0239109
1.94629 0.0238715
1.94727 0.0238295
1.94824 0.0237846
1.94922 0.0237365
1.9502 0.023685
1.95117 0.0236299
1.95215 0.0235708
1.95312 0.0235075
1.9541 0.0234396
1.95508 0.0233667
1.95605 0.0232885
1.95703 0.0232045
1.95801 0.0231143
1.95898 0.0230171
1.95996 0.0229123
1.96094 0.0227989
1.96191 0.0226757
1.96289 0.0225408
1.96387 0.0223916
1.96484 0.0222235
1.96582 0.0220255
1.9668 0.0217658
1.96777 0.0214706
1.96875 0.0212102
1.96973 0.0209655
1.9707 0.0207143
1.97168 0.0204511
1.97266 0.0201878
1.97363 0.0199469
1.97461 0.0197478
1.97559 0.0195952
1.97656 0.0194756
1.97754 0.0193628
1.97852 0.0192314
1.97949 0.0190704
1.98047 0.0188906
1.98145 0.0187224
1.98242 0.0186034
1.9834 0.0185641
1.98438 0.0186153
1.98535 0.018747
1.98633 0.0189347
1.9873 0.0191533
1.98828 0.0193884
1.98926 0.019641
1.99023 0.0199224
1.99121 0.0202421
1.99219 0.0205927
1.99316 0.0209104
1.99414 0.0211499
1.99512 0.0213445
1.99609 0.0215068
1.99707 0.0216421
1.99805 0.0217557
1.99902 0.0218522
2 0.0219373
