# ---$x/\lambda_\mathrm{l}$---	---$z/\lambda_\mathrm{l}$---
0.191406 0.0545402
0.192383 0.0545402
0.193359 0.0545402
0.194336 0.0545402
0.195312 0.0545402
0.196289 0.0545402
0.197266 0.0545402
0.198242 0.0545402
0.199219 0.0545402
0.200195 0.0545402
0.201172 0.0545402
0.202148 0.0545402
0.203125 0.0545402
0.204102 0.0545402
0.205078 0.0545402
0.206055 0.0545402
0.207031 0.0545402
0.208008 0.0545402
0.208984 0.0545402
0.209961 0.0545402
0.210938 0.0545402
0.211914 0.0545402
0.212891 0.0545402
0.213867 0.0545402
0.214844 0.0545402
0.21582 0.0545402
0.216797 0.0545402
0.217773 0.0545402
0.21875 0.0545402
0.219727 0.0545402
0.220703 0.0545402
0.22168 0.0545402
0.222656 0.0545402
0.223633 0.0545402
0.224609 0.0545402
0.225586 0.0545402
0.226562 0.0545402
0.227539 0.0545402
0.228516 0.0545402
0.229492 0.0545402
0.230469 0.0545402
0.231445 0.0545402
0.232422 0.0545402
0.233398 0.0545402
0.234375 0.0545402
0.235352 0.0545402
0.236328 0.0545402
0.237305 0.0545402
0.238281 0.0545402
0.239258 0.0545402
0.240234 0.0545402
0.241211 0.0545402
0.242188 0.0545402
0.243164 0.0545402
0.244141 0.0545402
0.245117 0.0545402
0.246094 0.0545402
0.24707 0.0545402
0.248047 0.0545402
0.249023 0.0545402
0.25 0.0545402
0.250977 0.0545402
0.251953 0.0545402
0.25293 0.0545402
0.253906 0.0545402
0.254883 0.0545402
0.255859 0.0545402
0.256836 0.0545402
0.257812 0.0545402
0.258789 0.0545402
0.259766 0.0545402
0.260742 0.0545402
0.261719 0.0545402
0.262695 0.0545402
0.263672 0.0545402
0.264648 0.0545402
0.265625 0.0545402
0.266602 0.0545402
0.267578 0.0545402
0.268555 0.0545402
0.269531 0.0545402
0.270508 0.0545402
0.271484 0.0545402
0.272461 0.0545402
0.273438 0.0545402
0.274414 0.0545402
0.275391 0.0545402
0.276367 0.0545402
0.277344 0.0545402
0.27832 0.0545402
0.279297 0.0545402
0.280273 0.0545402
0.28125 0.0545402
0.282227 0.0545402
0.283203 0.0545402
0.28418 0.0545402
0.285156 0.0545402
0.286133 0.0545402
0.287109 0.0545402
0.288086 0.0545402
0.289062 0.0545402
0.290039 0.0545402
0.291016 0.0545402
0.291992 0.0545402
0.292969 0.0545402
0.293945 0.0545402
0.294922 0.0545402
0.295898 0.0545402
0.296875 0.0545402
0.297852 0.0545402
0.298828 0.0545402
0.299805 0.0545402
0.300781 0.0545402
0.301758 0.0545402
0.302734 0.0545402
0.303711 0.0545402
0.304688 0.0545402
0.305664 0.0545402
0.306641 0.0545402
0.307617 0.0545402
0.308594 0.0545402
0.30957 0.0545402
0.310547 0.0545402
0.311523 0.0545402
0.3125 0.0545402
0.313477 0.0545402
0.314453 0.0545402
0.31543 0.0545402
0.316406 0.0545402
0.317383 0.0545402
0.318359 0.0545402
0.319336 0.0545402
0.320312 0.0545402
0.321289 0.0545402
0.322266 0.0545402
0.323242 0.0545402
0.324219 0.0545402
0.325195 0.0545402
0.326172 0.0545402
0.327148 0.0545402
0.328125 0.0545402
0.329102 0.0545402
0.330078 0.0545402
0.331055 0.0545402
0.332031 0.0545402
0.333008 0.0545402
0.333984 0.0545402
0.334961 0.0545402
0.335938 0.0545402
0.336914 0.0545402
0.337891 0.0545402
0.338867 0.0545402
0.339844 0.0545402
0.34082 0.0545402
0.341797 0.0545402
0.342773 0.0545402
0.34375 0.0545402
0.344727 0.0545402
0.345703 0.0545402
0.34668 0.0545402
0.347656 0.0545402
0.348633 0.0545402
0.349609 0.0545402
0.350586 0.0545402
0.351562 0.0545402
0.352539 0.0545402
0.353516 0.0545402
0.354492 0.0545402
0.355469 0.0545402
0.356445 0.0545402
0.357422 0.0545402
0.358398 0.0545402
0.359375 0.0545402
0.360352 0.0545402
0.361328 0.0545402
0.362305 0.0545402
0.363281 0.0545402
0.364258 0.0545402
0.365234 0.0545402
0.366211 0.0545402
0.367188 0.0545402
0.368164 0.0545402
0.369141 0.0545402
0.370117 0.0545402
0.371094 0.0545402
0.37207 0.0545402
0.373047 0.0545402
0.374023 0.0545402
0.375 0.0545402
0.375977 0.0545402
0.376953 0.0545402
0.37793 0.0545402
0.378906 0.0545402
0.379883 0.0545402
0.380859 0.0545402
0.381836 0.0545402
0.382812 0.0545402
0.383789 0.0545402
0.384766 0.0545402
0.385742 0.0545402
0.386719 0.0545402
0.387695 0.0545402
0.388672 0.0545402
0.389648 0.0545402
0.390625 0.0545402
0.391602 0.0545402
0.392578 0.0545402
0.393555 0.0545402
0.394531 0.0545402
0.395508 0.0545402
0.396484 0.0545402
0.397461 0.0545402
0.398438 0.0545402
0.399414 0.0545402
0.400391 0.0545402
0.401367 0.0545402
0.402344 0.0545402
0.40332 0.0545402
0.404297 0.0545402
0.405273 0.0545402
0.40625 0.0545402
0.407227 0.0545402
0.408203 0.0545402
0.40918 0.0545402
0.410156 0.0545402
0.411133 0.0545402
0.412109 0.0545402
0.413086 0.0545402
0.414062 0.0545402
0.415039 0.0545402
0.416016 0.0545402
0.416992 0.0545402
0.417969 0.0545402
0.418945 0.0545402
0.419922 0.0545402
0.420898 0.0545402
0.421875 0.0545402
0.422852 0.0545402
0.423828 0.0545402
0.424805 0.0545402
0.425781 0.0545402
0.426758 0.0545402
0.427734 0.0545402
0.428711 0.0545402
0.429688 0.0545402
0.430664 0.0545402
0.431641 0.0545402
0.432617 0.0545402
0.433594 0.0545402
0.43457 0.0545402
0.435547 0.0545402
0.436523 0.0545402
0.4375 0.0545402
0.438477 0.0545402
0.439453 0.0545402
0.44043 0.0545402
0.441406 0.0545402
0.442383 0.0545402
0.443359 0.0545402
0.444336 0.0545402
0.445312 0.0545402
0.446289 0.0545402
0.447266 0.0545402
0.448242 0.0545402
0.449219 0.0545402
0.450195 0.0545402
0.451172 0.0545402
0.452148 0.0545402
0.453125 0.0545402
0.454102 0.0545402
0.455078 0.0545402
0.456055 0.0545402
0.457031 0.0545402
0.458008 0.0545402
0.458984 0.0545402
0.459961 0.0545402
0.460938 0.0545402
0.461914 0.0545402
0.462891 0.0545402
0.463867 0.0545402
0.464844 0.0545402
0.46582 0.0545402
0.466797 0.0545402
0.467773 0.0545402
0.46875 0.0545402
0.469727 0.0545402
0.470703 0.0545402
0.47168 0.0545402
0.472656 0.0545402
0.473633 0.0545402
0.474609 0.0545402
0.475586 0.0545402
0.476562 0.0545402
0.477539 0.0545402
0.478516 0.0545402
0.479492 0.0545402
0.480469 0.0545402
0.481445 0.0545402
0.482422 0.0545402
0.483398 0.0545402
0.484375 0.0545402
0.485352 0.0545402
0.486328 0.0545402
0.487305 0.0545402
0.488281 0.0545402
0.489258 0.0545402
0.490234 0.0545402
0.491211 0.0545402
0.492188 0.0545402
0.493164 0.0545402
0.494141 0.0545402
0.495117 0.0545402
0.496094 0.0545402
0.49707 0.0545402
0.498047 0.0545402
0.499023 0.0545402
0.5 0.0545402
0.500977 0.0545402
0.501953 0.0545402
0.50293 0.0545402
0.503906 0.0545402
0.504883 0.0545402
0.505859 0.0545402
0.506836 0.0545402
0.507812 0.0545402
0.508789 0.0545402
0.509766 0.0545402
0.510742 0.0545402
0.511719 0.0545402
0.512695 0.0545402
0.513672 0.0545402
0.514648 0.0545402
0.515625 0.0545402
0.516602 0.0545402
0.517578 0.0545402
0.518555 0.0545402
0.519531 0.0545402
0.520508 0.0545402
0.521484 0.0545402
0.522461 0.0545402
0.523438 0.0545402
0.524414 0.0545402
0.525391 0.0545402
0.526367 0.0545402
0.527344 0.0545402
0.52832 0.0545402
0.529297 0.0545402
0.530273 0.0545402
0.53125 0.0545402
0.532227 0.0545402
0.533203 0.0545402
0.53418 0.0545402
0.535156 0.0545402
0.536133 0.0545402
0.537109 0.0545402
0.538086 0.0545402
0.539062 0.0545402
0.540039 0.0545402
0.541016 0.0545402
0.541992 0.0545402
0.542969 0.0545402
0.543945 0.0545402
0.544922 0.0545402
0.545898 0.0545402
0.546875 0.0545402
0.547852 0.0545402
0.548828 0.0545402
0.549805 0.0545402
0.550781 0.0545402
0.551758 0.0545402
0.552734 0.0545402
0.553711 0.0545402
0.554688 0.0545402
0.555664 0.0545402
0.556641 0.0545402
0.557617 0.0545402
0.558594 0.0545402
0.55957 0.0545402
0.560547 0.0545402
0.561523 0.0545402
0.5625 0.0545402
0.563477 0.0545402
0.564453 0.0545402
0.56543 0.0545402
0.566406 0.0545402
0.567383 0.0545402
0.568359 0.0545402
0.569336 0.0545402
0.570312 0.0545402
0.571289 0.0545402
0.572266 0.0545402
0.573242 0.0545402
0.574219 0.0545402
0.575195 0.0545402
0.576172 0.0545402
0.577148 0.0545402
0.578125 0.0545402
0.579102 0.0545402
0.580078 0.0545402
0.581055 0.0545402
0.582031 0.0545402
0.583008 0.0545402
0.583984 0.0545402
0.584961 0.0545402
0.585938 0.0545402
0.586914 0.0545402
0.587891 0.0545402
0.588867 0.0545402
0.589844 0.0545402
0.59082 0.0545402
0.591797 0.0545402
0.592773 0.0545402
0.59375 0.0545402
0.594727 0.0545402
0.595703 0.0545402
0.59668 0.0545402
0.597656 0.0545402
0.598633 0.0545402
0.599609 0.0545402
0.600586 0.0545402
0.601562 0.0545402
0.602539 0.0545402
0.603516 0.0545402
0.604492 0.0545402
0.605469 0.0545402
0.606445 0.0545402
0.607422 0.0545402
0.608398 0.0545402
0.609375 0.0545402
0.610352 0.0545402
0.611328 0.0545402
0.612305 0.0545402
0.613281 0.0545402
0.614258 0.0545402
0.615234 0.0545402
0.616211 0.0545402
0.617188 0.0545402
0.618164 0.0545402
0.619141 0.0545402
0.620117 0.0545402
0.621094 0.0545402
0.62207 0.0545402
0.623047 0.0545402
0.624023 0.0545402
0.625 0.0545402
0.625977 0.0545402
0.626953 0.0545402
0.62793 0.0545402
0.628906 0.0545402
0.629883 0.0545402
0.630859 0.0545402
0.631836 0.0545402
0.632812 0.0545402
0.633789 0.0545402
0.634766 0.0545402
0.635742 0.0545402
0.636719 0.0545402
0.637695 0.0545402
0.638672 0.0545402
0.639648 0.0545402
0.640625 0.0545402
0.641602 0.0545402
0.642578 0.0545402
0.643555 0.0545402
0.644531 0.0545402
0.645508 0.0545402
0.646484 0.0545402
0.647461 0.0545402
0.648438 0.0545402
0.649414 0.0545402
0.650391 0.0545402
0.651367 0.0545402
0.652344 0.0545402
0.65332 0.0545402
0.654297 0.0545402
0.655273 0.0545402
0.65625 0.0545402
0.657227 0.0545402
0.658203 0.0545402
0.65918 0.0545402
0.660156 0.0545402
0.661133 0.0545402
0.662109 0.0545402
0.663086 0.0545402
0.664062 0.0545402
0.665039 0.0545402
0.666016 0.0545402
0.666992 0.0545402
0.667969 0.0545402
0.668945 0.0545402
0.669922 0.0545402
0.670898 0.0545402
0.671875 0.0545402
0.672852 0.0545402
0.673828 0.0545402
0.674805 0.0545402
0.675781 0.0545402
0.676758 0.0545402
0.677734 0.0545402
0.678711 0.0545402
0.679688 0.0545402
0.680664 0.0545402
0.681641 0.0545402
0.682617 0.0545402
0.683594 0.0545402
0.68457 0.0545402
0.685547 0.0545402
0.686523 0.0545402
0.6875 0.0545402
0.688477 0.0545402
0.689453 0.0545402
0.69043 0.0545402
0.691406 0.0545402
0.692383 0.0545402
0.693359 0.0545402
0.694336 0.0545402
0.695312 0.0545402
0.696289 0.0545402
0.697266 0.0545402
0.698242 0.0545402
0.699219 0.0545402
0.700195 0.0545402
0.701172 0.0545402
0.702148 0.0545402
0.703125 0.0545402
0.704102 0.0545402
0.705078 0.0545402
0.706055 0.0545402
0.707031 0.0545402
0.708008 0.0545402
0.708984 0.0545402
0.709961 0.0545402
0.710938 0.0545402
0.711914 0.0545402
0.712891 0.0545402
0.713867 0.0545402
0.714844 0.0545402
0.71582 0.0545402
0.716797 0.0545402
0.717773 0.0545402
0.71875 0.0545402
0.719727 0.0545402
0.720703 0.0545402
0.72168 0.0545402
0.722656 0.0545402
0.723633 0.0545402
0.724609 0.0545402
0.725586 0.0545402
0.726562 0.0545402
0.727539 0.0545402
0.728516 0.0545402
0.729492 0.0545402
0.730469 0.0545402
0.731445 0.0545402
0.732422 0.0545402
0.733398 0.0545402
0.734375 0.0545402
0.735352 0.0545402
0.736328 0.0545402
0.737305 0.0545402
0.738281 0.0545402
0.739258 0.0545402
0.740234 0.0545402
0.741211 0.0545402
0.742188 0.0545402
0.743164 0.0545402
0.744141 0.0545402
0.745117 0.0545402
0.746094 0.0545402
0.74707 0.0545402
0.748047 0.0545402
0.749023 0.0545402
0.75 0.0545402
0.750977 0.0545402
0.751953 0.0545402
0.75293 0.0545402
0.753906 0.0545402
0.754883 0.0545402
0.755859 0.0545402
0.756836 0.0545402
0.757812 0.0545402
0.758789 0.0545402
0.759766 0.0545402
0.760742 0.0545402
0.761719 0.0545402
0.762695 0.0545402
0.763672 0.0545402
0.764648 0.0545402
0.765625 0.0545402
0.766602 0.0545402
0.767578 0.0545402
0.768555 0.0545402
0.769531 0.0545402
0.770508 0.0545402
0.771484 0.0545402
0.772461 0.0545402
0.773438 0.0545402
0.774414 0.0545402
0.775391 0.0545402
0.776367 0.0545402
0.777344 0.0545402
0.77832 0.0545402
0.779297 0.0545402
0.780273 0.0545402
0.78125 0.0545402
0.782227 0.0545402
0.783203 0.0545402
0.78418 0.0545402
0.785156 0.0545402
0.786133 0.0545402
0.787109 0.0545402
0.788086 0.0545402
0.789062 0.0545402
0.790039 0.0545402
0.791016 0.0545402
0.791992 0.0545402
0.792969 0.0545402
0.793945 0.0545402
0.794922 0.0545402
0.795898 0.0545402
0.796875 0.0545402
0.797852 0.0545402
0.798828 0.0545402
0.799805 0.0545402
0.800781 0.0545402
0.801758 0.0545402
0.802734 0.0545402
0.803711 0.0545402
0.804688 0.0545402
0.805664 0.0545402
0.806641 0.0545402
0.807617 0.0545402
0.808594 0.0545402
0.80957 0.0545402
0.810547 0.0545402
0.811523 0.0545402
0.8125 0.0545402
0.813477 0.0545402
0.814453 0.0545402
0.81543 0.0545402
0.816406 0.0545402
0.817383 0.0545402
0.818359 0.0545402
0.819336 0.0545402
0.820312 0.0545402
0.821289 0.0545402
0.822266 0.0545402
0.823242 0.0545402
0.824219 0.0545402
0.825195 0.0545402
0.826172 0.0545402
0.827148 0.0545402
0.828125 0.0545402
0.829102 0.0545402
0.830078 0.0545402
0.831055 0.0545402
0.832031 0.0545402
0.833008 0.0545402
0.833984 0.0545402
0.834961 0.0545402
0.835938 0.0545402
0.836914 0.0545402
0.837891 0.0545402
0.838867 0.0545402
0.839844 0.0545402
0.84082 0.0545402
0.841797 0.0545402
0.842773 0.0545402
0.84375 0.0545402
0.844727 0.0545402
0.845703 0.0545402
0.84668 0.0545402
0.847656 0.0545402
0.848633 0.0545402
0.849609 0.0545402
0.850586 0.0545402
0.851562 0.0545402
0.852539 0.0545402
0.853516 0.0545402
0.854492 0.0545402
0.855469 0.0545402
0.856445 0.0545402
0.857422 0.0545402
0.858398 0.0545402
0.859375 0.0545402
0.860352 0.0545402
0.861328 0.0545402
0.862305 0.0545402
0.863281 0.0545402
0.864258 0.0545402
0.865234 0.0545402
0.866211 0.0545402
0.867188 0.0545402
0.868164 0.0545402
0.869141 0.0545402
0.870117 0.0545402
0.871094 0.0545402
0.87207 0.0545402
0.873047 0.0545402
0.874023 0.0545402
0.875 0.0545402
0.875977 0.0545402
0.876953 0.0545402
0.87793 0.0545402
0.878906 0.0545402
0.879883 0.0545402
0.880859 0.0545402
0.881836 0.0545402
0.882812 0.0545402
0.883789 0.0545402
0.884766 0.0545402
0.885742 0.0545402
0.886719 0.0545402
0.887695 0.0545402
0.888672 0.0545402
0.889648 0.0545402
0.890625 0.0545402
0.891602 0.0545402
0.892578 0.0545402
0.893555 0.0545402
0.894531 0.0545402
0.895508 0.0545402
0.896484 0.0545402
0.897461 0.0545402
0.898438 0.0545402
0.899414 0.0545402
0.900391 0.0545402
0.901367 0.0545402
0.902344 0.0545402
0.90332 0.0545402
0.904297 0.0545402
0.905273 0.0545402
0.90625 0.0545402
0.907227 0.0545402
0.908203 0.0545402
0.90918 0.0545402
0.910156 0.0545402
0.911133 0.0545402
0.912109 0.0545402
0.913086 0.0545402
0.914062 0.0545402
0.915039 0.0545402
0.916016 0.0545402
0.916992 0.0545402
0.917969 0.0545402
0.918945 0.0545402
0.919922 0.0545402
0.920898 0.0545402
0.921875 0.0545402
0.922852 0.0545402
0.923828 0.0545402
0.924805 0.0545402
0.925781 0.0545402
0.926758 0.0545402
0.927734 0.0545402
0.928711 0.0545402
0.929688 0.0545402
0.930664 0.0545402
0.931641 0.0545402
0.932617 0.0545402
0.933594 0.0545402
0.93457 0.0545402
0.935547 0.0545402
0.936523 0.0545402
0.9375 0.0545402
0.938477 0.0545402
0.939453 0.0545402
0.94043 0.0545402
0.941406 0.0545402
0.942383 0.0545402
0.943359 0.0545402
0.944336 0.0545402
0.945312 0.0545402
0.946289 0.0545402
0.947266 0.0545402
0.948242 0.0545402
0.949219 0.0545402
0.950195 0.0545402
0.951172 0.0545402
0.952148 0.0545402
0.953125 0.0545402
0.954102 0.0545402
0.955078 0.0545402
0.956055 0.0545402
0.957031 0.0545402
0.958008 0.0545402
0.958984 0.0545402
0.959961 0.0545402
0.960938 0.0545402
0.961914 0.0545402
0.962891 0.0545402
0.963867 0.0545402
0.964844 0.0545402
0.96582 0.0545402
0.966797 0.0545402
0.967773 0.0545402
0.96875 0.0545402
0.969727 0.0545402
0.970703 0.0545402
0.97168 0.0545402
0.972656 0.0545402
0.973633 0.0545402
0.974609 0.0545402
0.975586 0.0545402
0.976562 0.0545402
0.977539 0.0545402
0.978516 0.0545402
0.979492 0.0545402
0.980469 0.0545402
0.981445 0.0545402
0.982422 0.0545402
0.983398 0.0545402
0.984375 0.0545402
0.985352 0.0545402
0.986328 0.0545402
0.987305 0.0545402
0.988281 0.0545402
0.989258 0.0545402
0.990234 0.0545402
0.991211 0.0545402
0.992188 0.0545402
0.993164 0.0545402
0.994141 0.0545402
0.995117 0.0545402
0.996094 0.0545402
0.99707 0.0545402
0.998047 0.0545402
0.999023 0.0545402
1 0.0545402
1.00098 0.0545402
1.00195 0.0545402
1.00293 0.0545402
1.00391 0.0545402
1.00488 0.0545402
1.00586 0.0545402
1.00684 0.0545402
1.00781 0.0545402
1.00879 0.0545402
1.00977 0.0545402
1.01074 0.0545402
1.01172 0.0545402
1.0127 0.0545402
1.01367 0.0545402
1.01465 0.0545402
1.01562 0.0545402
1.0166 0.0545402
1.01758 0.0545402
1.01855 0.0545402
1.01953 0.0545402
1.02051 0.0545402
1.02148 0.0545402
1.02246 0.0545402
1.02344 0.0545402
1.02441 0.0545402
1.02539 0.0545402
1.02637 0.0545402
1.02734 0.0545402
1.02832 0.0545402
1.0293 0.0545402
1.03027 0.0545402
1.03125 0.0545402
1.03223 0.0545402
1.0332 0.0545402
1.03418 0.0545402
1.03516 0.0545402
1.03613 0.0545402
1.03711 0.0545402
1.03809 0.0545402
1.03906 0.0545402
1.04004 0.0545402
1.04102 0.0545402
1.04199 0.0545402
1.04297 0.0545402
1.04395 0.0545402
1.04492 0.0545402
1.0459 0.0545402
1.04688 0.0545402
1.04785 0.0545402
1.04883 0.0545402
1.0498 0.0545402
1.05078 0.0545402
1.05176 0.0545402
1.05273 0.0545402
1.05371 0.0545402
1.05469 0.0545402
1.05566 0.0545402
1.05664 0.0545402
1.05762 0.0545402
1.05859 0.0545402
1.05957 0.0545402
1.06055 0.0545402
1.06152 0.0545402
1.0625 0.0545402
1.06348 0.0545402
1.06445 0.0545402
1.06543 0.0545402
1.06641 0.0545402
1.06738 0.0545402
1.06836 0.0545402
1.06934 0.0545402
1.07031 0.0545402
1.07129 0.0545402
1.07227 0.0545402
1.07324 0.0545402
1.07422 0.0545402
1.0752 0.0545402
1.07617 0.0545402
1.07715 0.0545402
1.07812 0.0545402
1.0791 0.0545402
1.08008 0.0545402
1.08105 0.0545402
1.08203 0.0545402
1.08301 0.0545402
1.08398 0.0545402
1.08496 0.0545402
1.08594 0.0545402
1.08691 0.0545402
1.08789 0.0545402
1.08887 0.0545402
1.08984 0.0545402
1.09082 0.0545402
1.0918 0.0545402
1.09277 0.0545402
1.09375 0.0545402
1.09473 0.0545402
1.0957 0.0545402
1.09668 0.0545402
1.09766 0.0545402
1.09863 0.0545402
1.09961 0.0545402
1.10059 0.0545402
1.10156 0.0545402
1.10254 0.0545402
1.10352 0.0545402
1.10449 0.0545402
1.10547 0.0545402
1.10645 0.0545402
1.10742 0.0545402
1.1084 0.0545402
1.10938 0.0545402
1.11035 0.0545402
1.11133 0.0545402
1.1123 0.0545402
1.11328 0.0545402
1.11426 0.0545402
1.11523 0.0545402
1.11621 0.0545402
1.11719 0.0545402
1.11816 0.0545402
1.11914 0.0545402
1.12012 0.0545402
1.12109 0.0545402
1.12207 0.0545402
1.12305 0.0545402
1.12402 0.0545402
1.125 0.0545402
1.12598 0.0545402
1.12695 0.0545402
1.12793 0.0545402
1.12891 0.0545402
1.12988 0.0545402
1.13086 0.0545402
1.13184 0.0545402
1.13281 0.0545402
1.13379 0.0545402
1.13477 0.0545402
1.13574 0.0545402
1.13672 0.0545402
1.1377 0.0545402
1.13867 0.0545402
1.13965 0.0545402
1.14062 0.0545402
1.1416 0.0545402
1.14258 0.0545402
1.14355 0.0545402
1.14453 0.0545402
1.14551 0.0545402
1.14648 0.0545402
1.14746 0.0545402
1.14844 0.0545402
1.14941 0.0545402
1.15039 0.0545402
1.15137 0.0545402
1.15234 0.0545402
1.15332 0.0545402
1.1543 0.0545402
1.15527 0.0545402
1.15625 0.0545402
1.15723 0.0545402
1.1582 0.0545402
1.15918 0.0545402
1.16016 0.0545402
1.16113 0.0545402
1.16211 0.0545402
1.16309 0.0545402
1.16406 0.0545402
1.16504 0.0545402
1.16602 0.0545402
1.16699 0.0545402
1.16797 0.0545402
1.16895 0.0545402
1.16992 0.0545402
1.1709 0.0545402
1.17188 0.0545402
1.17285 0.0545402
1.17383 0.0545402
1.1748 0.0545402
1.17578 0.0545402
1.17676 0.0545402
1.17773 0.0545402
1.17871 0.0545402
1.17969 0.0545402
1.18066 0.0545402
1.18164 0.0545402
1.18262 0.0545402
1.18359 0.0545402
1.18457 0.0545402
1.18555 0.0545402
1.18652 0.0545402
1.1875 0.0545402
1.18848 0.0545402
1.18945 0.0545402
1.19043 0.0545402
1.19141 0.0545402
1.19238 0.0545402
1.19336 0.0545402
1.19434 0.0545402
1.19531 0.0545402
1.19629 0.0545402
1.19727 0.0545402
1.19824 0.0545402
1.19922 0.0545402
1.2002 0.0545402
1.20117 0.0545402
1.20215 0.0545402
1.20312 0.0545402
1.2041 0.0545402
1.20508 0.0545402
1.20605 0.0545402
1.20703 0.0545402
1.20801 0.0545402
1.20898 0.0545402
1.20996 0.0545402
1.21094 0.0545402
1.21191 0.0545402
1.21289 0.0545402
1.21387 0.0545402
1.21484 0.0545402
1.21582 0.0545402
1.2168 0.0545402
1.21777 0.0545402
1.21875 0.0545402
1.21973 0.0545402
1.2207 0.0545402
1.22168 0.0545402
1.22266 0.0545402
1.22363 0.0545402
1.22461 0.0545402
1.22559 0.0545402
