# ---$x/\lambda_\mathrm{l}$---	---$z/\lambda_\mathrm{l}$---
-0.865234 0.0235148
-0.864258 0.0236061
-0.863281 0.0236395
-0.862305 0.0236164
-0.861328 0.0235495
-0.860352 0.023461
-0.859375 0.0233768
-0.858398 0.0233199
-0.857422 0.0233052
-0.856445 0.0233363
-0.855469 0.023406
-0.854492 0.023499
-0.853516 0.0235952
-0.852539 0.0236739
-0.851562 0.0237173
-0.850586 0.023714
-0.849609 0.0236612
-0.848633 0.0235662
-0.847656 0.0234452
-0.84668 0.0233187
-0.845703 0.0232061
-0.844727 0.0231186
-0.84375 0.0230561
-0.842773 0.0230081
-0.841797 0.0229598
-0.84082 0.022901
-0.839844 0.0228337
-0.838867 0.0227748
-0.837891 0.0227514
-0.836914 0.0227911
-0.835938 0.0229105
-0.834961 0.0231073
-0.833984 0.0233599
-0.833008 0.0236353
-0.832031 0.023902
-0.831055 0.0241413
-0.830078 0.024353
-0.829102 0.0245532
-0.828125 0.0247632
-0.827148 0.0249971
-0.826172 0.025251
-0.825195 0.0254854
-0.824219 0.0256761
-0.823242 0.0258373
-0.822266 0.0259667
-0.821289 0.0260646
-0.820312 0.0261276
-0.819336 0.0261491
-0.818359 0.026187
-0.817383 0.0262683
-0.816406 0.0263909
-0.81543 0.0265116
-0.814453 0.0266391
-0.813477 0.0267686
-0.8125 0.0268938
-0.811523 0.0270131
-0.810547 0.0271272
-0.80957 0.0272318
-0.808594 0.0273388
-0.807617 0.0274838
-0.806641 0.0276291
-0.805664 0.0277427
-0.804688 0.0278335
-0.803711 0.0279048
-0.802734 0.0279579
-0.801758 0.0279934
-0.800781 0.0280106
-0.799805 0.0280073
-0.798828 0.0279797
-0.797852 0.0279176
-0.796875 0.027793
-0.795898 0.0276403
-0.794922 0.0275223
-0.793945 0.0274404
-0.792969 0.0273897
-0.791992 0.0273729
-0.791016 0.027402
-0.790039 0.0274948
-0.789062 0.0276646
-0.788086 0.0279109
-0.787109 0.0282044
-0.786133 0.0284102
-0.785156 0.0285554
-0.78418 0.0286673
-0.783203 0.0287555
-0.782227 0.0288259
-0.78125 0.0288818
-0.780273 0.0289257
-0.779297 0.0289592
-0.77832 0.028984
-0.777344 0.0290011
-0.776367 0.0290118
-0.775391 0.0290167
-0.774414 0.0290168
-0.773438 0.0290123
-0.772461 0.0290036
-0.771484 0.028991
-0.770508 0.0289744
-0.769531 0.0289539
-0.768555 0.0289295
-0.767578 0.0289014
-0.766602 0.0288697
-0.765625 0.0288349
-0.764648 0.0287972
-0.763672 0.028757
-0.762695 0.0287148
-0.761719 0.0286706
-0.760742 0.0286247
-0.759766 0.028577
-0.758789 0.0285272
-0.757812 0.0284751
-0.756836 0.0284201
-0.755859 0.0283616
-0.754883 0.0282988
-0.753906 0.028231
-0.75293 0.0281574
-0.751953 0.0280774
-0.750977 0.02799
-0.75 0.0278944
-0.749023 0.0277896
-0.748047 0.0276738
-0.74707 0.0275452
-0.746094 0.0274001
-0.745117 0.027235
-0.744141 0.0270465
-0.743164 0.0268543
-0.742188 0.0266689
-0.741211 0.0264985
-0.740234 0.0263452
-0.739258 0.0262032
-0.738281 0.0260613
-0.737305 0.02591
-0.736328 0.02575
-0.735352 0.0255962
-0.734375 0.0254759
-0.733398 0.0254192
-0.732422 0.0254466
-0.731445 0.02556
-0.730469 0.0257404
-0.729492 0.0259557
-0.728516 0.0261731
-0.727539 0.0263719
-0.726562 0.0265497
-0.725586 0.0267164
-0.724609 0.0268672
-0.723633 0.0270004
-0.722656 0.0271212
-0.72168 0.0272253
-0.720703 0.0273087
-0.719727 0.0273661
-0.71875 0.0273827
-0.717773 0.0273215
-0.716797 0.0272508
-0.71582 0.0272417
-0.714844 0.0273156
-0.713867 0.0274555
-0.712891 0.0275792
-0.711914 0.0276401
-0.710938 0.0276732
-0.709961 0.0276915
-0.708984 0.0276997
-0.708008 0.027701
-0.707031 0.0276974
-0.706055 0.0276913
-0.705078 0.0276854
-0.704102 0.0276818
-0.703125 0.0276818
-0.702148 0.0276864
-0.701172 0.0276966
-0.700195 0.0277123
-0.699219 0.0277324
-0.698242 0.0277544
-0.697266 0.027776
-0.696289 0.0277952
-0.695312 0.0278115
-0.694336 0.0278245
-0.693359 0.0278346
-0.692383 0.0278421
-0.691406 0.0278481
-0.69043 0.0278547
-0.689453 0.0278641
-0.688477 0.0278773
-0.6875 0.0278929
-0.686523 0.0279088
-0.685547 0.0279242
-0.68457 0.0279386
-0.683594 0.0279521
-0.682617 0.0279653
-0.681641 0.027979
-0.680664 0.0279938
-0.679688 0.0280105
-0.678711 0.0280297
-0.677734 0.0280516
-0.676758 0.0280757
-0.675781 0.0281012
-0.674805 0.028127
-0.673828 0.0281522
-0.672852 0.0281756
-0.671875 0.0281968
-0.670898 0.0282153
-0.669922 0.0282307
-0.668945 0.0282432
-0.667969 0.0282526
-0.666992 0.028259
-0.666016 0.0282627
-0.665039 0.0282637
-0.664062 0.0282622
-0.663086 0.0282585
-0.662109 0.0282526
-0.661133 0.0282449
-0.660156 0.0282354
-0.65918 0.0282244
-0.658203 0.0282119
-0.657227 0.0281983
-0.65625 0.0281836
-0.655273 0.0281679
-0.654297 0.0281515
-0.65332 0.0281343
-0.652344 0.0281165
-0.651367 0.0280982
-0.650391 0.0280794
-0.649414 0.0280602
-0.648438 0.0280406
-0.647461 0.0280207
-0.646484 0.0280005
-0.645508 0.0279799
-0.644531 0.027959
-0.643555 0.0279378
-0.642578 0.0279163
-0.641602 0.0278944
-0.640625 0.0278723
-0.639648 0.0278498
-0.638672 0.0278269
-0.637695 0.0278038
-0.636719 0.0277803
-0.635742 0.0277565
-0.634766 0.0277323
-0.633789 0.0277079
-0.632812 0.0276831
-0.631836 0.0276581
-0.630859 0.0276328
-0.629883 0.0276072
-0.628906 0.0275813
-0.62793 0.0275552
-0.626953 0.0275289
-0.625977 0.0275024
-0.625 0.0274757
-0.624023 0.0274488
-0.623047 0.0274217
-0.62207 0.0273946
-0.621094 0.0273673
-0.620117 0.0273399
-0.619141 0.0273124
-0.618164 0.0272849
-0.617188 0.0272573
-0.616211 0.0272297
-0.615234 0.0272021
-0.614258 0.0271744
-0.613281 0.0271468
-0.612305 0.0271192
-0.611328 0.0270917
-0.610352 0.0270642
-0.609375 0.0270367
-0.608398 0.0270094
-0.607422 0.0269821
-0.606445 0.0269549
-0.605469 0.0269278
-0.604492 0.0269009
-0.603516 0.026874
-0.602539 0.0268474
-0.601562 0.0268208
-0.600586 0.0267944
-0.599609 0.0267682
-0.598633 0.0267421
-0.597656 0.0267162
-0.59668 0.0266904
-0.595703 0.0266649
-0.594727 0.0266395
-0.59375 0.0266143
-0.592773 0.0265893
-0.591797 0.0265645
-0.59082 0.0265399
-0.589844 0.0265155
-0.588867 0.0264913
-0.587891 0.0264673
-0.586914 0.0264435
-0.585938 0.0264199
-0.584961 0.0263965
-0.583984 0.0263734
-0.583008 0.0263504
-0.582031 0.0263277
-0.581055 0.0263052
-0.580078 0.0262829
-0.579102 0.0262608
-0.578125 0.0262389
-0.577148 0.0262172
-0.576172 0.0261958
-0.575195 0.0261745
-0.574219 0.0261535
-0.573242 0.0261327
-0.572266 0.026112
-0.571289 0.0260916
-0.570312 0.0260714
-0.569336 0.0260514
-0.568359 0.0260316
-0.567383 0.0260121
-0.566406 0.0259927
-0.56543 0.0259735
-0.564453 0.0259545
-0.563477 0.0259357
-0.5625 0.0259171
-0.561523 0.0258987
-0.560547 0.0258805
-0.55957 0.0258624
-0.558594 0.0258446
-0.557617 0.025827
-0.556641 0.0258095
-0.555664 0.0257922
-0.554688 0.0257751
-0.553711 0.0257582
-0.552734 0.0257414
-0.551758 0.0257248
-0.550781 0.0257084
-0.549805 0.0256922
-0.548828 0.0256761
-0.547852 0.0256602
-0.546875 0.0256445
-0.545898 0.0256289
-0.544922 0.0256135
-0.543945 0.0255983
-0.542969 0.0255832
-0.541992 0.0255683
-0.541016 0.0255535
-0.540039 0.0255389
-0.539062 0.0255244
-0.538086 0.0255101
-0.537109 0.0254959
-0.536133 0.0254819
-0.535156 0.025468
-0.53418 0.0254543
-0.533203 0.0254407
-0.532227 0.0254273
-0.53125 0.025414
-0.530273 0.0254008
-0.529297 0.0253878
-0.52832 0.0253749
-0.527344 0.0253621
-0.526367 0.0253495
-0.525391 0.025337
-0.524414 0.0253246
-0.523438 0.0253124
-0.522461 0.0253003
-0.521484 0.0252883
-0.520508 0.0252764
-0.519531 0.0252647
-0.518555 0.025253
-0.517578 0.0252415
-0.516602 0.0252302
-0.515625 0.0252189
-0.514648 0.0252078
-0.513672 0.0251967
-0.512695 0.0251858
-0.511719 0.025175
-0.510742 0.0251644
-0.509766 0.0251538
-0.508789 0.0251433
-0.507812 0.025133
-0.506836 0.0251227
-0.505859 0.0251126
-0.504883 0.0251026
-0.503906 0.0250927
-0.50293 0.0250828
-0.501953 0.0250731
-0.500977 0.0250635
-0.5 0.025054
-0.499023 0.0250446
-0.498047 0.0250353
-0.49707 0.0250261
-0.496094 0.025017
-0.495117 0.025008
-0.494141 0.0249991
-0.493164 0.0249903
-0.492188 0.0249815
-0.491211 0.0249729
-0.490234 0.0249644
-0.489258 0.0249559
-0.488281 0.0249476
-0.487305 0.0249393
-0.486328 0.0249312
-0.485352 0.0249231
-0.484375 0.0249151
-0.483398 0.0249072
-0.482422 0.0248994
-0.481445 0.0248916
-0.480469 0.024884
-0.479492 0.0248764
-0.478516 0.0248689
-0.477539 0.0248615
-0.476562 0.0248542
-0.475586 0.024847
-0.474609 0.0248398
-0.473633 0.0248328
-0.472656 0.0248258
-0.47168 0.0248189
-0.470703 0.024812
-0.469727 0.0248053
-0.46875 0.0247986
-0.467773 0.024792
-0.466797 0.0247854
-0.46582 0.024779
-0.464844 0.0247726
-0.463867 0.0247663
-0.462891 0.02476
-0.461914 0.0247538
-0.460938 0.0247477
-0.459961 0.0247417
-0.458984 0.0247358
-0.458008 0.0247299
-0.457031 0.024724
-0.456055 0.0247183
-0.455078 0.0247126
-0.454102 0.024707
-0.453125 0.0247014
-0.452148 0.0246959
-0.451172 0.0246905
-0.450195 0.0246851
-0.449219 0.0246798
-0.448242 0.0246746
-0.447266 0.0246694
-0.446289 0.0246643
-0.445312 0.0246593
-0.444336 0.0246543
-0.443359 0.0246493
-0.442383 0.0246445
-0.441406 0.0246396
-0.44043 0.0246349
-0.439453 0.0246302
-0.438477 0.0246255
-0.4375 0.0246209
-0.436523 0.0246164
-0.435547 0.0246119
-0.43457 0.0246075
-0.433594 0.0246031
-0.432617 0.0245988
-0.431641 0.0245946
-0.430664 0.0245904
-0.429688 0.0245862
-0.428711 0.0245821
-0.427734 0.024578
-0.426758 0.024574
-0.425781 0.0245701
-0.424805 0.0245662
-0.423828 0.0245623
-0.422852 0.0245585
-0.421875 0.0245547
-0.420898 0.024551
-0.419922 0.0245473
-0.418945 0.0245437
-0.417969 0.0245401
-0.416992 0.0245366
-0.416016 0.0245331
-0.415039 0.0245297
-0.414062 0.0245263
-0.413086 0.0245229
-0.412109 0.0245196
-0.411133 0.0245163
-0.410156 0.0245131
-0.40918 0.0245099
-0.408203 0.0245068
-0.407227 0.0245037
-0.40625 0.0245006
-0.405273 0.0244976
-0.404297 0.0244946
-0.40332 0.0244917
-0.402344 0.0244888
-0.401367 0.0244859
-0.400391 0.0244831
-0.399414 0.0244803
-0.398438 0.0244775
-0.397461 0.0244748
-0.396484 0.0244721
-0.395508 0.0244695
-0.394531 0.0244668
-0.393555 0.0244643
-0.392578 0.0244617
-0.391602 0.0244592
-0.390625 0.0244567
-0.389648 0.0244543
-0.388672 0.0244519
-0.387695 0.0244495
-0.386719 0.0244472
-0.385742 0.0244449
-0.384766 0.0244426
-0.383789 0.0244404
-0.382812 0.0244381
-0.381836 0.024436
-0.380859 0.0244338
-0.379883 0.0244317
-0.378906 0.0244296
-0.37793 0.0244275
-0.376953 0.0244255
-0.375977 0.0244235
-0.375 0.0244215
-0.374023 0.0244196
-0.373047 0.0244176
-0.37207 0.0244157
-0.371094 0.0244139
-0.370117 0.024412
-0.369141 0.0244102
-0.368164 0.0244084
-0.367188 0.0244067
-0.366211 0.0244049
-0.365234 0.0244032
-0.364258 0.0244015
-0.363281 0.0243999
-0.362305 0.0243983
-0.361328 0.0243966
-0.360352 0.0243951
-0.359375 0.0243935
-0.358398 0.024392
-0.357422 0.0243904
-0.356445 0.024389
-0.355469 0.0243875
-0.354492 0.024386
-0.353516 0.0243846
-0.352539 0.0243832
-0.351562 0.0243818
-0.350586 0.0243805
-0.349609 0.0243792
-0.348633 0.0243778
-0.347656 0.0243766
-0.34668 0.0243753
-0.345703 0.024374
-0.344727 0.0243728
-0.34375 0.0243716
-0.342773 0.0243704
-0.341797 0.0243692
-0.34082 0.0243681
-0.339844 0.024367
-0.338867 0.0243658
-0.337891 0.0243648
-0.336914 0.0243637
-0.335938 0.0243626
-0.334961 0.0243616
-0.333984 0.0243606
-0.333008 0.0243596
-0.332031 0.0243586
-0.331055 0.0243576
-0.330078 0.0243567
-0.329102 0.0243558
-0.328125 0.0243548
-0.327148 0.0243539
-0.326172 0.0243531
-0.325195 0.0243522
-0.324219 0.0243514
-0.323242 0.0243505
-0.322266 0.0243497
-0.321289 0.0243489
-0.320312 0.0243482
-0.319336 0.0243474
-0.318359 0.0243466
-0.317383 0.0243459
-0.316406 0.0243452
-0.31543 0.0243445
-0.314453 0.0243438
-0.313477 0.0243431
-0.3125 0.0243425
-0.311523 0.0243418
-0.310547 0.0243412
-0.30957 0.0243406
-0.308594 0.02434
-0.307617 0.0243394
-0.306641 0.0243389
-0.305664 0.0243383
-0.304688 0.0243378
-0.303711 0.0243372
-0.302734 0.0243367
-0.301758 0.0243362
-0.300781 0.0243358
-0.299805 0.0243353
-0.298828 0.0243348
-0.297852 0.0243344
-0.296875 0.0243339
-0.295898 0.0243335
-0.294922 0.0243331
-0.293945 0.0243327
-0.292969 0.0243323
-0.291992 0.024332
-0.291016 0.0243316
-0.290039 0.0243313
-0.289062 0.024331
-0.288086 0.0243306
-0.287109 0.0243303
-0.286133 0.02433
-0.285156 0.0243298
-0.28418 0.0243295
-0.283203 0.0243292
-0.282227 0.024329
-0.28125 0.0243288
-0.280273 0.0243285
-0.279297 0.0243283
-0.27832 0.0243281
-0.277344 0.024328
-0.276367 0.0243278
-0.275391 0.0243276
-0.274414 0.0243275
-0.273438 0.0243273
-0.272461 0.0243272
-0.271484 0.0243271
-0.270508 0.024327
-0.269531 0.0243269
-0.268555 0.0243268
-0.267578 0.0243268
-0.266602 0.0243267
-0.265625 0.0243266
-0.264648 0.0243266
-0.263672 0.0243266
-0.262695 0.0243266
-0.261719 0.0243266
-0.260742 0.0243266
-0.259766 0.0243266
-0.258789 0.0243266
-0.257812 0.0243267
-0.256836 0.0243267
-0.255859 0.0243268
-0.254883 0.0243269
-0.253906 0.0243269
-0.25293 0.024327
-0.251953 0.0243271
-0.250977 0.0243273
-0.25 0.0243274
-0.249023 0.0243275
-0.248047 0.0243277
-0.24707 0.0243278
-0.246094 0.024328
-0.245117 0.0243282
-0.244141 0.0243284
-0.243164 0.0243286
-0.242188 0.0243288
-0.241211 0.024329
-0.240234 0.0243293
-0.239258 0.0243295
-0.238281 0.0243298
-0.237305 0.02433
-0.236328 0.0243303
-0.235352 0.0243306
-0.234375 0.0243309
-0.233398 0.0243312
-0.232422 0.0243315
-0.231445 0.0243319
-0.230469 0.0243322
-0.229492 0.0243325
-0.228516 0.0243329
-0.227539 0.0243333
-0.226562 0.0243337
-0.225586 0.0243341
-0.224609 0.0243345
-0.223633 0.0243349
-0.222656 0.0243353
-0.22168 0.0243358
-0.220703 0.0243362
-0.219727 0.0243367
-0.21875 0.0243372
-0.217773 0.0243376
-0.216797 0.0243381
-0.21582 0.0243386
-0.214844 0.0243392
-0.213867 0.0243397
-0.212891 0.0243402
-0.211914 0.0243408
-0.210938 0.0243413
-0.209961 0.0243419
-0.208984 0.0243425
-0.208008 0.0243431
-0.207031 0.0243437
-0.206055 0.0243443
-0.205078 0.0243449
-0.204102 0.0243456
-0.203125 0.0243462
-0.202148 0.0243469
-0.201172 0.0243476
-0.200195 0.0243483
-0.199219 0.024349
-0.198242 0.0243497
-0.197266 0.0243504
-0.196289 0.0243512
-0.195312 0.0243519
-0.194336 0.0243527
-0.193359 0.0243535
-0.192383 0.0243542
-0.191406 0.024355
-0.19043 0.0243559
-0.189453 0.0243567
-0.188477 0.0243575
-0.1875 0.0243584
-0.186523 0.0243592
-0.185547 0.0243601
-0.18457 0.024361
-0.183594 0.0243619
-0.182617 0.0243629
-0.181641 0.0243638
-0.180664 0.0243648
-0.179688 0.0243657
-0.178711 0.0243667
-0.177734 0.0243677
-0.176758 0.0243687
-0.175781 0.0243698
-0.174805 0.0243708
-0.173828 0.0243719
-0.172852 0.024373
-0.171875 0.0243741
-0.170898 0.0243752
-0.169922 0.0243763
-0.168945 0.0243775
-0.167969 0.0243787
-0.166992 0.0243799
-0.166016 0.0243811
-0.165039 0.0243823
-0.164062 0.0243836
-0.163086 0.0243849
-0.162109 0.0243862
-0.161133 0.0243875
-0.160156 0.0243889
-0.15918 0.0243903
-0.158203 0.0243917
-0.157227 0.0243932
-0.15625 0.0243946
-0.155273 0.0243962
-0.154297 0.0243977
-0.15332 0.0243993
-0.152344 0.0244009
-0.151367 0.0244025
-0.150391 0.0244042
-0.149414 0.0244059
-0.148438 0.0244076
-0.147461 0.0244094
-0.146484 0.0244113
-0.145508 0.0244131
-0.144531 0.0244151
-0.143555 0.024417
-0.142578 0.0244191
-0.141602 0.0244211
-0.140625 0.0244232
-0.139648 0.0244254
-0.138672 0.0244276
-0.137695 0.0244299
-0.136719 0.0244323
-0.135742 0.0244347
-0.134766 0.0244372
-0.133789 0.0244397
-0.132812 0.0244423
-0.131836 0.024445
-0.130859 0.0244478
-0.129883 0.0244506
-0.128906 0.0244535
-0.12793 0.0244565
-0.126953 0.0244595
-0.125977 0.0244627
-0.125 0.0244659
-0.124023 0.0244693
-0.123047 0.0244727
-0.12207 0.0244762
-0.121094 0.0244798
-0.120117 0.0244835
-0.119141 0.0244874
-0.118164 0.0244913
-0.117188 0.0244953
-0.116211 0.0244994
-0.115234 0.0245037
-0.114258 0.024508
-0.113281 0.0245125
-0.112305 0.024517
-0.111328 0.0245217
-0.110352 0.0245265
-0.109375 0.0245314
-0.108398 0.0245364
-0.107422 0.0245415
-0.106445 0.0245468
-0.105469 0.0245521
-0.104492 0.0245575
-0.103516 0.0245631
-0.102539 0.0245687
-0.101562 0.0245745
-0.100586 0.0245803
-0.0996094 0.0245862
-0.0986328 0.0245922
-0.0976562 0.0245983
-0.0966797 0.0246044
-0.0957031 0.0246106
-0.0947266 0.0246168
-0.09375 0.0246231
-0.0927734 0.0246293
-0.0917969 0.0246356
-0.0908203 0.0246418
-0.0898438 0.0246481
-0.0888672 0.0246542
-0.0878906 0.0246603
-0.0869141 0.0246663
-0.0859375 0.0246722
-0.0849609 0.0246779
-0.0839844 0.0246834
-0.0830078 0.0246887
-0.0820312 0.0246938
-0.0810547 0.0246985
-0.0800781 0.024703
-0.0791016 0.024707
-0.078125 0.0247107
-0.0771484 0.0247138
-0.0761719 0.0247165
-0.0751953 0.0247185
-0.0742188 0.0247199
-0.0732422 0.0247206
-0.0722656 0.0247205
-0.0712891 0.0247195
-0.0703125 0.0247176
-0.0693359 0.0247146
-0.0683594 0.0247106
-0.0673828 0.0247053
-0.0664062 0.0246986
-0.0654297 0.0246906
-0.0644531 0.024681
-0.0634766 0.0246697
-0.0625 0.0246566
-0.0615234 0.0246416
-0.0605469 0.0246246
-0.0595703 0.0246052
-0.0585938 0.0245835
-0.0576172 0.0245592
-0.0566406 0.0245322
-0.0556641 0.0245021
-0.0546875 0.0244689
-0.0537109 0.0244323
-0.0527344 0.024392
-0.0517578 0.0243478
-0.0507812 0.0242993
-0.0498047 0.0242463
-0.0488281 0.0241884
-0.0478516 0.0241253
-0.046875 0.0240565
-0.0458984 0.0239817
-0.0449219 0.0239004
-0.0439453 0.0238119
-0.0429688 0.0237159
-0.0419922 0.0236114
-0.0410156 0.0234978
-0.0400391 0.0233737
-0.0390625 0.0232378
-0.0380859 0.0230876
-0.0371094 0.0229195
-0.0361328 0.0227275
-0.0351562 0.0224952
-0.0341797 0.0221731
-0.0332031 0.021807
-0.0322266 0.0214964
-0.03125 0.0212315
-0.0302734 0.020984
-0.0292969 0.0207315
-0.0283203 0.0204673
-0.0273438 0.0202036
-0.0263672 0.0199624
-0.0253906 0.0197632
-0.0244141 0.0196106
-0.0234375 0.019491
-0.0224609 0.0193782
-0.0214844 0.0192467
-0.0205078 0.0190856
-0.0195312 0.018906
-0.0185547 0.0187379
-0.0175781 0.0186194
-0.0166016 0.0185804
-0.015625 0.0186322
-0.0146484 0.0187642
-0.0136719 0.0189523
-0.0126953 0.0191713
-0.0117188 0.0194068
-0.0107422 0.0196601
-0.00976562 0.0199426
-0.00878906 0.020264
-0.0078125 0.0206206
-0.00683594 0.0209879
-0.00585938 0.0213061
-0.00488281 0.0215405
-0.00390625 0.0217216
-0.00292969 0.0218622
-0.00195312 0.0219665
-0.000976562 0.0220334
0 0.0220927
