# ---X---	---Y---
-2.55436 0.00845308
-2.54439 0.00845309
-2.53441 0.0084531
-2.52443 0.00845312
-2.51445 0.00845315
-2.50447 0.00845318
-2.4945 0.00845322
-2.48452 0.00845326
-2.47454 0.00845331
-2.46456 0.00845336
-2.45458 0.00845342
-2.44461 0.00845349
-2.43463 0.00845356
-2.42465 0.00845364
-2.41467 0.00845373
-2.40469 0.00845382
-2.39472 0.00845392
-2.38474 0.00845402
-2.37476 0.00845413
-2.36478 0.00845425
-2.35481 0.00845437
-2.34483 0.00845451
-2.33485 0.00845464
-2.32487 0.00845479
-2.31489 0.00845494
-2.30492 0.0084551
-2.29494 0.00845527
-2.28496 0.00845544
-2.27498 0.00845563
-2.265 0.00845582
-2.25503 0.00845601
-2.24505 0.00845622
-2.23507 0.00845644
-2.22509 0.00845666
-2.21511 0.00845689
-2.20514 0.00845713
-2.19516 0.00845739
-2.18518 0.00845765
-2.1752 0.00845792
-2.16522 0.0084582
-2.15525 0.00845849
-2.14527 0.00845879
-2.13529 0.0084591
-2.12531 0.00845942
-2.11533 0.00845975
-2.10536 0.0084601
-2.09538 0.00846045
-2.0854 0.00846082
-2.07542 0.0084612
-2.06544 0.00846159
-2.05547 0.008462
-2.04549 0.00846242
-2.03551 0.00846285
-2.02553 0.0084633
-2.01555 0.00846376
-2.00558 0.00846424
-1.9956 0.00846473
-1.98562 0.00846524
-1.97564 0.00846576
-1.96566 0.0084663
-1.95569 0.00846686
-1.94571 0.00846743
-1.93573 0.00846802
-1.92575 0.00846863
-1.91577 0.00846926
-1.9058 0.00846991
-1.89582 0.00847058
-1.88584 0.00847127
-1.87586 0.00847198
-1.86588 0.00847271
-1.85591 0.00847346
-1.84593 0.00847424
-1.83595 0.00847504
-1.82597 0.00847586
-1.81599 0.00847671
-1.80602 0.00847758
-1.79604 0.00847848
-1.78606 0.0084794
-1.77608 0.00848036
-1.7661 0.00848134
-1.75613 0.00848235
-1.74615 0.00848339
-1.73617 0.00848445
-1.72619 0.00848555
-1.71621 0.00848669
-1.70624 0.00848785
-1.69626 0.00848905
-1.68628 0.00849028
-1.6763 0.00849154
-1.66632 0.00849285
-1.65635 0.00849418
-1.64637 0.00849556
-1.63639 0.00849698
-1.62641 0.00849843
-1.61643 0.00849992
-1.60646 0.00850146
-1.59648 0.00850304
-1.5865 0.00850466
-1.57652 0.00850632
-1.56654 0.00850803
-1.55657 0.00850978
-1.54659 0.00851158
-1.53661 0.00851343
-1.52663 0.00851533
-1.51665 0.00851728
-1.50668 0.00851927
-1.4967 0.00852132
-1.48672 0.00852343
-1.47674 0.00852558
-1.46676 0.00852779
-1.45679 0.00853006
-1.44681 0.00853238
-1.43683 0.00853477
-1.42685 0.00853721
-1.41687 0.00853972
-1.4069 0.00854228
-1.39692 0.00854491
-1.38694 0.00854761
-1.37696 0.00855038
-1.36698 0.00855321
-1.35701 0.00855612
-1.34703 0.00855909
