# ---$r/a_\mathrm{H}$---	---Y---
2.8537 5.2869e-12
2.86368 5.29115e-12
2.87366 5.38761e-12
2.88364 5.30664e-12
2.89362 5.4076e-12
2.90359 5.42014e-12
2.91357 5.43527e-12
2.92355 5.453e-12
2.93353 5.47233e-12
2.94351 5.49234e-12
2.95348 5.5148e-12
2.96346 5.63597e-12
2.97344 5.56725e-12
2.98342 5.59633e-12
2.9934 5.62679e-12
3.00337 5.65968e-12
3.01335 5.79416e-12
3.02333 5.73106e-12
3.03331 5.77046e-12
3.04329 5.81127e-12
3.05326 5.85462e-12
3.06324 5.90038e-12
3.07322 5.9476e-12
3.0832 5.99633e-12
3.09318 6.04798e-12
3.10315 5.99596e-12
3.11313 6.05013e-12
3.12311 6.10723e-12
3.13309 6.16612e-12
3.14307 6.22756e-12
3.15304 6.29234e-12
3.16302 6.24592e-12
3.173 6.31355e-12
3.18298 6.38401e-12
3.19296 6.33975e-12
3.20293 6.41249e-12
3.21291 6.48908e-12
3.22289 6.44777e-12
3.23287 6.6466e-12
3.24285 6.60988e-12
3.25282 6.69381e-12
3.2628 6.6575e-12
3.27278 6.74676e-12
3.28276 6.71185e-12
3.29274 6.80188e-12
3.30271 6.89742e-12
3.31269 6.8672e-12
3.32267 6.96451e-12
3.33265 6.93501e-12
3.34263 7.03871e-12
3.3526 7.00964e-12
3.36258 7.11557e-12
3.37256 7.22598e-12
3.38254 7.33756e-12
3.39252 7.31428e-12
3.40249 7.4306e-12
3.41247 7.40884e-12
3.42245 7.52888e-12
3.43243 7.51064e-12
3.44241 7.49179e-12
3.45238 7.61615e-12
3.46236 7.7451e-12
3.47234 7.73033e-12
3.48232 7.71403e-12
3.4923 7.84847e-12
3.50227 7.98586e-12
3.51225 7.97578e-12
3.52223 8.11665e-12
3.53221 8.10587e-12
3.54219 8.09689e-12
3.55216 8.24358e-12
3.56214 8.23827e-12
3.57212 8.39077e-12
3.5821 8.38409e-12
3.59208 8.37921e-12
3.60205 8.53608e-12
3.61203 8.53408e-12
3.62201 8.69702e-12
3.63199 8.69654e-12
3.64197 8.69639e-12
3.65194 8.86258e-12
3.66192 8.8649e-12
3.6719 9.03944e-12
3.68188 9.04214e-12
3.69186 9.21583e-12
3.70183 9.22309e-12
3.71181 9.23148e-12
3.72179 9.2377e-12
3.73177 9.42082e-12
3.74175 9.42999e-12
3.75172 9.44021e-12
3.7617 9.63045e-12
3.77168 9.63828e-12
3.78166 9.65049e-12
3.79164 9.8474e-12
3.80161 9.85884e-12
3.81159 9.8761e-12
3.82157 9.8927e-12
3.83155 1.00913e-11
3.84153 1.01082e-11
3.8515 1.01254e-11
3.86148 1.03324e-11
3.87146 1.03522e-11
3.88144 1.03721e-11
3.89142 1.0394e-11
3.90139 1.06044e-11
3.91137 1.0627e-11
3.92135 1.06517e-11
3.93133 1.06738e-11
3.94131 1.08917e-11
3.95128 1.09161e-11
3.96126 1.09429e-11
3.97124 1.09696e-11
3.98122 1.11914e-11
