# ---X---	---Y---
-5.10873 1.28976e-08
-5.09875 1.94748e-08
-5.08877 2.8195e-08
-5.0788 3.78243e-08
-5.06882 4.34865e-08
-5.05884 6.25859e-08
-5.04886 7.67924e-08
-5.03888 9.3142e-08
-5.02891 1.10709e-07
-5.01893 1.19492e-07
-5.00895 1.39331e-07
-4.99897 1.72562e-07
-4.98899 1.9623e-07
-4.97902 2.08004e-07
-4.96904 2.34255e-07
-4.95906 2.76387e-07
-4.94908 3.06155e-07
-4.9391 3.20922e-07
-4.92913 3.52963e-07
-4.91915 3.8684e-07
-4.90917 4.40476e-07
-4.89919 4.77869e-07
-4.88921 4.96378e-07
-4.87924 5.36043e-07
-4.86926 5.77231e-07
-4.85928 6.20256e-07
-4.8493 6.87686e-07
-4.83932 7.34221e-07
-4.82935 7.57227e-07
-4.81937 8.06035e-07
-4.80939 8.56367e-07
-4.79941 9.08532e-07
-4.78943 9.89744e-07
-4.77946 1.04542e-06
-4.76948 1.07292e-06
-4.7595 1.13087e-06
-4.74952 1.22157e-06
-4.73954 1.28333e-06
-4.72957 1.31384e-06
-4.71959 1.37819e-06
-4.70961 1.47774e-06
-4.69963 1.54528e-06
-4.68965 1.61496e-06
-4.67968 1.68585e-06
-4.6697 1.72088e-06
-4.65972 1.83219e-06
-4.64974 1.90733e-06
-4.63976 1.98462e-06
-4.62979 2.06278e-06
-4.61981 2.14312e-06
-4.60983 2.26684e-06
-4.59985 2.35032e-06
-4.58987 2.39227e-06
-4.5799 2.4784e-06
-4.56992 2.61121e-06
-4.55994 2.70078e-06
-4.54996 2.79221e-06
-4.53998 2.88511e-06
-4.53001 2.97956e-06
-4.52003 3.07587e-06
-4.51005 3.22362e-06
-4.50007 3.32336e-06
-4.49009 3.3726e-06
-4.48012 3.52747e-06
-4.47014 3.63147e-06
-4.46016 3.73763e-06
-4.45018 3.90026e-06
-4.4402 4.00956e-06
-4.43023 4.12104e-06
-4.42025 4.23372e-06
-4.41027 4.34786e-06
-4.40029 4.46325e-06
-4.39031 4.64112e-06
-4.38034 4.7606e-06
-4.37036 4.88155e-06
-4.36038 5.06711e-06
-4.3504 5.12813e-06
-4.34042 5.2537e-06
-4.33045 5.51179e-06
-4.32047 5.64188e-06
-4.31049 5.70623e-06
-4.30051 5.90657e-06
-4.29053 6.11044e-06
-4.28056 6.17735e-06
-4.27058 6.31502e-06
-4.2606 6.59756e-06
-4.25062 6.73977e-06
-4.24064 6.88314e-06
-4.23067 7.02868e-06
-4.22069 7.1754e-06
-4.21071 7.39977e-06
-4.20073 7.62762e-06
-4.19075 7.78034e-06
-4.18078 7.93431e-06
-4.1708 8.17039e-06
-4.16082 8.32849e-06
-4.15084 8.48804e-06
-4.14086 8.73225e-06
-4.13089 8.89511e-06
-4.12091 9.05999e-06
-4.11093 9.39758e-06
-4.10095 9.56694e-06
-4.09097 9.7378e-06
-4.081 9.99868e-06
-4.07102 1.01734e-05
-4.06104 1.04404e-05
-4.05106 1.06183e-05
-4.04108 1.07982e-05
-4.03111 1.11663e-05
-4.02113 1.14454e-05
-4.01115 1.15367e-05
-4.00117 1.18203e-05
-3.99119 1.21073e-05
-3.98122 1.22993e-05
-3.97124 1.25921e-05
-3.96126 1.28883e-05
-3.95128 1.31884e-05
-3.94131 1.33881e-05
-3.93133 1.36939e-05
-3.92135 1.4002e-05
-3.91137 1.42083e-05
-3.90139 1.45231e-05
-3.89142 1.48404e-05
-3.88144 1.50526e-05
-3.87146 1.53765e-05
-3.86148 1.57034e-05
-3.8515 1.60332e-05
-3.84153 1.63673e-05
-3.83155 1.67045e-05
-3.82157 1.70445e-05
-3.81159 1.72717e-05
-3.80161 1.76183e-05
-3.79164 1.79673e-05
-3.78166 1.83207e-05
-3.77168 1.86771e-05
-3.7617 1.90369e-05
-3.75172 1.94e-05
-3.74175 1.97666e-05
-3.73177 2.01366e-05
-3.72179 2.05099e-05
-3.71181 2.08866e-05
-3.70183 2.12668e-05
-3.69186 2.16503e-05
-3.68188 2.20372e-05
-3.6719 2.25605e-05
-3.66192 2.29554e-05
-3.65194 2.33536e-05
-3.64197 2.37547e-05
-3.63199 2.41602e-05
-3.62201 2.45687e-05
-3.61203 2.51207e-05
-3.60205 2.55365e-05
-3.59208 2.59566e-05
-3.5821 2.65239e-05
-3.57212 2.69514e-05
-3.56214 2.73819e-05
-3.55216 2.78168e-05
-3.54219 2.84036e-05
-3.53221 2.89967e-05
-3.52223 2.94433e-05
-3.51225 2.98935e-05
-3.50227 3.05015e-05
-3.4923 3.11157e-05
-3.48232 3.15783e-05
-3.47234 3.2044e-05
-3.46236 3.26733e-05
-3.45238 3.33085e-05
-3.44241 3.39499e-05
-3.43243 3.44327e-05
-3.42245 3.49188e-05
-3.41247 3.57425e-05
-3.40249 3.64064e-05
-3.39252 3.69066e-05
-3.38254 3.75805e-05
-3.37256 3.8088e-05
-3.36258 3.87729e-05
-3.3526 3.96404e-05
-3.34263 4.03398e-05
-3.33265 4.08642e-05
-3.32267 4.15734e-05
-3.31269 4.24718e-05
-3.30271 4.30098e-05
-3.29274 4.37371e-05
-3.28276 4.46581e-05
-3.27278 4.53989e-05
-3.2628 4.61456e-05
-3.25282 4.68985e-05
-3.24285 4.76572e-05
-3.23287 4.86172e-05
-3.22289 4.93896e-05
-3.21291 5.01679e-05
-3.20293 5.11523e-05
-3.19296 5.19442e-05
-3.18298 5.29457e-05
-3.173 5.37511e-05
-3.16302 5.45623e-05
-3.15304 5.55883e-05
-3.14307 5.66237e-05
-3.13309 5.76688e-05
-3.12311 5.85084e-05
-3.11313 5.95703e-05
-3.10315 6.06416e-05
-3.09318 6.15031e-05
-3.0832 6.25903e-05
-3.07322 6.3688e-05
-3.06324 6.4795e-05
-3.05326 6.59113e-05
-3.04329 6.7037e-05
-3.03331 6.84038e-05
-3.02333 6.93176e-05
-3.01335 7.04713e-05
-3.00337 7.18723e-05
-2.9934 7.30467e-05
-2.98342 7.42308e-05
-2.97344 7.54231e-05
-2.96346 7.68723e-05
-2.95348 7.8334e-05
-2.94351 7.95593e-05
-2.93353 8.07938e-05
-2.92355 8.22915e-05
-2.91357 8.38032e-05
-2.90359 8.50695e-05
-2.89362 8.66068e-05
-2.88364 8.81555e-05
-2.87366 8.9719e-05
-2.86368 9.12969e-05
-2.8537 9.26161e-05
-2.84373 9.44913e-05
-2.83375 9.61088e-05
-2.82377 9.77386e-05
-2.81379 9.93842e-05
-2.80381 0.000101042
-2.79384 0.000102997
-2.78386 0.000104684
-2.77388 0.000106675
-2.7639 0.000108684
-2.75392 0.000110416
-2.74395 0.000112161
-2.73397 0.000114221
-2.72399 0.000116296
-2.71401 0.000118393
-2.70403 0.000120505
-2.69406 0.000122639
-2.68408 0.000124788
-2.6741 0.000126958
-2.66412 0.000129465
-2.65414 0.000131671
-2.64417 0.000133898
-2.63419 0.000136142
-2.62421 0.000138737
-2.61423 0.000141355
-2.60425 0.000143996
-2.59428 0.000146662
-2.5843 0.00014901
-2.57432 0.000151721
-2.56434 0.000154454
-2.55436 0.000157565
-2.54439 0.000160351
-2.53441 0.000163159
-2.52443 0.000166356
-2.51445 0.000169217
-2.50447 0.00017247
-2.4945 0.000175753
-2.48452 0.00017869
-2.47454 0.000182031
-2.46456 0.000185785
-2.45458 0.00018919
-2.44461 0.000192626
-2.43463 0.000196091
-2.42465 0.000199986
-2.41467 0.000203914
-2.40469 0.00020748
-2.39472 0.000211479
-2.38474 0.00021552
-2.37476 0.000219594
-2.36478 0.000223711
-2.35481 0.000227861
-2.34483 0.000232479
-2.33485 0.000237142
-2.32487 0.000241853
-2.31489 0.000246165
-2.30492 0.000250956
-2.29494 0.000256249
-2.28496 0.00026114
-2.27498 0.000266074
-2.265 0.000271052
-2.25503 0.000276545
-2.24505 0.000282568
-2.23507 0.000288172
-2.22509 0.000293352
-2.21511 0.000299549
-2.20514 0.00030581
-2.19516 0.000311632
-2.18518 0.000318015
