# ---$r/a_\mathrm{H}$---	---Y---
-5.10873 0.00399025
-5.09875 0.0039651
-5.08877 0.00391716
-5.0788 0.00387047
-5.06882 0.00386891
-5.05884 0.00100784
-5.04886 0.00377973
-5.03888 0.00377826
-5.02891 0.00373567
-5.01893 0.00369412
-5.00895 0.000990209
-4.99897 0.000983867
-4.98899 0.00361296
-4.97902 0.000982023
-4.96904 0.0035549
-4.95906 0.000970449
-4.94908 0.00349964
-4.9391 0.000968767
-4.92913 0.000963492
-4.91915 0.00342858
-4.90917 0.00339471
-4.89919 0.00336157
-4.88921 0.00336117
-4.87924 0.00332878
-4.86926 0.00329731
-4.85928 0.000947331
-4.8493 0.000942804
-4.83932 0.00323646
-4.82935 0.00320693
-4.81937 0.00317824
-4.80939 0.00317834
-4.79941 0.00315023
-4.78943 0.0031229
-4.77946 0.000930887
-4.76948 0.00308286
-4.7595 0.00305706
-4.74952 0.0030444
-4.73954 0.00303207
-4.72957 0.00300725
-4.71959 0.000917906
-4.70961 0.0029592
-4.69963 0.00294767
-4.68965 0.00293644
-4.67968 0.0029138
-4.6697 0.00289136
-4.65972 0.00288083
-4.64974 0.00287038
-4.63976 0.00284892
-4.62979 0.00282802
-4.61981 0.00280749
-4.60983 0.0027873
-4.59985 0.00277802
-4.58987 0.00276881
-4.5799 0.00274928
-4.56992 0.00273044
-4.55994 0.00271191
-4.54996 0.0026935
-4.53998 0.00268531
-4.53001 0.00267717
-4.52003 0.00265951
-4.51005 0.00264229
-4.50007 0.00262569
-4.49009 0.00260917
-4.48012 0.00260159
-4.47014 0.0025856
-4.46016 0.00256986
-4.45018 0.00256288
-4.4402 0.00254748
-4.43023 0.00253247
-4.42025 0.00251783
-4.41027 0.00250341
-4.40029 0.00249719
-4.39031 0.0040774
-4.38034 0.00246913
-4.37036 0.00402458
-4.36038 0.0024423
-4.3504 0.00243677
-4.34042 0.00242394
-4.33045 0.00241112
-4.32047 0.00239863
-4.31049 0.0023863
-4.30051 0.00237428
-4.29053 0.00236256
-4.28056 0.00235776
-4.27058 0.00380586
-4.2606 0.00232829
-4.25062 0.00232395
-4.24064 0.00373994
-4.23067 0.00229583
-4.22069 0.00229179
-4.21071 0.00367705
-4.20073 0.00227135
-4.19075 0.00363659
-4.18078 0.00224552
-4.1708 0.00224211
-4.16082 0.00223254
-4.15084 0.00222334
-4.14086 0.00354105
-4.13089 0.00219945
-4.12091 0.00219087
-4.11093 0.00218793
-4.10095 0.00346959
-4.09097 0.00344363
-4.081 0.00342665
-4.07102 0.00214956
-4.06104 0.00339387
-4.05106 0.00336931
-4.04108 0.00212135
-4.03111 0.00211924
-4.02113 0.00332277
-4.01115 0.00209485
-4.00117 0.00329277
-3.99119 0.00327812
-3.98122 0.00325602
-3.97124 0.00324198
-3.96126 0.00322044
-3.95128 0.00205072
-3.94131 0.00319341
-3.93133 0.0020342
-3.92135 0.00202849
-3.91137 0.00202282
-3.90139 0.00201719
-3.89142 0.00311524
-3.88144 0.00199769
-3.87146 0.00199258
-3.86148 0.00198752
-3.8515 0.00305458
-3.84153 0.00304329
-3.83155 0.00303219
-3.82157 0.00300846
-3.81159 0.00299788
-3.80161 0.00298737
-3.79164 0.00193929
-3.78166 0.00295456
-3.77168 0.00294461
-3.7617 0.00293493
-3.75172 0.00291361
-3.74175 0.00290417
-3.73177 0.0028949
-3.72179 0.00287448
-3.71181 0.00286015
-3.70183 0.00285151
-3.69186 0.00284301
-3.68188 0.00282925
-3.6719 0.00281565
-3.66192 0.00280231
-3.65194 0.0027893
-3.64197 0.00277654
-3.63199 0.00276393
-3.62201 0.00275154
-3.61203 0.00273939
-3.60205 0.00273237
-3.59208 0.00272069
-3.5821 0.00270442
-3.57212 0.00269303
-3.56214 0.00268672
-3.55216 0.00267587
-3.54219 0.00266044
-3.53221 0.00265003
-3.52223 0.00348957
-3.51225 0.00262975
-3.50227 0.00261988
-3.4923 0.00260585
-3.48232 0.00259638
-3.47234 0.00340667
-3.46236 0.00257801
-3.45238 0.00256496
-3.44241 0.00255216
-3.43243 0.00254778
-3.42245 0.00333064
-3.41247 0.00252326
-3.40249 0.0025153
-3.39252 0.00328078
-3.38254 0.00249611
-3.37256 0.00325069
-3.36258 0.00323363
-3.3526 0.00321685
-3.34263 0.00320036
-3.33265 0.00244969
-3.32267 0.00317779
-3.31269 0.00316206
-3.30271 0.00314211
-3.29274 0.00241048
-3.28276 0.00240466
-3.27278 0.00310668
-3.2628 0.0030924
-3.25282 0.0030742
-3.24285 0.00306049
-3.23287 0.003047
-3.22289 0.00303385
-3.21291 0.00302091
-3.20293 0.00300824
-3.19296 0.0029959
-3.18298 0.0029798
-3.173 0.00296787
-3.16302 0.00295618
-3.15304 0.0029448
-3.14307 0.00292989
-3.13309 0.00291524
-3.12311 0.00353968
-3.11313 0.00289403
-3.10315 0.00288033
-3.09318 0.00287038
-3.0832 0.00285738
-3.07322 0.00284454
-3.06324 0.00283124
-3.05326 0.00341574
-3.04329 0.00281081
-3.03331 0.00338676
-3.02333 0.00336994
-3.01335 0.00335505
-3.00337 0.00333916
-2.9934 0.00332346
-2.98342 0.00330849
-2.97344 0.00329368
-2.96346 0.00327594
-2.95348 0.00326203
-2.94351 0.00324826
-2.93353 0.00323111
-2.92355 0.00321819
-2.91357 0.00320196
-2.90359 0.00318541
-2.89362 0.00317345
-2.88364 0.0031616
-2.87366 0.00366443
-2.86368 0.00312853
-2.8537 0.00311759
-2.84373 0.00360872
-2.83375 0.00308666
-2.82377 0.00357349
-2.81379 0.00306352
-2.80381 0.00304811
-2.79384 0.00303537
-2.78386 0.00302323
-2.77388 0.00348526
-2.7639 0.00346684
-2.75392 0.00345141
-2.74395 0.00343707
-2.73397 0.00342018
-2.72399 0.00339992
-2.71401 0.00338609
-2.70403 0.00336981
-2.69406 0.00335161
-2.68408 0.00333912
-2.6741 0.00332338
-2.66412 0.00330582
-2.65414 0.00329217
-2.64417 0.00370176
-2.63419 0.00325852
-2.62421 0.00324536
-2.61423 0.00364532
-2.60425 0.0036295
-2.59428 0.00361089
-2.5843 0.0035896
-2.57432 0.00357228
-2.56434 0.00355516
-2.55436 0.00353584
-2.54439 0.00351954
-2.53441 0.00350341
-2.52443 0.00348249
-2.51445 0.0034649
-2.50447 0.0034505
-2.4945 0.00380657
-2.48452 0.00378659
-2.47454 0.00376721
-2.46456 0.00374608
-2.45458 0.00372524
-2.44461 0.00370469
-2.43463 0.00368737
-2.42465 0.00367023
-2.41467 0.00364892
-2.40469 0.00397085
-2.39472 0.00361246
-2.38474 0.00359231
-2.37476 0.00390613
-2.36478 0.00388684
-2.35481 0.00386525
-2.34483 0.00384428
-2.33485 0.00382145
-2.32487 0.00380168
-2.31489 0.0037801
-2.30492 0.00406982
-2.29494 0.00404856
-2.28496 0.00402571
-2.27498 0.00400317
-2.265 0.00397915
-2.25503 0.00395548
-2.24505 0.00393476
-2.23507 0.00391289
-2.22509 0.00388881
-2.21511 0.00415169
-2.20514 0.00412876
-2.19516 0.00410385
-2.18518 0.00435479
-2.1752 0.00432623
-2.16522 0.00403099
-2.15525 0.00427556
-2.14527 0.00424704
-2.13529 0.00448271
-2.12531 0.00445478
-2.11533 0.00442551
-2.10536 0.00439942
-2.09538 0.00412165
-2.0854 0.00434071
-2.07542 0.00431443
-2.06544 0.00428742
-2.05547 0.00449818
-2.04549 0.00447178
-2.03551 0.00444229
-2.02553 0.00441145
-2.01555 0.00438361
-2.00558 0.00458105
-1.9956 0.00454844
-1.98562 0.00451861
-1.97564 0.00448947
-1.96566 0.00467595
-1.95569 0.00464265
-1.94571 0.00460994
-1.93573 0.00457841
-1.92575 0.00454615
-1.91577 0.00471842
-1.9058 0.00468378
-1.89582 0.00484921
-1.88584 0.004814
-1.87586 0.00478017
-1.86588 0.00493746
-1.85591 0.00489774
-1.84593 0.00486117
-1.83595 0.00501053
-1.82597 0.00497048
-1.81599 0.00493157
-1.80602 0.00507169
-1.79604 0.0048577
-1.78606 0.00499218
-1.77608 0.00512346
-1.7661 0.00508316
-1.75613 0.0050406
-1.74615 0.00516373
-1.73617 0.00528231
-1.72619 0.00507802
-1.71621 0.00519502
-1.70624 0.00515033
-1.69626 0.00525914
-1.68628 0.00521373
-1.6763 0.00531749
-1.66632 0.00527004
-1.65635 0.00536781
-1.64637 0.0053199
-1.63639 0.00541176
-1.62641 0.00549959
-1.61643 0.00544832
-1.60646 0.00553239
-1.59648 0.00547819
-1.5865 0.00555546
-1.57652 0.00563078
-1.56654 0.00557271
-1.55657 0.00564026
-1.54659 0.00570756
-1.53661 0.00576881
-1.52663 0.00570634
-1.51665 0.00576217
-1.50668 0.0058138
-1.4967 0.00586389
-1.48672 0.00590996
-1.47674 0.00595105
-1.46676 0.0058801
-1.45679 0.00602286
-1.44681 0.00605549
-1.43683 0.00608334
-1.42685 0.00600575
-1.41687 0.0060277
-1.4069 0.00614383
-1.39692 0.0061569
-1.38694 0.00616606
-1.37696 0.00617244
-1.36698 0.00626429
-1.35701 0.00626091
-1.34703 0.00634093
-1.33705 0.00632702
-1.32707 0.00630928
-1.31709 0.00637054
-1.30712 0.00642364
-1.29714 0.006467
-1.28716 0.00650393
-1.27718 0.00653259
-1.2672 0.00647848
-1.25723 0.00656211
-1.24725 0.00656352
-1.23727 0.0066234
-1.22729 0.00666816
-1.21731 0.00663378
-1.20734 0.00665056
-1.19736 0.00670967
-1.18738 0.00662677
-1.1774 0.00663903
-1.16742 0.00661865
-1.15745 0.00661084
-1.14747 0.00654346
-1.13749 0.00647659
-1.12751 0.00630806
-1.11753 0.00620503
-1.10756 0.00562591
-1.09758 0.005365
-1.0876 0.00521878
-1.07762 0.00507106
-1.06764 0.00496563
-1.05767 0.00486503
-1.04769 0.00473016
-1.03771 0.00463862
-1.02773 0.00455048
-1.01775 0.00450376
-1.00778 0.0043855
-0.997799 0.00434451
-0.987821 0.00426911
-0.977843 0.00419611
-0.967865 0.0041618
-0.957887 0.00409355
-0.947909 0.00406274
-0.937931 0.0039979
-0.927953 0.00393521
-0.917975 0.00390908
-0.907997 0.00388415
-0.898019 0.00382564
-0.888041 0.0038031
-0.878063 0.00378169
-0.868085 0.00372663
-0.858107 0.0036729
-0.848129 0.00368854
-0.838151 0.00363664
-0.828173 0.00358577
-0.818195 0.00356965
-0.808217 0.00355422
-0.798239 0.00350579
-0.788261 0.00349183
-0.778283 0.00347822
-0.768305 0.00346532
-0.758327 0.00341983
-0.748349 0.00340808
-0.738371 0.00336357
-0.728393 0.00338595
-0.718415 0.00337578
-0.708437 0.00333298
-0.698459 0.00332359
-0.688481 0.00328185
-0.678503 0.00327328
-0.668525 0.00326517
-0.658547 0.00325754
-0.648569 0.00321748
-0.638591 0.00324311
-0.628613 0.00320384
-0.618635 0.00319757
-0.608657 0.00319165
-0.598679 0.00315345
-0.588701 0.00314808
-0.578723 0.00314306
-0.568745 0.00313832
-0.558767 0.00310151
-0.548789 0.00309731
-0.538811 0.00309337
-0.528833 0.00305742
-0.518855 0.00308635
-0.508877 0.00305088
-0.498899 0.00304806
-0.488921 0.00304545
-0.478943 0.00304297
-0.468965 0.00300846
-0.458987 0.00300657
-0.449009 0.00303715
-0.439031 0.00300332
-0.429053 0.0030021
-0.419075 0.003001
-0.409097 0.00296773
-0.399119 0.00296711
-0.389142 0.00296667
-0.379164 0.00296645
-0.369186 0.00296639
-0.359208 0.00296655
-0.34923 0.00293441
-0.339252 0.00293489
-0.329274 0.00293566
-0.319296 0.0029366
-0.309318 0.00290499
-0.29934 0.00290629
-0.289362 0.00290773
-0.279384 0.00290936
-0.269406 0.00291125
-0.259428 0.00291323
-0.24945 0.00288251
-0.239472 0.00288486
-0.229494 0.00288741
-0.219516 0.00289015
-0.209538 0.00289303
-0.19956 0.00289606
