# ---$r/a_\mathrm{H}$---	---Y---
-2.84373 8.86709e-10
-2.83375 8.82971e-10
-2.82377 8.79288e-10
-2.81379 8.75645e-10
-2.80381 8.72057e-10
-2.79384 8.68456e-10
-2.78386 8.64851e-10
-2.77388 8.61291e-10
-2.7639 8.57781e-10
-2.75392 8.54321e-10
-2.74395 8.50853e-10
-2.73397 8.47435e-10
-2.72399 8.43864e-10
-2.71401 8.4069e-10
-2.70403 8.37659e-10
-2.69406 8.34226e-10
-2.68408 8.30408e-10
-2.6741 8.2717e-10
-2.66412 8.24505e-10
-2.65414 8.21448e-10
-2.64417 8.1802e-10
-2.63419 8.14693e-10
-2.62421 8.11902e-10
-2.61423 8.09199e-10
-2.60425 8.06134e-10
-2.59428 8.0316e-10
-2.5843 8.00267e-10
-2.57432 7.97464e-10
-2.56434 7.9516e-10
-2.55436 7.92095e-10
-2.54439 7.89118e-10
-2.53441 7.87038e-10
-2.52443 7.84219e-10
-2.51445 7.81483e-10
-2.50447 7.79613e-10
-2.4945 7.77023e-10
-2.48452 7.74511e-10
-2.47454 7.72456e-10
-2.46456 7.70088e-10
-2.45458 7.68162e-10
-2.44461 7.65929e-10
-2.43463 7.63763e-10
-2.42465 7.62028e-10
-2.41467 7.59991e-10
-2.40469 7.58019e-10
-2.39472 7.56464e-10
-2.38474 7.54609e-10
-2.37476 7.52821e-10
-2.36478 7.51776e-10
-2.35481 7.50093e-10
-2.34483 7.48465e-10
-2.33485 7.47569e-10
-2.32487 7.46051e-10
-2.31489 7.44913e-10
-2.30492 7.43825e-10
-2.29494 7.42783e-10
-2.28496 7.42116e-10
-2.27498 7.41163e-10
-2.265 7.40251e-10
-2.25503 7.39707e-10
-2.24505 7.39209e-10
-2.23507 7.38739e-10
-2.22509 7.38617e-10
-2.21511 7.38208e-10
-2.20514 7.37805e-10
-2.19516 7.37671e-10
-2.18518 0.00449834
-2.1752 0.0045949
-2.16522 0.00458568
-2.15525 0.00457844
-2.14527 0.0046728
-2.13529 0.00466398
-2.12531 0.00465733
-2.11533 0.00464966
-2.10536 0.00474126
-2.09538 0.00473401
