# ---$r/a_\mathrm{H}$---	---Y---
-5.10873 1
-5.09875 1
-5.08877 1
-5.0788 1
-5.06882 1
-5.05884 1
-5.04886 1
-5.03888 1
-5.02891 1
-5.01893 1
-5.00895 1
-4.99897 1
-4.98899 1
-4.97902 1
-4.96904 1
-4.95906 1
-4.94908 1
-4.9391 1
-4.92913 1
-4.91915 1
-4.90917 1
-4.89919 1
-4.88921 1
-4.87924 1
-4.86926 1
-4.85928 1
-4.8493 1
-4.83932 1
-4.82935 1
-4.81937 1
-4.80939 1
-4.79941 1
-4.78943 1
-4.77946 1
-4.76948 1
-4.7595 1
-4.74952 1
-4.73954 1
-4.72957 1
-4.71959 1
-4.70961 1
-4.69963 1
-4.68965 1
-4.67968 1
-4.6697 1
-4.65972 1
-4.64974 1
-4.63976 1
-4.62979 1
-4.61981 1
-4.60983 1
-4.59985 1
-4.58987 1
-4.5799 1
-4.56992 1
-4.55994 1
-4.54996 1
-4.53998 1
-4.53001 1
-4.52003 1
-4.51005 1
-4.50007 1
-4.49009 1
-4.48012 1
-4.47014 1
-4.46016 1
-4.45018 1
-4.4402 1
-4.43023 1
-4.42025 1
-4.41027 1
-4.40029 1
-4.39031 1
-4.38034 1
-4.37036 1
-4.36038 1
-4.3504 1
-4.34042 1
-4.33045 1
-4.32047 1
-4.31049 1
-4.30051 1
-4.29053 1
-4.28056 1
-4.27058 1
-4.2606 1
-4.25062 1
-4.24064 1
-4.23067 1
-4.22069 1
-4.21071 1
-4.20073 1
-4.19075 1
-4.18078 1
-4.1708 1
-4.16082 1
-4.15084 1
-4.14086 1
-4.13089 1
-4.12091 1
-4.11093 1
-4.10095 1
-4.09097 1
-4.081 1
-4.07102 1
-4.06104 1
-4.05106 1
-4.04108 1
-4.03111 1
-4.02113 1
-4.01115 1
-4.00117 1
-3.99119 1
-3.98122 1
-3.97124 1
-3.96126 1
-3.95128 1
-3.94131 1
-3.93133 1
-3.92135 1
-3.91137 1
-3.90139 1
-3.89142 1
-3.88144 1
-3.87146 1
-3.86148 1
-3.8515 1
-3.84153 1
-3.83155 1
-3.82157 1
-3.81159 1
-3.80161 1
-3.79164 1
-3.78166 1
-3.77168 1
-3.7617 1
-3.75172 1
-3.74175 1
-3.73177 1
-3.72179 1
-3.71181 1
-3.70183 1
-3.69186 1
-3.68188 1
-3.6719 1
-3.66192 1
-3.65194 1
-3.64197 1
-3.63199 1
-3.62201 1
-3.61203 1
-3.60205 1
-3.59208 1
-3.5821 1
-3.57212 1
-3.56214 1
-3.55216 1
-3.54219 1
-3.53221 1
-3.52223 1
-3.51225 1
-3.50227 1
-3.4923 1
-3.48232 1
-3.47234 1
-3.46236 1
-3.45238 1
-3.44241 1
-3.43243 1
-3.42245 1
-3.41247 1
-3.40249 1
-3.39252 1
-3.38254 1
-3.37256 1
-3.36258 1
-3.3526 1
-3.34263 1
-3.33265 1
-3.32267 1
-3.31269 1
-3.30271 1
-3.29274 1
-3.28276 1
-3.27278 1
-3.2628 1
-3.25282 1
-3.24285 1
-3.23287 1
-3.22289 1
-3.21291 1
-3.20293 1
-3.19296 1
-3.18298 1
-3.173 1
-3.16302 1
-3.15304 1
-3.14307 1
-3.13309 1
-3.12311 1
-3.11313 1
-3.10315 1
-3.09318 1
-3.0832 1
-3.07322 1
-3.06324 1
-3.05326 1
-3.04329 1
-3.03331 1
-3.02333 1
-3.01335 1
-3.00337 1
-2.9934 1
-2.98342 1
-2.97344 1
-2.96346 1
-2.95348 1
-2.94351 1
-2.93353 1
-2.92355 1
-2.91357 1
-2.90359 1
-2.89362 1
-2.88364 1
-2.87366 1
-2.86368 1
-2.8537 1
-2.84373 1
-2.83375 1
-2.82377 1
-2.81379 1
-2.80381 1
-2.79384 1
-2.78386 1
-2.77388 1
-2.7639 1
-2.75392 1
-2.74395 1
-2.73397 1
-2.72399 1
-2.71401 1
-2.70403 1
-2.69406 1
-2.68408 1
-2.6741 1
-2.66412 1
-2.65414 1
-2.64417 1
-2.63419 1
-2.62421 1
-2.61423 1
-2.60425 1
-2.59428 1
-2.5843 1
-2.57432 1
-2.56434 1
-2.55436 1
-2.54439 1
-2.53441 1
-2.52443 1
-2.51445 1
-2.50447 1
-2.4945 1
-2.48452 1
-2.47454 1
-2.46456 1
-2.45458 1
-2.44461 1
-2.43463 1
-2.42465 1
-2.41467 1
-2.40469 1
-2.39472 1
-2.38474 1
-2.37476 1
-2.36478 1
-2.35481 1
-2.34483 1
-2.33485 1
-2.32487 1
-2.31489 1
-2.30492 1
-2.29494 1
-2.28496 1
-2.27498 1
-2.265 1
-2.25503 1
-2.24505 1
-2.23507 1
-2.22509 1
-2.21511 1
-2.20514 1
-2.19516 1
-2.18518 5.73387e-11
-2.1752 1.27196e-11
-2.16522 9.26979e-12
-2.15525 7.51051e-12
-2.14527 3.51438e-12
-2.13529 3.5609e-12
-2.12531 3.50367e-12
-2.11533 3.49533e-12
-2.10536 1.96216e-12
-2.09538 2.11281e-12
-2.0854 1.03149e-12
-2.07542 1.23744e-12
-2.06544 1.4067e-12
-2.05547 1.53453e-12
-2.04549 8.56792e-13
-2.03551 1.0141e-12
-2.02553 1.14141e-12
-2.01555 1.24125e-12
-2.00558 7.60749e-13
-1.9956 8.79179e-13
-1.98562 9.74147e-13
-1.97564 5.97314e-13
-1.96566 7.0318e-13
-1.95569 7.90664e-13
-1.94571 4.85459e-13
-1.93573 2.1815e-13
-1.92575 3.18737e-13
-1.91577 4.04347e-13
-1.9058 1.80853e-13
-1.89582 2.69994e-13
-1.88584 3.47395e-13
-1.87586 4.16496e-13
-1.86588 2.35252e-13
-1.85591 3.0258e-13
-1.84593 3.6336e-13
-1.83595 4.20795e-13
-1.82597 2.69017e-13
-1.81599 1.28349e-13
-1.80602 1.86014e-13
-1.79604 2.40365e-13
-1.78606 1.17682e-13
-1.77608 1.70327e-13
-1.7661 2.1906e-13
-1.75613 2.6201e-13
-1.74615 3.01436e-13
-1.73617 5.70693e-14
-1.72619 1.01321e-13
-1.71621 1.43407e-13
-1.70624 5.68884e-14
-1.69626 9.49597e-14
-1.68628 1.31465e-13
-1.6763 5.40781e-14
-1.66632 8.83729e-14
-1.65635 1.2034e-13
-1.64637 4.94915e-14
-1.63639 8.04578e-14
-1.62641 1.08658e-13
-1.61643 1.35813e-13
-1.60646 7.36966e-14
-1.59648 9.91705e-14
-1.5865 1.21842e-13
-1.57652 6.38998e-14
-1.56654 8.69024e-14
-1.55657 1.08615e-13
-1.54659 1.28e-13
-1.53661 7.47077e-14
-1.52663 2.49018e-14
-1.51665 4.37865e-14
-1.50668 6.29326e-14
-1.4967 1.60882e-14
-1.48672 9.47966e-14
-1.47674 4.8514e-14
-1.46676 5.80393e-15
-1.45679 2.18373e-14
-1.44681 3.48714e-14
-1.43683 4.82583e-14
-1.42685 7.08468e-15
-1.41687 2.0745e-14
-1.4069 3.25936e-14
-1.39692 4.30432e-14
-1.38694 5.3291e-14
-1.37696 1.44067e-14
-1.36698 2.35783e-14
-1.35701 3.29745e-14
-1.34703 4.15806e-14
-1.33705 4.56766e-15
-1.32707 5.47731e-14
-1.31709 1.86577e-14
-1.30712 2.45169e-14
-1.29714 3.06653e-14
-1.28716 3.56938e-14
-1.27718 3.88712e-14
-1.2672 4.7079e-15
-1.25723 4.66119e-14
-1.24725 1.18372e-14
-1.23727 1.42785e-14
-1.22729 1.6787e-14
-1.21731 1.82952e-14
-1.20734 1.87556e-14
-1.19736 1.9547e-14
-1.18738 1.94819e-14
-1.1774 1.9521e-14
-1.16742 1.77997e-14
-1.15745 1.708e-14
-1.14747 1.66444e-14
-1.13749 1.22451e-14
-1.12751 9.25833e-15
-1.11753 6.38444e-15
-1.10756 3.17e-14
-1.09758 2.73231e-14
-1.0876 2.16385e-14
-1.07762 1.32719e-14
-1.06764 9.03147e-15
-1.05767 1.56975e-15
-1.04769 4.74798e-15
-1.03771 1.59193e-14
-1.02773 5.05603e-15
-1.01775 2.1468e-14
-1.00778 1.12905e-14
-0.997799 2.68508e-14
-0.987821 1.40466e-14
-0.977843 1.86249e-14
-0.967865 2.2687e-16
-0.957887 5.74662e-17
-0.947909 4.35622e-14
-0.937931 1.56045e-13
-0.927953 3.15315e-13
-0.917975 2.52852e-13
-0.907997 5.19948e-14
-0.898019 1.85816e-14
-0.888041 1.28561e-14
-0.878063 4.72979e-15
-0.868085 7.75411e-15
-0.858107 1.29264e-14
-0.848129 8.25014e-15
-0.838151 2.61406e-15
-0.828173 1.00952e-15
-0.818195 6.37618e-16
-0.808217 1.0174e-15
-0.798239 2.55841e-16
-0.788261 5.18485e-16
-0.778283 2.24143e-15
-0.768305 1.7417e-14
-0.758327 5.68768e-15
-0.748349 8.18404e-15
-0.738371 9.43558e-15
-0.728393 4.9656e-15
-0.718415 1.34608e-15
-0.708437 2.7373e-15
-0.698459 7.78788e-15
-0.688481 7.28037e-15
-0.678503 2.17391e-15
-0.668525 1.57099e-14
-0.658547 1.02038e-14
-0.648569 3.52444e-15
-0.638591 2.85348e-15
-0.628613 9.55275e-15
-0.618635 1.90762e-15
-0.608657 1.43091e-14
-0.598679 1.3807e-14
-0.588701 1.45887e-15
-0.578723 1.07081e-14
-0.568745 3.90929e-16
-0.558767 1.11443e-14
-0.548789 1.37017e-15
-0.538811 1.25725e-14
-0.528833 1.77896e-15
-0.518855 9.19698e-15
-0.508877 6.84352e-16
-0.498899 1.11263e-14
-0.488921 1.8887e-15
-0.478943 7.34331e-15
-0.468965 1.58865e-14
-0.458987 3.45414e-15
-0.449009 9.55097e-15
-0.439031 2.04374e-14
-0.429053 1.72249e-14
-0.419075 8.83323e-15
-0.409097 1.03586e-15
-0.399119 1.69154e-14
-0.389142 9.55901e-15
-0.379164 1.82126e-15
-0.369186 1.93756e-14
-0.359208 1.28395e-14
-0.34923 5.82696e-15
-0.339252 1.10114e-16
-0.329274 7.10773e-15
-0.319296 1.62592e-14
-0.309318 2.23974e-14
-0.29934 1.25569e-15
-0.289362 2.2731e-14
-0.279384 1.61867e-14
-0.269406 1.96234e-14
-0.259428 7.31228e-15
-0.24945 2.15202e-16
-0.239472 7.42977e-15
-0.229494 1.41789e-14
-0.219516 1.93073e-14
-0.209538 1.56736e-15
-0.19956 1.77193e-15
-0.189582 1.2946e-15
-0.179604 1.01184e-15
-0.169626 2.33534e-15
-0.159648 4.06073e-15
-0.14967 8.10664e-16
-0.139692 2.05824e-15
-0.129714 3.20702e-15
-0.119736 2.68719e-15
-0.109758 5.7755e-15
-0.0997799 6.877e-15
-0.0898019 3.03317e-15
-0.0798239 6.11058e-15
-0.0698459 4.5754e-15
-0.0598679 5.09961e-15
-0.0498899 7.79796e-15
-0.0399119 6.78244e-15
-0.029934 1.35826e-14
-0.019956 3.41347e-15
-0.00997799 9.46662e-17
0 0
0.00997799 8.16087e-17
0.019956 3.49192e-15
0.029934 1.36467e-14
0.0399119 6.82729e-15
0.0498899 7.86605e-15
0.0598679 4.99618e-15
0.0698459 4.43978e-15
0.0798239 6.19692e-15
0.0898019 3.00085e-15
0.0997799 6.95105e-15
0.109758 5.95562e-15
0.119736 2.45535e-15
0.129714 3.00181e-15
0.139692 2.22656e-15
0.14967 9.62234e-16
0.159648 4.24581e-15
0.169626 2.09301e-15
0.179604 1.28865e-15
0.189582 1.03131e-15
0.19956 2.03594e-15
0.209538 1.26894e-15
0.219516 1.89647e-14
0.229494 1.45655e-14
0.239472 7.85638e-15
0.24945 6.89913e-16
0.259428 6.787e-15
0.269406 2.01362e-14
0.279384 1.57206e-14
0.289362 2.2253e-14
0.29934 7.63872e-16
0.309318 2.28868e-14
0.319296 1.67577e-14
0.329274 7.62544e-15
0.339252 3.95487e-16
0.34923 5.31378e-15
0.359208 1.33862e-14
0.369186 1.87807e-14
0.379164 1.237e-15
0.389142 8.98676e-15
0.399119 1.63395e-14
0.409097 4.40442e-16
0.419075 8.18081e-15
0.429053 1.65146e-14
0.439031 2.11526e-14
0.449009 8.8739e-15
0.458987 4.11981e-15
0.468965 1.65956e-14
0.478943 8.11328e-15
0.488921 1.09035e-15
0.498899 1.03103e-14
0.508877 1.52976e-15
0.518855 8.31587e-15
0.528833 2.6907e-15
0.538811 1.35096e-14
0.548789 2.32742e-15
0.558767 1.21399e-14
0.568745 1.44364e-15
0.578723 9.6152e-15
0.588701 3.73709e-16
0.598679 1.274e-14
0.608657 1.53973e-14
0.618635 2.98804e-15
0.628613 1.06762e-14
0.638591 1.66677e-15
0.648569 4.74342e-15
0.658547 8.9648e-15
0.668525 1.69893e-14
0.678503 3.51491e-15
0.688481 8.68445e-15
0.698459 6.36714e-15
0.708437 1.32019e-15
0.718415 2.79466e-15
