# ---X---	---Y---
-5.10873 0.0189651
-5.09875 0.0189651
-5.08877 0.0189651
-5.0788 0.0189651
-5.06882 0.0189652
-5.05884 0.0189652
-5.04886 0.0189652
-5.03888 0.0189653
-5.02891 0.0189653
-5.01893 0.0189654
-5.00895 0.0189654
-4.99897 0.0189655
-4.98899 0.0189656
-4.97902 0.0189656
-4.96904 0.0189657
-4.95906 0.0189658
-4.94908 0.0189659
-4.9391 0.018966
-4.92913 0.0189661
-4.91915 0.0189662
-4.90917 0.0189663
-4.89919 0.0189665
-4.88921 0.0189666
-4.87924 0.0189667
-4.86926 0.0189669
-4.85928 0.018967
-4.8493 0.0189672
-4.83932 0.0189674
-4.82935 0.0189675
-4.81937 0.0189677
-4.80939 0.0189679
-4.79941 0.0189681
-4.78943 0.0189683
-4.77946 0.0189685
-4.76948 0.0189687
-4.7595 0.0189689
-4.74952 0.0189691
-4.73954 0.0189693
-4.72957 0.0189696
-4.71959 0.0189698
-4.70961 0.0189701
-4.69963 0.0189703
-4.68965 0.0189706
-4.67968 0.0189708
-4.6697 0.0189711
-4.65972 0.0189714
-4.64974 0.0189717
-4.63976 0.018972
-4.62979 0.0189723
-4.61981 0.0189726
-4.60983 0.0189729
-4.59985 0.0189732
-4.58987 0.0189735
-4.5799 0.0189739
-4.56992 0.0189742
-4.55994 0.0189745
-4.54996 0.0189749
-4.53998 0.0189753
-4.53001 0.0189756
-4.52003 0.018976
-4.51005 0.0189764
-4.50007 0.0189768
-4.49009 0.0189772
-4.48012 0.0189776
-4.47014 0.018978
-4.46016 0.0189784
-4.45018 0.0189788
-4.4402 0.0189792
-4.43023 0.0189797
-4.42025 0.0189801
-4.41027 0.0189806
-4.40029 0.018981
-4.39031 0.0189815
-4.38034 0.0189819
-4.37036 0.0189824
-4.36038 0.0189829
-4.3504 0.0189834
-4.34042 0.0189839
-4.33045 0.0189844
-4.32047 0.0189849
-4.31049 0.0189855
-4.30051 0.018986
-4.29053 0.0189865
-4.28056 0.0189871
-4.27058 0.0189876
-4.2606 0.0189882
-4.25062 0.0189888
-4.24064 0.0189893
-4.23067 0.0189899
-4.22069 0.0189905
-4.21071 0.0189911
-4.20073 0.0189917
-4.19075 0.0189923
-4.18078 0.018993
-4.1708 0.0189936
-4.16082 0.0189942
-4.15084 0.0189949
-4.14086 0.0189955
-4.13089 0.0189962
-4.12091 0.0189969
-4.11093 0.0189976
-4.10095 0.0189983
-4.09097 0.018999
-4.081 0.0189997
-4.07102 0.0190004
-4.06104 0.0190011
-4.05106 0.0190018
-4.04108 0.0190026
-4.03111 0.0190033
-4.02113 0.0190041
-4.01115 0.0190049
-4.00117 0.0190057
-3.99119 0.0190065
-3.98122 0.0190073
-3.97124 0.0190081
-3.96126 0.0190089
-3.95128 0.0190097
-3.94131 0.0190106
-3.93133 0.0190114
-3.92135 0.0190123
-3.91137 0.0190131
-3.90139 0.019014
-3.89142 0.0190149
-3.88144 0.0190158
-3.87146 0.0190167
-3.86148 0.0190176
-3.8515 0.0190186
-3.84153 0.0190195
-3.83155 0.0190205
-3.82157 0.0190214
-3.81159 0.0190224
-3.80161 0.0190234
-3.79164 0.0190244
-3.78166 0.0190254
-3.77168 0.0190264
-3.7617 0.0190275
-3.75172 0.0190285
-3.74175 0.0190296
-3.73177 0.0190307
-3.72179 0.0190317
-3.71181 0.0190328
-3.70183 0.019034
-3.69186 0.0190351
-3.68188 0.0190362
-3.6719 0.0190374
-3.66192 0.0190385
-3.65194 0.0190397
-3.64197 0.0190409
-3.63199 0.0190421
-3.62201 0.0190433
-3.61203 0.0190445
-3.60205 0.0190458
-3.59208 0.0190471
-3.5821 0.0190483
-3.57212 0.0190496
-3.56214 0.0190509
-3.55216 0.0190523
-3.54219 0.0190536
-3.53221 0.019055
-3.52223 0.0190563
-3.51225 0.0190577
-3.50227 0.0190591
-3.4923 0.0190605
-3.48232 0.019062
-3.47234 0.0190634
-3.46236 0.0190649
-3.45238 0.0190664
-3.44241 0.0190679
-3.43243 0.0190695
-3.42245 0.019071
-3.41247 0.0190726
-3.40249 0.0190742
-3.39252 0.0190758
-3.38254 0.0190774
-3.37256 0.0190791
-3.36258 0.0190807
-3.3526 0.0190824
-3.34263 0.0190841
-3.33265 0.0190859
-3.32267 0.0190876
-3.31269 0.0190894
-3.30271 0.0190912
-3.29274 0.019093
-3.28276 0.0190949
-3.27278 0.0190968
-3.2628 0.0190987
-3.25282 0.0191006
-3.24285 0.0191026
-3.23287 0.0191045
-3.22289 0.0191065
-3.21291 0.0191086
-3.20293 0.0191106
-3.19296 0.0191127
-3.18298 0.0191148
-3.173 0.019117
-3.16302 0.0191191
-3.15304 0.0191213
-3.14307 0.0191236
-3.13309 0.0191258
-3.12311 0.0191281
-3.11313 0.0191305
-3.10315 0.0191328
-3.09318 0.0191352
-3.0832 0.0191377
-3.07322 0.0191401
-3.06324 0.0191426
-3.05326 0.0191452
-3.04329 0.0191477
-3.03331 0.0191503
-3.02333 0.019153
-3.01335 0.0191557
-3.00337 0.0191584
-2.9934 0.0191611
-2.98342 0.0191639
-2.97344 0.0191668
-2.96346 0.0191697
-2.95348 0.0191726
-2.94351 0.0191756
-2.93353 0.0191786
-2.92355 0.0191816
-2.91357 0.0191847
-2.90359 0.0191879
-2.89362 0.0191911
-2.88364 0.0191943
-2.87366 0.0191976
-2.86368 0.0192009
-2.8537 0.0192043
-2.84373 0.0192078
-2.83375 0.0192113
-2.82377 0.0192148
-2.81379 0.0192184
-2.80381 0.0192221
-2.79384 0.0192258
-2.78386 0.0192295
-2.77388 0.0192333
-2.7639 0.0192372
-2.75392 0.0192412
-2.74395 0.0192452
-2.73397 0.0192492
-2.72399 0.0192533
-2.71401 0.0192575
-2.70403 0.0192617
-2.69406 0.0192661
-2.68408 0.0192704
-2.6741 0.0192749
-2.66412 0.0192794
-2.65414 0.0192839
-2.64417 0.0192886
-2.63419 0.0192933
-2.62421 0.0192981
-2.61423 0.0193029
-2.60425 0.0193078
-2.59428 0.0193128
-2.5843 0.0193179
-2.57432 0.019323
-2.56434 0.0193282
-2.55436 0.0193335
-2.54439 0.0193389
-2.53441 0.0193444
-2.52443 0.0193499
-2.51445 0.0193555
-2.50447 0.0193612
-2.4945 0.019367
-2.48452 0.0193728
-2.47454 0.0193788
-2.46456 0.0193848
-2.45458 0.0193909
-2.44461 0.0193971
-2.43463 0.0194034
-2.42465 0.0194098
-2.41467 0.0194162
-2.40469 0.0194228
-2.39472 0.0194294
-2.38474 0.0194361
-2.37476 0.0194429
-2.36478 0.0194498
-2.35481 0.0194568
-2.34483 0.0194639
-2.33485 0.0194711
-2.32487 0.0194783
-2.31489 0.0194857
-2.30492 0.0194932
-2.29494 0.0195007
-2.28496 0.0195083
-2.27498 0.0195161
-2.265 0.0195239
-2.25503 0.0195318
-2.24505 0.0195398
-2.23507 0.0195479
-2.22509 0.0195561
-2.21511 0.0195644
-2.20514 0.0195727
-2.19516 0.0195812
-2.18518 0.0195898
-2.1752 0.0195984
-2.16522 0.0196071
-2.15525 0.0196159
-2.14527 0.0196248
-2.13529 0.0196338
-2.12531 0.0196429
-2.11533 0.019652
-2.10536 0.0196612
-2.09538 0.0196705
-2.0854 0.0196799
-2.07542 0.0196893
-2.06544 0.0196988
-2.05547 0.0197084
-2.04549 0.0197181
-2.03551 0.0197278
-2.02553 0.0197376
-2.01555 0.0197474
-2.00558 0.0197573
-1.9956 0.0197672
-1.98562 0.0197772
-1.97564 0.0197872
-1.96566 0.0197972
-1.95569 0.0198073
-1.94571 0.0198174
-1.93573 0.0198276
-1.92575 0.0198377
-1.91577 0.0198479
-1.9058 0.0198581
-1.89582 0.0198682
-1.88584 0.0198784
-1.87586 0.0198886
-1.86588 0.0198987
-1.85591 0.0199088
-1.84593 0.0199189
-1.83595 0.0199289
-1.82597 0.0199389
-1.81599 0.0199488
-1.80602 0.0199586
-1.79604 0.0199684
-1.78606 0.019978
-1.77608 0.0199876
-1.7661 0.019997
-1.75613 0.0200063
-1.74615 0.0200155
-1.73617 0.0200246
-1.72619 0.0200334
-1.71621 0.0200421
-1.70624 0.0200506
-1.69626 0.0200589
-1.68628 0.020067
-1.6763 0.0200748
-1.66632 0.0200824
-1.65635 0.0200897
-1.64637 0.0200967
-1.63639 0.0201034
-1.62641 0.0201097
-1.61643 0.0201157
-1.60646 0.0201214
-1.59648 0.0201266
-1.5865 0.0201314
-1.57652 0.0201358
-1.56654 0.0201397
-1.55657 0.0201431
-1.54659 0.020146
-1.53661 0.0201483
-1.52663 0.0201501
-1.51665 0.0201512
-1.50668 0.0201517
-1.4967 0.0201516
-1.48672 0.0201507
-1.47674 0.020149
-1.46676 0.0201466
-1.45679 0.0201434
-1.44681 0.0201393
-1.43683 0.0201343
-1.42685 0.0201283
-1.41687 0.0201214
-1.4069 0.0201134
-1.39692 0.0201043
-1.38694 0.0200941
-1.37696 0.0200827
-1.36698 0.02007
-1.35701 0.0200561
-1.34703 0.0200407
-1.33705 0.0200239
-1.32707 0.0200057
-1.31709 0.0199858
-1.30712 0.0199644
-1.29714 0.0199412
-1.28716 0.0199162
-1.27718 0.0198893
-1.2672 0.0198605
-1.25723 0.0198296
-1.24725 0.0197965
-1.23727 0.0197613
-1.22729 0.0197236
-1.21731 0.0196835
-1.20734 0.0196408
-1.19736 0.0195954
-1.18738 0.0195471
-1.1774 0.0194958
-1.16742 0.0194415
-1.15745 0.0193838
-1.14747 0.0193227
-1.13749 0.0192579
-1.12751 0.0191893
-1.11753 0.0191167
-1.10756 0.0190398
-1.09758 0.0189584
-1.0876 0.0188722
-1.07762 0.018781
-1.06764 0.0186844
-1.05767 0.0185822
-1.04769 0.0184739
-1.03771 0.018359
-1.02773 0.0182373
-1.01775 0.018108
-1.00778 0.0179706
-0.997799 0.0178243
-0.987821 0.0176684
-0.977843 0.0175018
-0.967865 0.0173233
-0.957887 0.0171312
-0.947909 0.0169234
-0.937931 0.0166964
-0.927953 0.0164444
-0.917975 0.0161516
-0.907997 0.0158181
-0.898019 0.015482
-0.888041 0.0151479
-0.878063 0.0148164
-0.868085 0.014488
-0.858107 0.0141629
-0.848129 0.0138412
-0.838151 0.0135229
-0.828173 0.0132083
-0.818195 0.0128972
-0.808217 0.0125897
-0.798239 0.0122859
-0.788261 0.0119858
-0.778283 0.0116893
-0.768305 0.0113965
-0.758327 0.0111075
-0.748349 0.0108221
-0.738371 0.0105405
-0.728393 0.0102626
-0.718415 0.00998841
-0.708437 0.00971799
-0.698459 0.00945132
-0.688481 0.00918839
-0.678503 0.00892922
-0.668525 0.0086738
-0.658547 0.00842215
-0.648569 0.00817425
-0.638591 0.00793012
-0.628613 0.00768975
-0.618635 0.00745315
-0.608657 0.00722033
-0.598679 0.00699127
-0.588701 0.00676598
-0.578723 0.00654447
-0.568745 0.00632674
-0.558767 0.00611278
-0.548789 0.0059026
-0.538811 0.00569619
-0.528833 0.00549357
