# ---X---	---Y---
-5.10873 3.36928e-07
-5.09875 3.36952e-07
-5.08877 3.3703e-07
-5.0788 3.3716e-07
-5.06882 3.37346e-07
-5.05884 3.37581e-07
-5.04886 3.37851e-07
-5.03888 3.38191e-07
-5.02891 3.38581e-07
-5.01893 3.39018e-07
-5.00895 3.39523e-07
-4.99897 3.40057e-07
-4.98899 3.40642e-07
-4.97902 3.41311e-07
-4.96904 3.4201e-07
-4.95906 3.42759e-07
-4.94908 3.43594e-07
-4.9391 3.44443e-07
-4.92913 3.45359e-07
-4.91915 3.46344e-07
-4.90917 3.47359e-07
-4.89919 3.48445e-07
-4.88921 3.49581e-07
-4.87924 3.50786e-07
-4.86926 3.52041e-07
-4.85928 3.53331e-07
-4.8493 3.54706e-07
-4.83932 3.56136e-07
-4.82935 3.57618e-07
-4.81937 3.5917e-07
-4.80939 3.60758e-07
-4.79941 3.62415e-07
-4.78943 3.64128e-07
-4.77946 3.65913e-07
-4.76948 3.67771e-07
-4.7595 3.69683e-07
-4.74952 3.71651e-07
-4.73954 3.73674e-07
-4.72957 3.75772e-07
-4.71959 3.77927e-07
-4.70961 3.80176e-07
-4.69963 3.82482e-07
-4.68965 3.84828e-07
-4.67968 3.8727e-07
-4.6697 3.8977e-07
-4.65972 3.9235e-07
-4.64974 3.95009e-07
-4.63976 3.97708e-07
-4.62979 4.00411e-07
-4.61981 4.0333e-07
-4.60983 4.06332e-07
-4.59985 4.09358e-07
-4.58987 4.12586e-07
-4.5799 4.15621e-07
-4.56992 4.1886e-07
-4.55994 4.22101e-07
-4.54996 4.2555e-07
-4.53998 4.2921e-07
-4.53001 4.32671e-07
-4.52003 4.36346e-07
-4.51005 4.40231e-07
-4.50007 4.44127e-07
-4.49009 4.47823e-07
-4.48012 4.51942e-07
-4.47014 4.56074e-07
-4.46016 4.60214e-07
-4.45018 4.64786e-07
-4.4402 4.6916e-07
-4.43023 4.73546e-07
-4.42025 4.78159e-07
-4.41027 4.82998e-07
-4.40029 4.87852e-07
-4.39031 4.92724e-07
-4.38034 4.97826e-07
-4.37036 5.02945e-07
-4.36038 5.08081e-07
-4.3504 5.13457e-07
-4.34042 5.1907e-07
-4.33045 5.24929e-07
-4.32047 5.30588e-07
-4.31049 5.36265e-07
-4.30051 5.42417e-07
-4.29053 5.48594e-07
-4.28056 5.54795e-07
-4.27058 5.61251e-07
-4.2606 5.67733e-07
-4.25062 5.74244e-07
-4.24064 5.81249e-07
-4.23067 5.88284e-07
-4.22069 5.95351e-07
-4.21071 6.02451e-07
-4.20073 6.09819e-07
-4.19075 6.17704e-07
-4.18078 6.25385e-07
-4.1708 6.33099e-07
-4.16082 6.41097e-07
-4.15084 6.4938e-07
-4.14086 6.5795e-07
-4.13089 6.66566e-07
-4.12091 6.75224e-07
-4.11093 6.8418e-07
-4.10095 6.93437e-07
-4.09097 7.02742e-07
-4.081 7.12094e-07
-4.07102 7.21756e-07
-4.06104 7.31993e-07
-4.05106 7.42022e-07
-4.04108 7.52106e-07
-4.03111 7.63047e-07
-4.02113 7.73782e-07
-4.01115 7.84575e-07
-4.00117 7.95974e-07
-3.99119 8.07439e-07
-3.98122 8.19249e-07
-3.97124 8.31126e-07
-3.96126 8.43352e-07
-3.95128 8.55935e-07
-3.94131 8.68594e-07
-3.93133 8.81616e-07
-3.92135 8.94714e-07
-3.91137 9.08475e-07
-3.90139 9.22323e-07
-3.89142 9.36258e-07
-3.88144 9.5087e-07
-3.87146 9.65579e-07
-3.86148 9.80681e-07
-3.8515 9.96185e-07
-3.84153 1.01179e-06
-3.83155 1.02781e-06
-3.82157 1.04393e-06
-3.81159 1.06078e-06
-3.80161 1.07806e-06
-3.79164 1.09514e-06
-3.78166 1.11329e-06
-3.77168 1.13157e-06
-3.7617 1.14965e-06
-3.75172 1.16883e-06
-3.74175 1.18815e-06
-3.73177 1.20794e-06
-3.72179 1.22821e-06
-3.71181 1.24861e-06
-3.70183 1.26984e-06
-3.69186 1.29157e-06
-3.68188 1.31346e-06
-3.6719 1.33549e-06
-3.66192 1.35875e-06
-3.65194 1.38218e-06
-3.64197 1.40579e-06
-3.63199 1.43065e-06
-3.62201 1.45532e-06
-3.61203 1.48055e-06
-3.60205 1.50709e-06
-3.59208 1.53344e-06
-3.5821 1.56037e-06
-3.57212 1.58827e-06
-3.56214 1.61676e-06
-3.55216 1.64548e-06
-3.54219 1.67481e-06
-3.53221 1.70554e-06
-3.52223 1.73611e-06
-3.51225 1.76731e-06
-3.50227 1.79997e-06
-3.4923 1.83248e-06
-3.48232 1.86606e-06
-3.47234 1.90034e-06
-3.46236 1.9353e-06
-3.45238 1.97141e-06
-3.44241 2.00777e-06
-3.43243 2.04486e-06
-3.42245 2.08313e-06
-3.41247 2.12213e-06
-3.40249 2.16145e-06
-3.39252 2.20196e-06
-3.38254 2.24373e-06
-3.37256 2.28628e-06
-3.36258 2.32967e-06
-3.3526 2.3734e-06
-3.34263 2.4184e-06
-3.33265 2.4652e-06
-3.32267 2.51189e-06
-3.31269 2.55949e-06
-3.30271 2.6089e-06
-3.29274 2.65925e-06
-3.28276 2.70999e-06
-3.27278 2.76215e-06
-3.2628 2.81576e-06
-3.25282 2.87031e-06
-3.24285 2.92589e-06
-3.23287 2.9829e-06
-3.22289 3.04094e-06
-3.21291 3.09949e-06
-3.20293 3.16012e-06
-3.19296 3.22184e-06
-3.18298 3.28456e-06
-3.173 3.34951e-06
-3.16302 3.41501e-06
-3.15304 3.48162e-06
-3.14307 3.54987e-06
-3.13309 3.61991e-06
-3.12311 3.69109e-06
-3.11313 3.76288e-06
-3.10315 3.83766e-06
-3.09318 3.91365e-06
-3.0832 3.98971e-06
-3.07322 4.06882e-06
-3.06324 4.14926e-06
-3.05326 4.23093e-06
-3.04329 4.3146e-06
-3.03331 4.39962e-06
-3.02333 4.48658e-06
-3.01335 4.57499e-06
-3.00337 4.66541e-06
-2.9934 4.75728e-06
-2.98342 4.85062e-06
-2.97344 4.94672e-06
-2.96346 5.0443e-06
-2.95348 5.14345e-06
-2.94351 5.24479e-06
-2.93353 5.3477e-06
-2.92355 5.45287e-06
-2.91357 5.55967e-06
-2.90359 5.66881e-06
-2.89362 5.78028e-06
-2.88364 5.89273e-06
-2.87366 6.00763e-06
-2.86368 6.12564e-06
-2.8537 6.24472e-06
-2.84373 6.36561e-06
-2.83375 6.48975e-06
-2.82377 6.61571e-06
-2.81379 6.74353e-06
-2.80381 6.87317e-06
-2.79384 7.00552e-06
-2.78386 7.14061e-06
-2.77388 7.27763e-06
-2.7639 7.4166e-06
-2.75392 7.55755e-06
