# ---X---	---Y---
-5.10873 8.40371e-06
-5.09875 8.36762e-06
-5.08877 8.33229e-06
-5.0788 8.2985e-06
-5.06882 8.26573e-06
-5.05884 8.23398e-06
-5.04886 8.20352e-06
-5.03888 8.17382e-06
-5.02891 8.14541e-06
-5.01893 8.11827e-06
-5.00895 8.09216e-06
-4.99897 8.06682e-06
-4.98899 8.04275e-06
-4.97902 8.01971e-06
-4.96904 7.9977e-06
-4.95906 7.97696e-06
-4.94908 7.95699e-06
-4.9391 7.9383e-06
-4.92913 7.92064e-06
-4.91915 7.904e-06
-4.90917 7.88864e-06
-4.89919 7.87405e-06
-4.88921 7.86022e-06
-4.87924 7.84794e-06
-4.86926 7.83667e-06
-4.85928 7.82618e-06
-4.8493 7.81696e-06
-4.83932 7.80877e-06
-4.82935 7.80134e-06
-4.81937 7.7952e-06
-4.80939 7.79008e-06
-4.79941 7.78596e-06
-4.78943 7.78304e-06
-4.77946 7.78092e-06
-4.76948 7.77989e-06
-4.7595 7.77994e-06
-4.74952 7.78104e-06
-4.73954 7.78316e-06
-4.72957 7.78632e-06
-4.71959 7.79052e-06
-4.70961 7.79579e-06
-4.69963 7.80206e-06
-4.68965 7.80938e-06
-4.67968 7.81778e-06
-4.6697 7.8271e-06
-4.65972 7.83764e-06
-4.64974 7.84922e-06
-4.63976 7.86176e-06
-4.62979 7.87558e-06
-4.61981 7.89018e-06
-4.60983 7.90579e-06
-4.59985 7.92269e-06
-4.58987 7.94061e-06
-4.5799 7.95955e-06
-4.56992 7.97978e-06
-4.55994 8.00077e-06
-4.54996 8.02278e-06
-4.53998 8.04634e-06
-4.53001 8.07066e-06
-4.52003 8.096e-06
-4.51005 8.12288e-06
-4.50007 8.15053e-06
-4.49009 8.17894e-06
-4.48012 8.20915e-06
-4.47014 8.24013e-06
-4.46016 8.27213e-06
-4.45018 8.30566e-06
-4.4402 8.33997e-06
-4.43023 8.3753e-06
-4.42025 8.41216e-06
-4.41027 8.45005e-06
-4.40029 8.48896e-06
-4.39031 8.52941e-06
-4.38034 8.57062e-06
-4.37036 8.61312e-06
-4.36038 8.6569e-06
-4.3504 8.7017e-06
-4.34042 8.74803e-06
-4.33045 8.79539e-06
-4.32047 8.84378e-06
-4.31049 8.8937e-06
-4.30051 8.9449e-06
-4.29053 8.99686e-06
-4.28056 9.05037e-06
-4.27058 9.10541e-06
-4.2606 9.16122e-06
-4.25062 9.21856e-06
-4.24064 9.27744e-06
-4.23067 9.33734e-06
-4.22069 9.39853e-06
-4.21071 9.46099e-06
-4.20073 9.52474e-06
-4.19075 9.59027e-06
-4.18078 9.65683e-06
-4.1708 9.72467e-06
-4.16082 9.79405e-06
-4.15084 9.8647e-06
-4.14086 9.93587e-06
-4.13089 1.00109e-05
-4.12091 1.00864e-05
-4.11093 1.01606e-05
-4.10095 1.024e-05
-4.09097 1.03194e-05
-4.081 1.03987e-05
-4.07102 1.04806e-05
-4.06104 1.05651e-05
-4.05106 1.06522e-05
-4.04108 1.07392e-05
-4.03111 1.08262e-05
-4.02113 1.09158e-05
-4.01115 1.10054e-05
-4.00117 1.10976e-05
-3.99119 1.11949e-05
-3.98122 1.12922e-05
-3.97124 1.13894e-05
-3.96126 1.14893e-05
-3.95128 1.15891e-05
-3.94131 1.16915e-05
-3.93133 1.17965e-05
-3.92135 1.1904e-05
-3.91137 1.20115e-05
-3.90139 1.2119e-05
-3.89142 1.22317e-05
-3.88144 1.23469e-05
-3.87146 1.24621e-05
-3.86148 1.25773e-05
-3.8515 1.2695e-05
-3.84153 1.28179e-05
-3.83155 1.29408e-05
-3.82157 1.30611e-05
-3.81159 1.31891e-05
-3.80161 1.33197e-05
-3.79164 1.34477e-05
-3.78166 1.35808e-05
-3.77168 1.37139e-05
-3.7617 1.38496e-05
-3.75172 1.39904e-05
-3.74175 1.41286e-05
-3.73177 1.42694e-05
-3.72179 1.44154e-05
-3.71181 1.45638e-05
-3.70183 1.47098e-05
-3.69186 1.48608e-05
-3.68188 1.5017e-05
-3.6719 1.51706e-05
-3.66192 1.53267e-05
-3.65194 1.54854e-05
-3.64197 1.56493e-05
-3.63199 1.58157e-05
-3.62201 1.59795e-05
-3.61203 1.61485e-05
-3.60205 1.632e-05
-3.59208 1.64941e-05
-3.5821 1.66733e-05
-3.57212 1.68499e-05
-3.56214 1.70291e-05
-3.55216 1.7216e-05
-3.54219 1.74029e-05
-3.53221 1.75898e-05
-3.52223 1.77818e-05
-3.51225 1.79763e-05
-3.50227 1.81734e-05
-3.4923 1.83731e-05
-3.48232 1.85754e-05
-3.47234 1.87802e-05
-3.46236 1.89901e-05
-3.45238 1.92e-05
-3.44241 1.94125e-05
-3.43243 1.96301e-05
-3.42245 1.98477e-05
-3.41247 2.00704e-05
-3.40249 2.02982e-05
-3.39252 2.05261e-05
-3.38254 2.07565e-05
-3.37256 2.0992e-05
-3.36258 2.12301e-05
-3.3526 2.14707e-05
-3.34263 2.17139e-05
-3.33265 2.19622e-05
-3.32267 2.22131e-05
-3.31269 2.24666e-05
-3.30271 2.27251e-05
-3.29274 2.29837e-05
-3.28276 2.32474e-05
-3.27278 2.35187e-05
-3.2628 2.37875e-05
-3.25282 2.40614e-05
-3.24285 2.4343e-05
-3.23287 2.46221e-05
-3.22289 2.49062e-05
-3.21291 2.51981e-05
-3.20293 2.54925e-05
-3.19296 2.57894e-05
-3.18298 2.6089e-05
-3.173 2.63936e-05
-3.16302 2.67034e-05
-3.15304 2.70157e-05
-3.14307 2.73331e-05
-3.13309 2.76531e-05
-3.12311 2.79757e-05
-3.11313 2.83085e-05
-3.10315 2.86413e-05
-3.09318 2.89766e-05
-3.0832 2.93222e-05
-3.07322 2.96678e-05
-3.06324 3.00186e-05
-3.05326 3.03744e-05
-3.04329 3.07328e-05
-3.03331 3.10989e-05
-3.02333 3.14675e-05
-3.01335 3.18413e-05
-3.00337 3.22227e-05
-2.9934 3.26042e-05
-2.98342 3.29933e-05
-2.97344 3.33875e-05
-2.96346 3.37843e-05
-2.95348 3.41888e-05
-2.94351 3.45984e-05
-2.93353 3.50131e-05
-2.92355 3.5433e-05
-2.91357 3.58579e-05
-2.90359 3.62854e-05
-2.89362 3.67232e-05
-2.88364 3.71661e-05
-2.87366 3.7609e-05
-2.86368 3.80621e-05
-2.8537 3.85229e-05
-2.84373 3.89862e-05
-2.83375 3.94573e-05
-2.82377 3.99334e-05
-2.81379 4.04173e-05
-2.80381 4.09062e-05
-2.79384 4.13978e-05
-2.78386 4.18995e-05
-2.77388 4.2409e-05
-2.7639 4.29235e-05
-2.75392 4.34432e-05
-2.74395 4.39706e-05
-2.73397 4.4503e-05
-2.72399 4.50458e-05
-2.71401 4.55962e-05
-2.70403 4.61491e-05
-2.69406 4.67123e-05
-2.68408 4.72806e-05
-2.6741 4.78592e-05
-2.66412 4.84454e-05
-2.65414 4.90342e-05
-2.64417 4.96358e-05
-2.63419 5.02451e-05
-2.62421 5.08595e-05
-2.61423 5.14842e-05
-2.60425 5.21165e-05
-2.59428 5.27565e-05
-2.5843 5.34067e-05
-2.57432 5.40621e-05
-2.56434 5.47277e-05
-2.55436 5.54061e-05
-2.54439 5.60896e-05
-2.53441 5.67808e-05
-2.52443 5.74848e-05
-2.51445 5.81965e-05
-2.50447 5.89158e-05
-2.4945 5.9648e-05
-2.48452 6.03904e-05
-2.47454 6.11405e-05
-2.46456 6.19034e-05
-2.45458 6.26765e-05
-2.44461 6.34547e-05
-2.43463 6.4256e-05
-2.42465 6.50496e-05
-2.41467 6.58688e-05
-2.40469 6.67136e-05
-2.39472 6.75328e-05
-2.38474 6.83776e-05
-2.37476 6.9248e-05
-2.36478 7.01184e-05
-2.35481 7.09888e-05
-2.34483 7.19104e-05
-2.33485 7.2832e-05
-2.32487 7.3728e-05
-2.31489 7.46752e-05
-2.30492 7.5648e-05
-2.29494 7.65952e-05
-2.28496 7.7568e-05
-2.27498 7.85664e-05
-2.265 7.95648e-05
-2.25503 8.06144e-05
-2.24505 8.1664e-05
-2.23507 8.2688e-05
-2.22509 8.37632e-05
-2.21511 8.4864e-05
-2.20514 8.59392e-05
-2.19516 8.70656e-05
-2.18518 8.82176e-05
-2.1752 8.93696e-05
-2.16522 9.05472e-05
-2.15525 9.17248e-05
-2.14527 9.2928e-05
-2.13529 9.41568e-05
-2.12531 9.54112e-05
-2.11533 9.66912e-05
-2.10536 9.79712e-05
-2.09538 9.92768e-05
-2.0854 0.000100608
-2.07542 0.000101939
-2.06544 0.000103322
-2.05547 0.00010473
-2.04549 0.000106138
-2.03551 0.000107597
-2.02553 0.000109056
-2.01555 0.000110515
-2.00558 0.000112051
-1.9956 0.000113613
-1.98562 0.000115149
-1.97564 0.000116736
-1.96566 0.000118374
-1.95569 0.000120038
-1.94571 0.000121702
-1.93573 0.000123392
-1.92575 0.000125158
-1.91577 0.000126925
-1.9058 0.000128717
-1.89582 0.000130534
-1.88584 0.000132403
-1.87586 0.000134298
-1.86588 0.000136218
-1.85591 0.000138214
-1.84593 0.000140211
-1.83595 0.000142234
-1.82597 0.000144307
-1.81599 0.000146432
-1.80602 0.000148582
-1.79604 0.000150784
-1.78606 0.000153011
-1.77608 0.000155264
-1.7661 0.000157594
-1.75613 0.000159974
-1.74615 0.000162381
-1.73617 0.000164813
-1.72619 0.000167296
-1.71621 0.000169856
-1.70624 0.000172467
-1.69626 0.000175104
-1.68628 0.000177792
-1.6763 0.000180531
-1.66632 0.000183322
-1.65635 0.000186163
-1.64637 0.000189082
-1.63639 0.000192051
-1.62641 0.000195046
-1.61643 0.000198118
-1.60646 0.000201267
-1.59648 0.000204442
-1.5865 0.000207693
-1.57652 0.000211021
-1.56654 0.000214374
-1.55657 0.00021783
-1.54659 0.000221338
